Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2019-05-29;2.26;2.35;2.13;2.29;16760000.000000002;316000000.0;140245398.26;944;4;1.1;651399;3460000.0;1292
2019-05-30;2.29;2.48;2.08;2.17;137000000.0;329000000.0;140245398.41;968;4;1.12;651435;5940000.0;1649
2019-05-31;2.17;2.27;2.10;2.26;27000000.0;304000000.0;140245398.54;691;4;1.1;651492;2110000.0;1017
2019-06-01;2.26;2.34;2.20;2.22;14610000.0;320000000.0;140245398.26;637;4;1.1;651547;2540000.0;951
2019-06-02;2.22;2.38;2.22;2.36;11750000.0;326000000.0;140245398.43;667;4;1.11;651554;2360000.0;963
2019-06-03;2.36;2.36;2.07;2.09;14120000.0;313000000.0;140245398.15;905;3;1.19;651409;3880000.0;1194
2019-06-04;2.07;2.10;1.89;1.96;11840000.0;284000000.0;140245398.45;735;3;1.2;651443;2480000.0;1097
2019-06-05;1.96;2.03;1.91;1.97;21130000.0;277000000.0;140245398.37;675;3;1.2;651465;3430000.0;952
2019-06-06;1.97;2.02;1.89;2.00;18360000.0;274000000.0;140245398.02;613;3;1.2;651525;2170000.0;797
2019-06-07;2.00;2.08;1.97;2.03;14370000.0;283000000.0;140245398.36;694;3;1.2;651608;7800000.0;1162
2019-06-08;2.02;2.05;1.96;2.00;9900000.0;282000000.0;140245398.43;577;3;1.2;65167;2670000.0;810
2019-06-09;2.01;2.02;1.84;1.89;9970000.0;275000000.0;140245398.13;623;3;1.21;65175;1980000.0;855
2019-06-10;1.89;2.04;1.85;2.03;22520000.0;275000000.0;140245398.3;595;3;1.23;651814;2850000.0;868
2019-06-11;2.04;2.04;1.91;1.98;11190000.0;277000000.0;140245398.53;632;3;1.18;651835;2930000.0;846
2019-06-12;1.98;2.06;1.96;2.06;11120000.0;282000000.0;140245398.55;568;3;1.17;65187;6100000.0;712
2019-06-13;2.07;2.15;2.02;2.10;11920000.0;290000000.0;140245398.56;643;3;1.16;651914;3000000.0;882
2019-06-14;2.11;2.19;2.03;2.12;25560000.0;296000000.0;140245398.47;805;3;1.12;651944;5820000.0;115
2019-06-15;2.12;2.18;2.08;2.10;53620000.0;298000000.0;140245398.54;1114;3;0.97;652081;5150000.0;1488
2019-06-16;2.10;2.23;2.08;2.12;14470000.0;300000000.0;140245398.38;1139;4;0.97;652132;4750000.0;1586
2019-06-17;2.13;2.16;2.10;2.12;12830000.0;299000000.0;140245398.09;1055;4;0.93;652208;6040000.0;1383
2019-06-18;2.13;2.13;2.01;2.04;39390000.0;288000000.0;140245398.07;1007;3;0.92;652265;6660000.0;1595
2019-06-19;2.05;2.14;2.04;2.10;51740000.0;294000000.0;140245398.36;925;4;0.83;652324;4070000.0000000005;1188
2019-06-20;2.10;2.10;2.01;2.02;9200000.0;287000000.0;140245398.22;923;4;0.84;652379;3240000.0;1281
2019-06-21;2.03;2.10;2.02;2.06;11400000.0;290000000.0;140245398.39;1119;4;0.83;652361;3770000.0;1623
2019-06-22;2.07;2.31;2.04;2.26;18970000.0;305000000.0;140245397.91;1215;4;0.82;652242;7980000.0;2044
2019-06-23;2.25;2.34;2.17;2.24;16200000.0;319000000.0;140245398.31;1168;4;0.82;652088;7500000.0;1978
2019-06-24;2.24;2.47;2.18;2.35;22580000.0;332000000.0;140245398.06;1233;4;0.83;651918;11710000.0;2171
2019-06-25;2.36;2.71;2.27;2.68;22150000.0;339000000.0;140245397.97;1197;4;0.83;651981;11930000.0;2105
2019-06-26;2.67;3.26;2.51;2.77;53600000.0;398000000.0;140245398.33;2062;4;0.82;652104;26780000.0;4579
2019-06-27;2.77;2.88;2.18;2.38;32860000.0;354000000.0;140245398.43;1357;4;0.92;652137;13600000.0;2809
2019-06-28;2.38;2.77;2.29;2.68;22420000.0;355000000.0;140245398.11;1477;4;1;652417;11400000.0;2714
2019-06-29;2.67;2.86;2.55;2.82;24870000.0;381000000.0;140245398.34;1533;4;1.02;652625;11430000.0;2785
2019-06-30;2.82;2.86;2.45;2.47;17080000.0;373000000.0;140245398.15;777;4;1.1;65264;4790000.0;1356
2019-07-01;2.47;2.60;2.28;2.43;18080000.0;339000000.0;140245398.05;817;4;1.09;652702;6990000.0;1415
2019-07-02;2.43;2.46;2.20;2.38;15980000.0;327000000.0;140245398;1098;4;1.09;652803;6110000.0;1698
2019-07-03;2.39;2.51;2.34;2.49;12610000.0;338000000.0;140245398.09;754;4;1.08;652783;3640000.0;1109
2019-07-04;2.49;2.50;2.30;2.31;10100000.0;340000000.0;140245398.1;675;4;1.04;652841;4099999.9999999995;887
2019-07-05;2.30;2.34;2.26;2.30;26990000.0;324000000.0;140245398.26;753;4;1.02;652955;3070000.0;1105
2019-07-06;2.31;2.44;2.31;2.37;21690000.0;335000000.0;140245398.03;516;4;1.02;652977;2240000.0;711
2019-07-07;2.37;2.43;2.32;2.40;7340000.0;332000000.0;140245398.48;523;4;1.02;652982;1270000.0;619
2019-07-08;2.40;2.70;2.38;2.58;14780000.0;357000000.0;140245398;775;4;1.05;653002;8860000.0;1463
2019-07-09;2.58;2.59;2.40;2.43;12270000.0;350000000.0;140245398.42;1233;4;1.07;652917;37220000.0;1759
2019-07-10;2.43;2.49;2.10;2.23;14120000.0;326000000.0;140245398.26;786;4;1.09;652956;6410000.0;1372
2019-07-11;2.23;2.23;1.86;1.92;11810000.0;277000000.0;140245398.27;879;4;1.15;653123;6580000.0;1725
2019-07-12;1.92;2.02;1.87;2.00;8390000.0;276000000.0;140245397.91;595;4;1.16;653176;3170000.0;959
2019-07-13;2.00;2.00;1.79;1.86;18380000.0;267000000.0;140245397.93;546;3;1.17;653225;2020000.0;824
2019-07-14;1.87;1.87;1.56;1.56;20120000.0;239000000.0;140245397.89;695;3;1.28;65327;4570000.0;1524
2019-07-15;1.56;1.62;1.35;1.58;11060000.0;214000000.0;140245398.4;832;3;1.28;653396;5440000.0;1697
2019-07-16;1.58;1.61;1.31;1.34;8039999.999999999;206000000.0;140245397.91;623;3;1.36;653449;2700000.0;1123
2019-07-17;1.34;1.47;1.31;1.41;8300000.000000001;195000000.0;140245397.93;626;3;1.37;653475;3060000.0;1127
2019-07-18;1.41;1.57;1.38;1.53;8050000.000000001;207000000.0;140245398.65;633;3;1.42;653574;3410000.0;1109
2019-07-19;1.53;1.54;1.46;1.54;6290000.0;210000000.0;140245398.6;519;3;1.41;653647;2180000.0;657
2019-07-20;1.54;1.85;1.53;1.71;10120000.0;238000000.0;140245398.44;603;3;1.47;65368;4400000.0;1071
2019-07-21;1.71;1.76;1.66;1.72;6410000.0;240000000.0;140245398.44;407;3;1.47;653711;3100000.0;587
2019-07-22;1.73;1.74;1.60;1.65;5370000.0;235000000.0;140245398.06;577;3;1.47;653844;1540000.0;726
2019-07-23;1.64;1.66;1.54;1.56;5850000.0;223000000.0;140245398.6;476;3;1.44;653847;2290000.0;640
2019-07-24;1.55;1.72;1.50;1.70;8570000.0;224000000.0;140245398.68;429;3;1.49;653883;3150000.0;741
2019-07-25;1.70;1.74;1.68;1.69;5820000.0;239000000.0;140245398.6;437;3;1.47;653946;1580000.0;657
2019-07-26;1.69;1.70;1.65;1.69;4179999.9999999995;234000000.0;140245397.97;466;3;1.47;654012;1490000.0;555
2019-07-27;1.69;1.74;1.55;1.58;5810000.0;230000000.0;140245398.33;714;3;1.47;653713;1860000.0;870
2019-07-28;1.58;1.60;1.45;1.54;4840000.0;217000000.0;140245397.95;376;3;1.41;653751;1390000.0;455
2019-07-29;1.54;1.57;1.49;1.52;4510000.0;215000000.0;140245398.37;465;3;1.34;653808;930000.0;589
2019-07-30;1.52;1.56;1.49;1.54;3460000.0;213000000.0;140245397.92;470;3;1.32;653877;940000.0;526
2019-07-31;1.54;1.60;1.53;1.59;5460000.0;219000000.0;140245397.96;464;3;1.27;65392;1890000.0;538
2019-08-01;1.59;1.59;1.52;1.54;5150000.0;217000000.0;140245397.82;463;3;1.27;653979;3240000.0;520
2019-08-02;1.55;1.56;1.51;1.53;10820000.0;216000000.0;140245398.07;468;3;1.27;653973;1220000.0;500
2019-08-03;1.53;1.56;1.52;1.54;10270000.0;216000000.0;140245398.36;395;3;1.26;65397;750000.0;420
2019-08-04;1.54;1.55;1.49;1.53;8720000.0;214000000.0;140245398.49;324;3;1.24;65398;720000.0;355
2019-08-05;1.53;1.59;1.52;1.55;12050000.0;218000000.0;140245397.8;686;3;1.24;653894;2089999.9999999998;904
2019-08-06;1.54;1.56;1.45;1.47;12120000.0;212000000.0;140245398.27;572;3;1.24;653904;1760000.0;715
2019-08-07;1.47;1.50;1.40;1.44;30240000.0;203000000.0;140245398.7;530;3;1.24;653941;6470000.0;636
2019-08-08;1.45;1.48;1.40;1.42;5630000.0;200000000.0;140245397.9;662;3;1.2;653857;1220000.0;765
2019-08-09;1.43;1.43;1.30;1.32;5400000.0;191000000.0;140245398.07;930;3;1.21;653536;1380000.0;1066
2019-08-10;1.32;1.35;1.27;1.31;16530000.000000002;185000000.0;140245398.29;454;3;1.19;653579;1130000.0;556
2019-08-11;1.32;1.44;1.31;1.43;8240000.0;195000000.0;140245398.09;437;3;1.15;653606;1330000.0;618
2019-08-12;1.42;1.48;1.36;1.38;3000000.0;194000000.0;140245397.79;457;3;1.15;653629;620000.0;488
2019-08-13;1.38;1.38;1.31;1.35;10150000.0;189000000.0;140245398.12;546;3;1.13;653504;740000.0;590
2019-08-14;1.35;1.35;1.11;1.16;7050000.0;172000000.0;140245398.2;715;3;1.11;653418;4130000.0;1236
2019-08-15;1.16;1.33;1.10;1.17;17550000.0;161000000.0;140245397.95;549;3;1.1;653481;1850000.0;845
2019-08-16;1.17;1.18;1.12;1.16;13110000.0;161000000.0;140245398.62;483;3;0.99;653523;1080000.0;678
2019-08-17;1.16;1.21;1.14;1.21;3440000.0;163000000.0;140245398.06;363;3;0.98;653552;1030000.0;503
2019-08-18;1.21;1.27;1.18;1.25;7870000.0;172000000.0;140245398.34;391;3;0.94;653598;850000.0;518
2019-08-19;1.25;1.27;1.21;1.23;3180000.0;174000000.0;140245398.23;448;3;0.94;653626;1180000.0;618
2019-08-20;1.24;1.25;1.21;1.22;2540000.0;172000000.0;140245398.16;371;3;0.84;653654;770000.0;468
2019-08-21;1.22;1.23;1.13;1.18;5090000.0;164000000.0;140245398.26;399;3;0.84;653684;1410000.0;569
2019-08-22;1.19;1.25;1.16;1.24;5330000.0;168000000.0;140245397.74;391;3;0.85;653705;1780000.0;619
2019-08-23;1.23;1.26;1.14;1.24;5330000.0;174000000.0;140245398.75;334;3;0.84;653727;1000000.0;491
2019-08-24;1.24;1.27;1.20;1.26;3420000.0;173000000.0;140245397.88;362;3;0.76;653748;1200000.0;533
2019-08-25;1.26;1.29;1.23;1.24;3780000.0;177000000.0;140245397.82;319;3;0.76;653766;1040000.0;471
2019-08-26;1.24;1.29;1.20;1.23;23260000.0;174000000.0;140245397.75;357;3;0.76;653795;2690000.0;583
2019-08-27;1.23;1.23;1.16;1.17;2900000.0;167000000.0;140245397.74;392;3;0.75;653852;1330000.0;441
2019-08-28;1.17;5.17;1.07;1.10;7140000.0;160000000.0;140245398.18;430;3;0.77;653886;840000.0;527
2019-08-29;1.09;1.10;1.03;1.06;6690000.0;149000000.0;140245398.34;509;3;0.78;65392;5830000.0;672
2019-08-30;1.06;1.10;1.05;1.08;4130000.0;150000000.0;140245398.23;348;3;0.78;653976;870000.0;463
2019-08-31;1.08;1.09;1.05;1.09;5950000.0;150000000.0;140245397.79;377;2;0.77;654004;4310000.0;439
2019-09-01;1.09;1.11;1.07;1.09;2680000.0;153000000.0;140245397.87;357;2;0.77;654036;950000.0;410
2019-09-02;1.09;1.11;1.06;1.09;2520000.0;152000000.0;140245397.64;990;2;0.77;654326;2730000.0;1413
2019-09-03;1.10;1.12;1.07;1.09;5910000.0;153000000.0;140245398.16;1021;3;0.77;65461;3730000.0;152
2019-09-04;1.09;1.10;1.04;1.07;2009999.9999999998;150000000.0;140245398.06;669;2;0.77;65476;1890000.0;951
2019-09-05;1.07;1.08;1.04;1.04;3280000.0;149000000.0;140245398.11;702;2;0.76;654879;1240000.0;838
2019-09-06;1.04;1.07;1.01;1.02;3890000.0;146000000.0;140245398.23;707;1;0.75;655099;990000.0;879
2019-09-07;1.02;1.08;1.00;1.06;3580000.0;146000000.0;140245398.51;646;2;0.77;655327;730000.0;788
2019-09-08;1.06;1.09;1.05;1.08;2240000.0;150000000.0;140245398.57;726;3;0.78;655572;990000.0;877
2019-09-09;1.08;1.09;1.04;1.07;5330000.0;149000000.0;140245398.55;669;2;0.74;65584;1360000.0;813
2019-09-10;1.07;1.10;1.05;1.06;5200000.0;151000000.0;140245397.96;580;2;0.74;656036;1080000.0;694
2019-09-11;1.06;1.08;1.02;1.04;2060000.0;147000000.0;140245397.87;669;2;0.68;656258;1270000.0;797
2019-09-12;1.04;1.06;1.02;1.05;2350000.0;146000000.0;140245398.81;690;2;0.67;65647;1210000.0;796
2019-09-13;1.06;1.06;1.01;1.04;2430000.0;145000000.0;140245398.82;483;2;0.67;656598;2020000.0;627
2019-09-14;1.04;1.06;1.03;1.05;6320000.0;147000000.0;140245397.98;413;2;0.47;656705;420000.0;430
2019-09-15;1.05;1.05;1.04;1.05;1950000.0;147000000.0;140245398.84;423;2;0.47;656805;450000.0;451
2019-09-16;1.05;1.07;1.04;1.06;7240000.0;148000000.0;140245398.67;605;2;0.47;656768;840000.0;745
2019-09-17;1.06;1.12;1.05;1.11;5690000.0;152000000.0;140245398.07;675;3;0.48;656716;1240000.0;936
2019-09-18;1.11;1.21;1.10;1.18;23520000.0;163000000.0;140245398.03;813;3;0.51;656733;2820000.0;1131
2019-09-19;1.18;1.18;1.08;1.14;6590000.0;157000000.0;140245398.24;657;3;0.52;656684;1690000.0;961
2019-09-20;1.15;1.15;1.11;1.13;2410000.0;158000000.0;140245397.89;494;3;0.52;656701;500000.0;601
2019-09-21;1.13;1.15;1.11;1.12;2480000.0;158000000.0;140245398.43;549;3;0.51;656749;540000.0;582
2019-09-22;1.11;1.12;1.06;1.07;2630000.0;152000000.0;140245398.8;483;2;0.51;656781;760000.0;568
2019-09-23;1.07;1.07;1.01;1.01;6800000.0;147000000.0;140245398.77;536;1;0.53;656876;1330000.0;665
2019-09-24;1.01;1.02;0.727;0.791;12550000.0;125000000.0;140245398.82;839;1;0.89;6569;3060000.0;1541
2019-09-25;0.792;0.837;0.760;0.815;6410000.0;112000000.0;140245397.9;653;1;0.9;656961;1570000.0;1106
2019-09-26;0.817;0.831;0.750;0.802;2420000.0;112000000.0;140245397.85;597;1;0.9;657044;1160000.0;943
2019-09-27;0.800;0.822;0.786;0.822;2110000.0;113000000.0;140245397.69;500;1;0.9;657088;640000.0;646
2019-09-28;0.819;0.828;0.793;0.816;1830000.0;114000000.0;140245398.8;511;1;0.88;657144;1430000.0;657
2019-09-29;0.817;0.818;0.778;0.793;1670000.0;112000000.0;140245398.94;497;1;0.88;657191;550000.0;701
2019-09-30;0.793;0.833;0.776;0.820;1970000.0;113000000.0;140245398.83;630;1;0.89;657244;750000.0;899
2019-10-01;0.822;0.845;0.798;0.811;1850000.0;115000000.0;140245398.36;409;1;0.89;657252;620000.0;553
2019-10-02;0.811;0.831;0.806;0.828;1750000.0;115000000.0;140245398.32;397;1;0.89;657284;580000.0;527
2019-10-03;0.832;0.835;0.803;0.817;4930000.0;115000000.0;140245398.62;323;1;0.89;657287;420000.0;388
2019-10-04;0.818;0.852;0.804;0.836;5000000.0;116000000.0;140245398.68;327;1;0.9;657316;380000.0;386
2019-10-05;0.837;0.841;0.826;0.837;4840000.0;117000000.0;140245398.2;276;1;0.9;657331;370000.0;360
2019-10-06;0.839;0.894;0.836;0.875;5440000.0;121000000.0;140245398.53;548;1;0.91;657288;1310000.0;101
2019-10-07;0.875;0.915;0.859;0.903;2810000.0;125000000.0;140245398.93;460;1;0.92;657315;2150000.0;876
2019-10-08;0.905;0.922;0.885;0.907;1610000.0;126000000.0;140245397.88;382;1;0.91;657343;3200000.0;585
2019-10-09;0.908;0.941;0.897;0.920;2230000.0;128000000.0;140245398.44;448;1;0.91;657381;790000.0;642
2019-10-10;0.920;0.922;0.884;0.894;1420000.0;126000000.0;140245398.76;418;1;0.91;657421;2790000.0;576
2019-10-11;0.894;0.897;0.834;0.835;1850000.0;121000000.0;140245398.17;336;1;0.93;657412;720000.0;427
2019-10-12;0.836;0.849;0.830;0.831;950000.0;118000000.0;140245398.87;302;1;0.93;657406;1550000.0;396
2019-10-13;0.830;0.850;0.817;0.826;3020000.0;117000000.0;140245398.18;343;1;0.93;657408;1370000.0;462
2019-10-14;0.826;0.836;0.816;0.827;1910000.0;115000000.0;140245398.65;378;1;0.93;657413;3370000.0;548
2019-10-15;0.827;0.832;0.790;0.798;2380000.0;114000000.0;140245398.23;416;1;0.93;65742;2790000.0;631
2019-10-16;0.797;0.804;0.761;0.771;600000.0;109000000.0;140245398.66;440;1;0.94;657433;830000.0;626
2019-10-17;0.770;0.804;0.763;0.795;1550000.0;110000000.0;140245398.93;366;1;0.95;657442;1110000.0;575
2019-10-18;0.797;0.827;0.764;0.773;4600000.0;109000000.0;140245398.85;473;1;0.93;657464;1780000.0;649
2019-10-19;0.773;0.780;0.759;0.767;810000.0;108000000.0;140245398.66;446;1;0.89;657482;420000.0;597
2019-10-20;0.766;0.830;0.759;0.815;5730000.0;112000000.0;140245398.24;461;1;0.93;657538;3590000.0;714
2019-10-21;0.816;0.818;0.790;0.808;2820000.0;113000000.0;140245397.71;472;1;0.93;657593;1050000.0;723
2019-10-22;0.808;0.820;0.776;0.779;1080000.0;112000000.0;140245398.68;535;1;0.93;657641;820000.0;643
2019-10-23;0.778;0.786;0.709;0.726;5010000.0;105000000.0;140245397.38;454;1;0.94;657688;1380000.0;738
2019-10-24;0.727;0.792;0.710;0.782;2570000.0;107000000.0;140245397.82;528;1;0.97;657732;3210000.0;840
2019-10-25;0.782;0.854;0.766;0.840;5050000.0;114000000.0;140245397.94;431;1;0.68;65779;1270000.0;689
2019-10-26;0.843;0.919;0.815;0.845;7060000.0;120000000.0;140245398.3;540;1;0.67;657859;1990000.0;832
2019-10-27;0.849;1.04;0.841;0.973;9870000.0;134000000.0;140245398.94;631;2;0.82;657902;3120000.0;1414
2019-10-28;0.974;1.12;0.929;1.05;8520000.0;142000000.0;140245398.74;709;2;0.84;657992;10540000.0;1506
2019-10-29;1.03;1.12;1.01;1.04;7670000.0;148000000.0;140245398.82;867;2;0.84;65804;2650000.0;1459
2019-10-30;1.04;1.04;0.941;0.980;3570000.0;137000000.0;140245398.29;597;2;0.86;658138;2160000.0;103
2019-10-31;0.980;0.987;0.922;0.947;1940000.0;134000000.0;140245397.82;532;2;0.86;658241;840000.0;813
2019-11-01;0.945;1.02;0.933;0.977;3830000.0;132000000.0;140245398.01;414;2;0.87;658306;760000.0;526
2019-11-02;0.977;1.00;0.958;0.988;1860000.0;136000000.0;140245398.65;399;2;0.86;658373;550000.0;491
2019-11-03;0.987;0.995;0.944;0.965;1600000.0;135000000.0;140245397.72;377;2;0.87;658409;570000.0;487
2019-11-04;0.965;1.01;0.946;0.986;5560000.0;136000000.0;140245398.01;394;2;0.87;658469;1130000.0;490
2019-11-05;0.988;1.06;0.971;1.03;10350000.0;142000000.0;140245398.9;520;2;0.87;658458;1170000.0;723
2019-11-06;1.03;1.09;1.02;1.03;8750000.0;148000000.0;140245398.75;503;2;0.86;658474;1660000.0;838
2019-11-07;1.03;1.04;0.964;0.998;4730000.0;139000000.0;140245398.08;394;2;0.87;658524;1320000.0;609
2019-11-08;0.997;1.00;0.922;0.952;4750000.0;137000000.0;140245398.33;355;2;0.88;658531;660000.0;474
2019-11-09;0.953;0.971;0.943;0.962;5320000.0;134000000.0;140245398.93;319;2;0.88;65855;500000.0;389
2019-11-10;0.960;1.03;0.946;1.00;2800000.0;137000000.0;140245398.39;325;2;0.89;658577;1740000.0;402
2019-11-11;1.01;1.01;0.922;0.948;7060000.0;134000000.0;140245398.65;364;1;0.88;658624;5990000.0;513
2019-11-12;0.949;0.994;0.941;0.961;2810000.0;134000000.0;140245398.14;365;1;0.88;658617;1280000.0;494
2019-11-13;0.966;0.999;0.949;0.980;2460000.0;136000000.0;140245398.52;347;1;0.88;658642;810000.0;476
2019-11-14;0.978;1.04;0.950;1.01;3240000.0;137000000.0;140245397.78;388;1;0.89;65868;1380000.0;747
2019-11-15;1.01;1.08;0.964;1.01;4800000.0;143000000.0;140245398.38;448;1;0.88;658688;2060000.0;881
2019-11-16;1.01;1.07;0.993;1.05;6740000.0;147000000.0;140245398.15;383;1;0.87;65873;1430000.0;575
2019-11-17;1.05;1.05;0.984;1.02;5550000.0;143000000.0;140245397.72;374;1;0.87;65874;670000.0;497
2019-11-18;1.02;1.02;0.900;0.936;2820000.0;139000000.0;140245397.88;402;1;0.92;658766;1690000.0;685
2019-11-19;0.935;0.942;0.869;0.892;2970000.0;126000000.0;140245398.31;433;1;0.93;658754;1120000.0;688
2019-11-20;0.895;0.919;0.880;0.884;1970000.0;126000000.0;140245398.24;363;1;0.91;658756;670000.0;487
2019-11-21;0.884;0.889;0.781;0.820;2590000.0;118000000.0;140245398.55;632;1;0.94;658611;1270000.0;951
2019-11-22;0.822;0.834;0.719;0.772;2780000.0;110000000.0;140245397.61;460;1;0.95;658645;1670000.0;814
2019-11-23;0.774;0.811;0.756;0.804;1600000.0;108000000.0;140245397.58;311;1;0.93;658661;420000.0;422
2019-11-24;0.805;0.814;0.732;0.742;3850000.0;108000000.0;140245397.96;319;1;0.94;658695;770000.0;549
2019-11-25;0.733;0.763;0.666;0.723;2350000.0;101000000.0;140245397.41;717;1;0.91;658521;2610000.0;1146
2019-11-26;0.721;0.747;0.716;0.745;920000.0;103000000.0;140245397.4;367;1;0.92;658546;580000.0;529
2019-11-27;0.742;0.825;0.714;0.767;1400000.0;105000000.0;140245398.46;364;1;0.77;658571;2089999.9999999998;584
2019-11-28;0.766;0.802;0.760;0.778;820000.0;109000000.0;140245397.85;313;1;0.75;658578;480000.0;437
2019-11-29;0.775;0.822;0.773;0.803;1010000.0;111000000.0;140245398.32;366;1;0.76;658603;1330000.0;513
2019-11-30;0.805;0.808;0.750;0.767;940000.0;110000000.0;140245397.81;327;1;0.75;658632;680000.0;490
2019-12-01;0.766;0.770;0.725;0.748;860000.0;104000000.0;140245399.02;311;1;0.75;658636;540000.0;453
2019-12-02;0.748;0.761;0.726;0.737;510000.0;103000000.0;140245398.09;358;1;0.73;658637;260000.0;382
2019-12-03;0.737;0.748;0.726;0.740;3410000.0;103000000.0;140245399.01;349;1;0.73;658678;590000.0;485
2019-12-04;0.741;0.771;0.712;0.724;1800000.0;103000000.0;140245398.66;386;1;0.73;658713;570000.0;540
2019-12-05;0.721;0.740;0.714;0.735;1550000.0;102000000.0;140245397.65;334;1;0.73;65874;430000.0;404
2019-12-06;0.731;0.757;0.727;0.750;2680000.0;104000000.0;140245398.27;322;1;0.71;658774;280000.0;356
2019-12-07;0.751;0.758;0.744;0.747;4019999.9999999995;105000000.0;140245398.32;269;1;0.71;658805;97830.0;306
2019-12-08;0.748;0.754;0.733;0.746;2370000.0;105000000.0;140245398.51;259;1;0.71;658828;380000.0;257
2019-12-09;0.747;0.770;0.726;0.731;2790000.0;104000000.0;140245398.71;310;1;0.7;658851;330000.0;377
2019-12-10;0.729;0.741;0.703;0.733;3320000.0;102000000.0;140245397.82;321;1;0.7;658885;3670000.0;380
2019-12-11;0.733;0.742;0.712;0.719;2260000.0;102000000.0;140245397.78;344;1;0.67;658936;630000.0;427
2019-12-12;0.725;0.726;0.703;0.711;1450000.0;100000000.0;140245398.25;357;1;0.65;658959;260000.0;430
2019-12-13;0.710;0.726;0.702;0.708;2970000.0;99880000.0;140245397.94;393;1;0.65;65899;930000.0;516
2019-12-14;0.754;0.879;0.691;0.704;6730000.0;102000000.0;140245397.79;371;1;0.66;659026;650000.0;552
2019-12-15;0.704;0.706;0.687;0.699;1360000.0;97830000.0;140245398.11;338;1;0.64;659091;190000.0;381
2019-12-16;0.699;0.703;0.635;0.652;3210000.0;94620000.0;140245397.95;415;1;0.66;65914;490000.0;550
2019-12-17;0.653;0.655;0.579;0.590;7910000.0;87140000.0;140245398.97;390;1;0.69;659175;830000.0;637
2019-12-18;0.591;0.678;0.567;0.658;3610000.0;85850000.0;140245398;385;1;0.82;659205;720000.0;573
2019-12-19;0.659;0.666;0.623;0.632;3960000.0;89480000.0;140245398.05;306;1;0.8;659207;630000.0;368
2019-12-20;0.632;0.659;0.622;0.654;1310000.0;89390000.0;140245397.93;318;1;0.81;659211;660000.0;346
2019-12-21;0.653;0.656;0.639;0.646;4810000.0;90530000.0;140245398.1;208;1;0.81;659217;140000.0;204
2019-12-22;0.645;0.660;0.641;0.652;1250000.0;90880000.0;140245399.11;280;1;0.78;659238;250000.0;318
2019-12-23;0.654;0.733;0.621;0.628;2390000.0;90800000.0;140245397.27;339;1;0.77;659236;580000.0;458
2019-12-24;0.629;0.631;0.611;0.618;1070000.0;87200000.0;140245399.34;304;1;0.75;659249;260000.0;347
2019-12-25;0.621;0.622;0.601;0.606;920000.0;85790000.0;140245398.47;226;1;0.71;659262;260000.0;224
2019-12-26;0.607;0.782;0.599;0.613;1180000.0;85460000.0;140245397.7;277;1;0.71;659278;790000.0;376
2019-12-27;0.611;0.627;0.602;0.625;2770000.0;86390000.0;140245399.37;308;1;0.7;659296;950000.0;349
2019-12-28;0.623;0.847;0.618;0.623;980000.0;87630000.0;140245398.59;292;1;0.69;659306;220000.0;364
2019-12-29;0.622;0.650;0.614;0.635;1260000.0;88320000.0;140245398.01;332;1;0.69;659308;550000.0;449
2019-12-30;0.635;0.642;0.614;0.615;1190000.0;88030000.0;140245398.25;336;1;0.68;659315;380000.0;372
2019-12-31;0.613;0.622;0.600;0.604;1130000.0;85790000.0;140245397.25;375;1;0.67;659302;780000.0;446
2020-01-01;0.604;0.621;0.602;0.621;2069999.9999999998;85670000.0;140245397.25;278;1;0.68;659314;190000.0;297
2020-01-02;0.621;0.622;0.584;0.591;1400000.0;84800000.0;140245399.07;259;1;0.69;659338;310000.0;322
2020-01-03;0.591;0.628;0.582;0.623;1310000.0;85760000.0;140245397.66;1343;1;0.72;658284;1360000.0;139
2020-01-04;0.627;0.630;0.616;0.625;2029999.9999999998;87270000.0;140245398.25;227;1;0.72;658293;160000.0;218
2020-01-05;0.626;0.649;0.625;0.636;3280000.0;89150000.0;140245397.6;304;1;0.72;658332;300000.0;325
2020-01-06;0.636;0.687;0.632;0.685;3090000.0;92970000.0;140245398.56;341;1;0.77;658346;700000.0;470
2020-01-07;0.685;0.696;0.660;0.668;2040000.0;95670000.0;140245399.12;335;1;0.77;658364;420000.0;456
2020-01-08;0.673;0.693;0.540;0.658;4540000.0;93400000.0;140245397.42;445;1;0.77;658373;1120000.0;673
2020-01-09;0.659;0.659;0.630;0.637;2220000.0;90260000.0;140245397.67;342;1;0.77;658372;270000.0;377
2020-01-10;0.637;0.667;0.629;0.652;1580000.0;90970000.0;140245398.89;354;1;0.78;658375;940000.0;460
2020-01-11;0.655;0.688;0.651;0.671;1450000.0;93720000.0;140245398.81;322;1;0.79;6584;660000.0;436
2020-01-12;0.670;0.693;0.664;0.693;4670000.0;95650000.0;140245399.17;323;1;0.8;658413;550000.0;410
2020-01-13;0.694;0.696;0.656;0.670;2690000.0;94070000.0;140245398.18;293;1;0.8;658425;410000.0;330
2020-01-14;0.668;0.745;0.668;0.735;9220000.0;99230000.0;140245398.63;431;1;0.85;658442;1640000.0;704
