Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2020-09-14;0.0951;0.0979;0.0931;0.0967;30410000.0;2490000000.0;25927070356.89;;8803;38;1.05;517194;221000000.0;3901
2020-09-15;0.0966;0.0980;0.0929;0.0932;23430000.0;2480000000.0;25927071393.2;;7978;37;1.05;51788;205000000.0;3576
2020-09-16;0.0931;0.0933;0.0895;0.0915;33060000.000000004;2830000000.0;31112484615.45;;10033;18;1.04;518452;287000000.0;428
2020-09-17;0.0915;0.0947;0.0908;0.0941;19830000.0;2880000000.0;31112485815.6;;8992;38;1.04;51901;210000000.0;391
2020-09-18;0.0938;0.0942;0.0897;0.0911;23070000.0;2870000000.0;31112484479.6;;9219;15;1.04;519613;240000000.0;4139
2020-09-19;0.0909;0.0932;0.0905;0.0914;18000000.0;2860000000.0;31112483261.15;;714;18;1.04;520188;162000000.0;3252
2020-09-20;0.0914;0.0923;0.0876;0.0894;19150000.0;2810000000.0;31112486262.47;;7466;15;1.01;520734;165000000.0;3187
2020-09-21;0.0894;0.0902;0.0772;0.0798;28800000.0;2590000000.0;31112485383.49;;10254;13;1.06;521431;516000000.0;4046
2020-09-22;0.0799;0.0833;0.0791;0.0815;23750000.0;2540000000.0;31112484399.7;;9159;13;1.07;522112;524000000.0;3708
2020-09-23;0.0815;0.0828;0.0755;0.0766;21100000.0;2490000000.0;31112482862.34;;10194;13;1.05;522637;301000000.0;4511
2020-09-24;0.0766;0.0838;0.0756;0.0826;30380000.0;2480000000.0;31112484085.91;;8413;13;1.07;523093;320000000.0;3725
2020-09-25;0.0826;0.0986;0.0823;0.0970;62840000.0;2860000000.0;31112484176.79;;9938;39;1.24;523613;699000000.0;425
2020-09-26;0.0970;0.100;0.0923;0.0954;39460000.0;2990000000.0;31112485942.63;;7696;39;1.22;524151;195000000.0;3425
2020-09-27;0.0955;0.103;0.0942;0.101;55220000.0;3080000000.0;31112484608.37;;11546;40;1.24;524671;175000000.0;4356
2020-09-28;0.101;0.107;0.0997;0.100;62860000.0;3230000000.0;31112484337.65;;12884;41;1.22;525449;530000000.0;5062
2020-09-29;0.100;0.103;0.0974;0.101;68660000.0;3130000000.0;31112485197.89;;9416;41;1.22;526046;141000000.0;3785
2020-09-30;0.101;0.102;0.0966;0.101;24840000.0;3090000000.0;31112484689.99;;8541;41;1.21;526576;116000000.0;384
2020-10-01;0.101;0.105;0.0948;0.0980;43020000.0;3150000000.0;31112485206.28;;8004;38;1.21;527267;221000000.0;3249
2020-10-02;0.0980;0.101;0.0898;0.0930;37350000.0;2930000000.0;31112484858.58;;8858;36;1.19;528014;244000000.0;346
2020-10-03;0.0929;0.0953;0.0922;0.0934;17270000.0;2920000000.0;31112485491.78;;8238;36;1.02;528646;258000000.0;346
2020-10-04;0.0934;0.0981;0.0921;0.0969;19860000.0;2950000000.0;31112485804.64;;6824;36;1;529195;234000000.0;2843
2020-10-05;0.0969;0.0995;0.0959;0.0975;24880000.0;3040000000.0;31112484587.98;;7623;36;0.92;529729;417000000.0;3433
2020-10-06;0.0975;0.0987;0.0914;0.0930;34710000.0;2960000000.0;31112485198.32;;7387;35;0.92;530335;211000000.0;2983
2020-10-07;0.0929;0.0945;0.0893;0.0937;14930000.0;2880000000.0;31112483206.37;;8186;36;0.93;530943;292000000.0;3707
2020-10-08;0.0937;0.0974;0.0898;0.0963;30620000.0;2920000000.0;31112483407.41;;8746;36;0.92;531635;313000000.0;4013
2020-10-09;0.0964;0.103;0.0949;0.101;45290000.0;3050000000.0;31112485422.89;;6645;38;0.93;53206;199000000.0;3209
2020-10-10;0.101;0.111;0.101;0.105;54320000.0;3330000000.0;31112483529.2;;9529;39;0.97;532385;803000000.0;4293
2020-10-11;0.105;0.109;0.104;0.107;35600000.0;3320000000.0;31112484641.72;;7814;39;0.94;53307;160000000.0;3521
2020-10-12;0.107;0.114;0.102;0.110;45890000.0;3350000000.0;31112483729.58;;10376;39;0.95;53369;268000000.0;4347
2020-10-13;0.110;0.114;0.108;0.109;61510000.0;3450000000.0;31112483295.47;;10601;39;0.93;534283;852000000.0;5348
2020-10-14;0.109;0.112;0.105;0.107;47070000.0;3400000000.0;31112483790.8;;8048;38;0.94;534809;143000000.0;3663
2020-10-15;0.107;0.108;0.104;0.107;27660000.0;3310000000.0;31112484023;;717;38;0.93;535242;171000000.0;3074
2020-10-16;0.107;0.107;0.102;0.104;24630000.0;3240000000.0;31112484036.37;;6689;38;0.93;535809;313000000.0;2888
2020-10-17;0.104;0.107;0.103;0.106;16840000.0;3300000000.0;31112483205.57;;6392;38;0.93;536463;196000000.0;288
2020-10-18;0.106;0.108;0.105;0.107;13480000.0;3310000000.0;31112485617.55;;7434;38;0.92;537089;205000000.0;3385
2020-10-19;0.107;0.111;0.106;0.108;25200000.0;3380000000.0;31112485575.52;;7016;38;0.92;537638;199000000.0;3186
2020-10-20;0.109;0.109;0.101;0.102;39330000.0;3240000000.0;31112484152.02;;7346;38;0.94;538077;302000000.0;3132
2020-10-21;0.102;0.109;0.101;0.106;40910000.0;3290000000.0;31112484863.63;;8778;38;0.86;538655;366000000.0;406
2020-10-22;0.106;0.113;0.105;0.111;27010000.0;3390000000.0;31112484715.61;;8794;38;0.86;539202;337000000.0;3842
2020-10-23;0.111;0.112;0.105;0.108;30980000.0;3390000000.0;31112483316.1;;8924;38;0.84;538994;275000000.0;3979
2020-10-24;0.108;0.110;0.107;0.108;14800000.0;3380000000.0;31112484647.06;;8008;38;0.8;538913;133000000.0;3346
2020-10-25;0.108;0.109;0.106;0.106;16440000.000000002;3340000000.0;31112484740.06;;6861;38;0.56;539178;91480000.0;3061
2020-10-26;0.106;0.108;0.0991;0.103;25910000.0;3210000000.0;31112483237.27;;8149;38;0.6;539329;146000000.0;3414
2020-10-27;0.103;0.106;0.102;0.103;20150000.0;3240000000.0;31112484376.89;;9731;38;0.54;539607;196000000.0;4033
2020-10-28;0.103;0.103;0.0951;0.0987;35140000.0;3080000000.0;31112485015.71;;11512;37;0.56;539908;193000000.0;5131
2020-10-29;0.0988;0.101;0.0949;0.0953;25010000.0;3050000000.0;31112486180.02;;8814;35;0.55;540398;351000000.0;3764
2020-10-30;0.0953;0.0958;0.0893;0.0935;26980000.0;2880000000.0;31112485445.34;;8764;35;0.57;540862;172000000.0;3451
2020-10-31;0.0933;0.0955;0.0921;0.0928;23240000.0;2920000000.0;31112483812.33;;7734;34;0.56;54154;109000000.0;3112
2020-11-01;0.0929;0.0988;0.0921;0.0979;17140000.0;2970000000.0;31112485841.47;;8481;35;0.54;542035;112000000.0;3652
2020-11-02;0.0982;0.100;0.0913;0.0924;19620000.0;2980000000.0;31112485299.24;;10244;35;0.58;542074;165000000.0;4168
2020-11-03;0.0923;0.0941;0.0879;0.0935;39560000.0;2840000000.0;31112485624.87;;9008;36;0.6;54209;153000000.0;3486
2020-11-04;0.0937;0.0963;0.0915;0.0956;23270000.0;2920000000.0;31112483751.02;;8295;36;0.59;542127;334000000.0;3526
2020-11-05;0.0956;0.0983;0.0919;0.0974;31020000.0;2970000000.0;31112484964.31;;8689;37;0.59;542403;430000000.0;3721
2020-11-06;0.0978;0.111;0.0972;0.109;66440000.0;3270000000.0;31112484243.89;;1569;52;0.69;542694;1910000000.0;7654
2020-11-07;0.109;0.114;0.0987;0.101;85780000.0;3310000000.0;31112484253.37;;15892;52;0.74;542801;203000000.0;8175
2020-11-08;0.101;0.108;0.100;0.107;25750000.0;3270000000.0;31112484397.12;;10823;51;0.75;543292;163000000.0;5451
2020-11-09;0.107;0.108;0.101;0.105;34970000.0;3260000000.0;31112484495.64;;11008;50;0.73;54372;213000000.0;5339
2020-11-10;0.106;0.109;0.104;0.106;33610000.0;3310000000.0;31112484774.95;;11431;49;0.72;544485;279000000.0;5182
2020-11-11;0.106;0.109;0.105;0.106;33350000.0;3350000000.0;31112484689.57;;13008;49;0.72;545206;217000000.0;6505
2020-11-12;0.106;0.107;0.102;0.105;31860000.0;3270000000.0;31112485494.69;;11049;49;0.72;545757;239000000.0;5353
2020-11-13;0.105;0.108;0.104;0.106;29290000.0;3310000000.0;31112483248.32;;10115;49;0.72;546357;169000000.0;4731
2020-11-14;0.106;0.107;0.102;0.104;21910000.0;3230000000.0;31112483345.53;;9268;49;0.72;54674;167000000.0;4321
2020-11-15;0.104;0.105;0.0986;0.100;24770000.0;3190000000.0;31112484542.96;;9343;49;0.73;547417;120000000.0;4258
2020-11-16;0.101;0.105;0.0997;0.104;23370000.0;3210000000.0;31112484156.83;;10858;49;0.74;54778;159000000.0;489
2020-11-17;0.104;0.113;0.104;0.110;52360000.0;3400000000.0;31112485562.18;;13643;49;0.77;547884;283000000.0;6286
2020-11-18;0.110;0.112;0.102;0.106;66720000.0;3330000000.0;31112484894.05;;13112;49;0.78;548317;268000000.0;6014
2020-11-19;0.107;0.108;0.104;0.106;25930000.0;3310000000.0;31112484711.94;;10111;49;0.78;548838;312000000.0;4719
2020-11-20;0.106;0.119;0.106;0.118;59600000.0;3460000000.0;31112485086.47;;12776;50;0.85;549341;260000000.0;5924
2020-11-21;0.118;0.135;0.116;0.133;150000000.0;3910000000.0;31112485627.47;;19363;52;0.94;549951;464000000.0;8749
2020-11-22;0.133;0.154;0.120;0.146;320000000.0;4250000000.0;31112484358.79;;23441;53;0.98;550156;613000000.0;10341
2020-11-23;0.146;0.159;0.141;0.154;110000000.0;4710000000.0;31112484113.97;;19875;55;0.98;550169;518000000.0;9727
2020-11-24;0.155;0.183;0.152;0.167;215000000.0;5200000000.0;31112484959.23;;24679;66;1.02;550053;726000000.0;11337
2020-11-25;0.167;0.176;0.148;0.157;125000000.0;5170000000.0;31112485182.8;;16259;55;1.01;550319;426000000.0;8344
2020-11-26;0.156;0.161;0.117;0.139;428000000.0;4230000000.0000005;31112485370.44;;1781;49;1.25;550909;685000000.0;8462
2020-11-27;0.139;0.146;0.131;0.142;68800000.0;4280000000.0000005;31112484033.79;;20809;49;1.14;553313;894000000.0;8617
2020-11-28;0.142;0.172;0.139;0.165;193000000.0;4970000000.0;31112483727.92;;21323;62;1.22;554684;1050000000.0;9103
2020-11-29;0.165;0.171;0.157;0.167;138000000.0;5100000000.0;31112484906.79;;18628;61;1.22;556124;790000000.0;8135
2020-11-30;0.167;0.174;0.160;0.172;185000000.0;5230000000.0;31112484351.72;;21177;52;1.22;557699;1510000000.0;9553
2020-12-01;0.172;0.175;0.142;0.156;292000000.0;4990000000.0;31112483821.91;;24396;49;1.26;559664;1030000000.0;10651
2020-12-02;0.156;0.160;0.151;0.159;65900000.00000001;4860000000.0;31112485637.94;;18066;45;1.25;561444;744000000.0;8378
2020-12-03;0.159;0.169;0.155;0.164;63270000.0;5040000000.0;31112484030.08;;17036;45;1.24;563041;682000000.0;7452
2020-12-04;0.164;0.165;0.146;0.148;79040000.0;4870000000.0;31112485563.96;;14602;44;1.27;564455;665000000.0;6468
2020-12-05;0.148;0.162;0.146;0.160;48110000.0;4850000000.0;31112485272.6;;13772;45;1.33;565957;487000000.0;6283
2020-12-06;0.160;0.163;0.153;0.159;39550000.0;4900000000.0;31112483739.7;;15169;45;1.29;567316;486000000.0;6938
2020-12-07;0.159;0.159;0.151;0.154;35330000.0;4830000000.0;31112484524.08;;15985;44;1.25;56851;504000000.0;7719
2020-12-08;0.154;0.155;0.138;0.141;145000000.0;4560000000.0;31112485212.15;;14444;42;1.26;569621;413000000.0;6494
2020-12-09;0.141;0.150;0.130;0.148;108000000.0;4370000000.0;31112483606.72;;1529;42;1.29;570835;488000000.0;6637
2020-12-10;0.148;0.149;0.139;0.142;41390000.0;4480000000.0;31112484480.54;;12079;41;1.31;57163;377000000.0;5458
2020-12-11;0.142;0.143;0.135;0.139;60980000.0;4320000000.0;31112485570.17;;15985;24;1.32;572265;1560000000.0;727
2020-12-12;0.139;0.147;0.139;0.145;33280000.0;4500000000.0;31112485556.12;;16579;24;1.32;573416;689000000.0;7128
2020-12-13;0.144;0.157;0.143;0.154;43230000.0;4720000000.0;31112484005.48;;15703;25;1.33;574379;568000000.0;695
2020-12-14;0.154;0.159;0.150;0.159;48270000.0;4770000000.0;31112485540.41;;1481;53;1.33;575544;627000000.0;6551
2020-12-15;0.159;0.160;0.153;0.154;51500000.0;4850000000.0;31112483889.59;;17076;23;1.32;576874;747000000.0;7272
2020-12-16;0.154;0.169;0.149;0.168;114000000.0;4970000000.0;31112485021.53;;13267;57;1.33;577634;404000000.0;6327
2020-12-17;0.168;0.176;0.161;0.163;208000000.0;5230000000.0;31112485219.09;;17541;55;1.34;578897;795000000.0;7982
2020-12-18;0.163;0.172;0.158;0.165;81390000.0;5100000000.0;31112485158.14;;13856;56;1.33;580087;597000000.0;6252
2020-12-19;0.165;0.171;0.163;0.165;60890000.0;5220000000.0;31112485062.74;;14038;56;1.33;581354;562000000.0;6533
2020-12-20;0.164;0.169;0.156;0.162;72440000.0;5110000000.0;31112483815.95;;12443;56;1.28;582427;449000000.0;5732
2020-12-21;0.162;0.166;0.147;0.153;43470000.0;4900000000.0;31112485338.86;;1373;24;1.24;583581;535000000.0;6313
2020-12-22;0.153;0.161;0.149;0.157;80910000.0;4860000000.0;31112483707.04;;17699;82;1.2;584889;8279999999.999999;801
2020-12-23;0.157;0.158;0.126;0.136;167000000.0;4520000000.0;31112484931.96;;19445;7;1.2;586525;1640000000.0;8601
2020-12-24;0.136;0.155;0.132;0.153;34740000.0;4470000000.0;31112485653.87;;17144;8;1.28;587682;808000000.0;7306
2020-12-25;0.153;0.167;0.150;0.158;111000000.0;4910000000.0;31112484926.55;;14474;82;1.28;588454;2760000000.0;6434
2020-12-26;0.158;0.162;0.149;0.158;114000000.0;4830000000.0;31112483912.81;;17727;82;1.21;589835;700000000.0;7906
2020-12-27;0.158;0.166;0.149;0.155;63990000.0;4930000000.0;31112483962.53;;2123;39;1.21;591403;2560000000.0;9746
2020-12-28;0.155;0.180;0.153;0.176;259000000.0;5210000000.0;31112485333.61;;20982;89;1.14;592859;864000000.0;9624
2020-12-29;0.176;0.197;0.173;0.191;693000000.0;5770000000.0;31112484963.81;;29354;103;1.19;594464;1530000000.0;12744
2020-12-30;0.191;0.194;0.175;0.184;282000000.0;5680000000.0;31112484207.72;;22492;97;1.22;596357;1330000000.0;9043
2020-12-31;0.184;0.186;0.175;0.182;106000000.0;5610000000.0;31112485363.96;;19485;93;1.17;598288;1580000000.0;8232
2021-01-01;0.182;0.185;0.170;0.176;188000000.0;5580000000.0;31112484627.63;;19881;86;1.17;599935;1040000000.0;9004
2021-01-02;0.175;0.185;0.169;0.178;231000000.0;5520000000.0;31112484348.27;;22943;89;1.18;601977;2460000000.0;9779
2021-01-03;0.178;0.210;0.172;0.206;364000000.0;5990000000.0;31112485018.58;;30733;116;1.16;604756;3810000000.0;12351
2021-01-04;0.207;0.241;0.192;0.226;609000000.0;6720000000.0;31112485189.48;;36391;118;1.21;608702;3750000000.0;14157
2021-01-05;0.226;0.265;0.207;0.260;560000000.0;7410000000.0;31112485100.92;;41671;129;1.29;613834;5970000000.0;15888
2021-01-06;0.260;0.349;0.254;0.334;1290000000.0;9340000000.0;31112484805.79;;60005;135;1.45;619981;8310000000.000001;24103
2021-01-07;0.334;0.356;0.277;0.299;967000000.0;10010000000.0;31112484945.37;;50207;131;1.57;624957;5110000000.0;195
2021-01-08;0.300;0.322;0.262;0.304;748000000.0;9220000000.0;31112484691.14;;36668;130;1.62;628832;4860000000.0;13967
2021-01-09;0.304;0.339;0.296;0.332;428000000.0;9900000000.0;31112485058.83;;34108;136;1.6;632975;4250000000.0;13082
2021-01-10;0.332;0.342;0.279;0.302;806000000.0;9810000000.0;31112484312.09;;37076;131;1.64;637306;2580000000.0;14459
2021-01-11;0.302;0.304;0.229;0.276;1000000000.0;8230000000.0;31112485069.97;;40264;128;1.77;640651;3100000000.0;16109
2021-01-12;0.276;0.315;0.263;0.289;579000000.0;8930000000.0;31112484536.34;;3107;130;1.7;644227;6020000000.0;12385
2021-01-13;0.289;0.316;0.271;0.312;405000000.0;9070000000.0;31112484134.21;;26935;129;1.7;647653;2160000000.0;10642
2021-01-14;0.313;0.324;0.296;0.312;345000000.0;9700000000.0;31112484155.73;;31396;128;1.7;651974;2540000000.0;12343
2021-01-15;0.312;0.332;0.277;0.302;782000000.0;9630000000.0;31112484431.74;;31039;128;1.7;655621;3250000000.0;12611
2021-01-16;0.303;0.367;0.302;0.351;835000000.0;10680000000.0;31112484535.19;;40253;135;1.75;659879;4760000000.0;16802
2021-01-17;0.350;0.398;0.341;0.381;887000000.0;11610000000.0;31112484906;;43319;145;1.75;664656;5300000000.0;17152
2021-01-18;0.381;0.397;0.364;0.371;417000000.0;11710000000.0;31112484889.61;;36073;138;1.77;669137;3200000000.0;14151
2021-01-19;0.372;0.387;0.363;0.367;455000000.0;11610000000.0;31112484728.41;;33197;140;1.76;673318;5050000000.0;13162
2021-01-20;0.367;0.377;0.330;0.376;477000000.0;11050000000.0;31112485067.2;;32814;142;1.76;676841;5050000000.0;13006
2021-01-21;0.376;0.379;0.300;0.308;481000000.0;10610000000.0;31112484998.04;;32909;128;1.81;679601;4050000000.0;13965
2021-01-22;0.307;0.360;0.280;0.349;605000000.0;10040000000.0;31112485103.6;;31264;133;1.83;682876;4360000000.0;12686
2021-01-23;0.349;0.358;0.336;0.346;279000000.0;10820000000.0;31112484672.72;;24492;134;1.81;685578;1790000000.0;10373
2021-01-24;0.346;0.370;0.337;0.354;332000000.0;10980000000.0;31112484700.55;;24498;134;1.81;688125;2930000000.0;10252
2021-01-25;0.354;0.364;0.340;0.343;303000000.0;11060000000.0;31112484654.6;;2729;133;1.82;691384;1930000000.0;11379
2021-01-26;0.342;0.351;0.325;0.344;334000000.0;10570000000.0;31112484935.13;;26161;133;1.82;694376;1670000000.0;11855
2021-01-27;0.344;0.344;0.304;0.312;366000000.0;9990000000.0;31112484662.18;;2591;127;1.82;697092;1430000000.0;10873
2021-01-28;0.313;0.356;0.305;0.345;503000000.0;10470000000.0;31112484436.11;;27067;135;1.83;700262;1920000000.0;11432
2021-01-29;0.345;0.369;0.331;0.348;759000000.0;11010000000.0;31112484782.67;;32616;135;1.82;704008;2570000000.0;12367
2021-01-30;0.348;0.377;0.337;0.364;451000000.0;11070000000.0;31112484653.88;;33155;136;1.82;707756;2660000000.0;13265
2021-01-31;0.364;0.378;0.338;0.345;434000000.0;11040000000.0;31112484407.12;;35654;135;1.83;711982;2410000000.0;15765
2021-02-01;0.345;0.425;0.333;0.409;1370000000.0;11710000000.0;31112484699.22;;3544;151;1.82;714257;2740000000.0;16298
2021-02-02;0.409;0.456;0.389;0.425;1500000000.0;13200000000.0;31112484472.16;;53615;149;1.85;719955;5950000000.0;22241
2021-02-03;0.426;0.450;0.416;0.443;590000000.0;13460000000.0;31112484661.06;;43184;150;1.83;72653;5050000000.0;16908
2021-02-04;0.443;0.451;0.411;0.440;602000000.0;13460000000.0;31112484572.24;;45132;145;1.79;733606;9020000000.0;18113
2021-02-05;0.440;0.561;0.437;0.540;2029999999.9999998;15880000000.0;31112484313.47;;71551;168;1.59;743084;23600000000.0;29479
2021-02-06;0.540;0.668;0.521;0.635;2520000000.0;18330000000.0;31112484794.75;;66489;193;1.62;752384;13540000000.0;26677
2021-02-07;0.634;0.709;0.581;0.663;3840000000.0;20160000000.0;31112484779.65;;73529;196;1.71;761767;15610000000.0;31643
2021-02-08;0.663;0.725;0.633;0.677;2740000000.0;21280000000.0;31112484422.26;;66006;254;1.7;772357;14830000000.0;2719
2021-02-09;0.676;0.713;0.664;0.707;1480000000.0;21400000000.0;31112484421.24;;74492;257;1.64;785275;19200000000.0;28493
2021-02-10;0.707;0.953;0.707;0.941;3850000000.0;25880000000.0;31112484694.18;;103629;288;1.69;797551;16340000000.0;45281
2021-02-11;0.941;0.981;0.867;0.929;3460000000.0;28850000000.0;31112484744.12;;94281;292;1.88;809062;17460000000.0;41184
2021-02-12;0.930;0.949;0.866;0.927;2040000000.0;28430000000.0;31112484693.43;;80491;291;1.89;821356;17700000000.0;33557
2021-02-13;0.927;0.953;0.818;0.914;2000000000.0;28060000000.0;31112484770.88;;71512;292;1.91;831332;11410000000.0;30071
2021-02-14;0.914;0.920;0.808;0.845;1540000000.0;26830000000.0;31112484763.53;;54818;280;1.93;83673;5680000000.0;25739
2021-02-15;0.845;0.911;0.686;0.861;2490000000.0;25720000000.0;31112484783.6;;73833;278;1.87;84705;14590000000.0;31293
2021-02-16;0.862;0.906;0.835;0.871;1540000000.0;27230000000.0;31112484565.6;;69305;293;1.87;859051;16329999999.999998;27905
2021-02-17;0.871;0.899;0.822;0.892;1540000000.0;26900000000.0;31112484641.8;;70858;295;1.86;87133;13460000000.0;28327
2021-02-18;0.893;0.958;0.893;0.915;3000000000.0;28800000000.0;31112484734.21;;82604;302;1.85;892982;14040000000.0;33511
2021-02-19;0.915;0.945;0.878;0.927;1520000000.0;28620000000.0;31112484617;;78499;302;1.85;909498;5260000000.0;32058
2021-02-20;0.927;1.20;0.914;1.12;4510000000.0;33869999999.999996;31112484487.61;;122873;365;1.83;931446;26310000000.0;51101
2021-02-21;1.11;1.15;1.07;1.10;2820000000.0;34630000000.0;31112484525.85;;91002;361;1.76;949197;11050000000.0;35479
2021-02-22;1.10;1.15;0.819;1.10;5200000000.0;31770000000.0;31112484629.31;;91987;358;1.83;964225;9240000000.0;33717
2021-02-23;1.10;1.14;0.816;0.962;3440000000.0;30040000000.0;31112484771.37;;87632;303;1.86;975492;9940000000.0;32075
2021-02-24;0.962;1.08;0.898;1.05;2690000000.0;31650000000.0;31112484492.26;;93646;345;1.84;985475;14700000000.0;32429
2021-02-25;1.05;1.18;1.01;1.08;2640000000.0;34150000000.0;31112484793.71;;106277;353;1.83;989326;13250000000.0;37337
2021-02-26;1.08;1.30;0.990;1.24;5150000000.0;36070000000.0;31112484591.14;;103886;368;1.78;1001240;19770000000.0;39255
2021-02-27;1.24;1.49;1.23;1.32;6670000000.0;42620000000.0;31112484529.96;;108499;390;1.83;1001535;9490000000.0;49598
2021-02-28;1.32;1.36;1.16;1.31;5010000000.0;39000000000.0;31112484643.4;;91361;395;1.86;1012212;10730000000.0;35607
2021-03-01;1.32;1.35;1.23;1.30;3850000000.0;40010000000.0;31112484741.96;;82431;389;1.82;1021132;6360000000.0;30042
2021-03-02;1.30;1.30;1.18;1.22;2880000000.0;39270000000.0;31948309423.7;;74425;379;1.82;1028811;4630000000.0;29477
2021-03-03;1.22;1.27;1.21;1.21;1360000000.0;39600000000.0;31948309491.34;;106666;379;1.75;1043895;5470000000.0;34865
2021-03-04;1.21;1.23;1.07;1.11;2510000000.0;36750000000.0;31948309507.6;;117976;365;1.82;1038254;5280000000.0;34918
2021-03-05;1.11;1.20;1.03;1.16;2410000000.0;36030000000.0;31948309545.31;;97603;371;1.81;1040666;10750000000.0;31384
2021-03-06;1.16;1.18;1.09;1.13;1490000000.0;35930000000.0;31948309447.67;;77058;363;1.82;1043861;5040000000.0;27696
2021-03-07;1.13;1.15;1.11;1.13;1300000000.0;36040000000.0;31948309550.88;;78035;366;1.69;1053007;4650000000.0;31687
2021-03-08;1.13;1.18;1.11;1.12;1190000000.0;36150000000.0;31948309370.05;;7806;363;1.61;1059132;3650000000.0;28488
2021-03-09;1.12;1.22;1.11;1.20;1770000000.0;37290000000.0;31948309305.57;;80588;375;1.62;1068401;5390000000.0;29291
2021-03-10;1.20;1.21;1.11;1.13;1140000000.0;37140000000.0;31948309321.85;;66203;369;1.63;1080672;4430000000.0;24738
2021-03-11;1.13;1.14;1.11;1.13;909000000.0;35880000000.0;31948309302.51;;59831;370;1.65;1084049;4059999999.9999995;25521
2021-03-12;1.13;1.13;1.02;1.03;1100000000.0;34250000000.0;31948309423.72;;87526;340;1.24;1094966;5190000000.0;3229
2021-03-13;1.03;1.19;0.985;1.10;1810000000.0;35080000000.0;31948309355.18;;86987;353;1.29;1099704;6370000000.0;29036
2021-03-14;1.10;1.10;1.05;1.05;841000000.0;34490000000.0;31948309297.18;;67394;344;1.27;1109979;4610000000.0;24282
2021-03-15;1.05;1.07;1.00;1.03;1320000000.0;33100000000.0;31948309430.01;;78042;336;1.28;1120160;4450000000.0;26182
2021-03-16;1.03;1.29;1.00;1.25;3730000000.0;37470000000.0;31948309582.92;;103336;378;1.37;1131960;11730000000.0;36144
2021-03-17;1.25;1.43;1.20;1.38;3550000000.0;41260000000.0;31948309416.15;;119779;404;1.43;1141561;11140000000.0;45636
2021-03-18;1.38;1.47;1.22;1.23;6540000000.0;43660000000.0;31948309495.98;;131626;380;1.49;1146385;13530000000.0;47593
2021-03-19;1.23;1.35;1.18;1.30;2690000000.0;40840000000.0;31948309422.93;;10141;398;1.53;1148347;11570000000.0;3493
2021-03-20;1.30;1.32;1.20;1.20;1470000000.0;40260000000.0;31948309383.77;;91818;387;1.54;1154150;7070000000.0;35487
2021-03-21;1.20;1.24;1.16;1.19;957000000.0;38450000000.0;31948309426.8;;70793;385;1.56;1159755;7130000000.0;30341
2021-03-22;1.19;1.21;1.07;1.10;1600000000.0;36900000000.0;31948309384.25;;89446;373;1.41;1163794;4480000000.0;35922
2021-03-23;1.10;1.17;1.08;1.12;1260000000.0;36150000000.0;31948309386.28;;71497;378;1.44;1171571;2940000000.0;29243
2021-03-24;1.12;1.16;1.04;1.07;1220000000.0;35580000000.0;31948309349.91;;71222;366;1.43;1177090;3240000000.0;29572
2021-03-25;1.07;1.15;1.05;1.10;1890000000.0;35290000000.0;31948309566.2;;72454;375;1.39;1181284;4480000000.0;35711
2021-03-26;1.10;1.29;1.10;1.21;3020000000.0;38510000000.0;31948309313.62;;7885;393;1.39;1186558;5170000000.0;38247
2021-03-27;1.22;1.24;1.16;1.18;945000000.0;38070000000.0;31948309544.78;;68043;391;1.39;1195171;2450000000.0;30891
2021-03-28;1.18;1.22;1.17;1.19;965000000.0;37960000000.0;31948309571.63;;6282;393;1.28;1203177;1970000000.0;26414
2021-03-29;1.19;1.23;1.18;1.20;824000000.0;38450000000.0;31948309530.85;;67728;393;1.26;1212148;3300000000.0;28077
2021-03-30;1.20;1.24;1.19;1.21;666000000.0;38810000000.0;31948309391.3;;67658;398;1.26;1221125;3340000000.0;27645
2021-03-31;1.21;1.21;1.15;1.19;928000000.0;37990000000.0;31948309396.54;;70323;395;1.27;1231434;2980000000.0;30059
2021-04-01;1.19;1.21;1.17;1.18;1100000000.0;38050000000.0;31948309499.96;;83953;397;1.25;1241469;5160000000.0;37092
2021-04-02;1.18;1.24;1.18;1.19;1600000000.0;38530000000.0;31948309455.86;;80629;402;1.25;1247413;6180000000.0;33772
2021-04-03;1.19;1.24;1.16;1.16;1180000000.0;38600000000.0;31948309370.71;;75059;405;1.21;1252490;3050000000.0;30627
2021-04-04;1.16;1.19;1.15;1.18;661000000.0;37610000000.0;31948309473.29;;82967;405;1.21;1260558;3730000000.0;42737
2021-04-05;1.18;1.23;1.16;1.21;1770000000.0;38090000000.0;31948309373.57;;86393;405;1.21;1267936;6350000000.0;3985
2021-04-06;1.21;1.34;1.19;1.25;3340000000.0;40230000000.0;31948309559.44;;106638;415;1.22;1263060;6130000000.0;44336
2021-04-07;1.25;1.29;1.16;1.17;1970000000.0;38820000000.0;31948309375.8;;92755;400;1.24;1262074;4290000000.0;34055
2021-04-08;1.17;1.23;1.17;1.22;1020000000.0;38430000000.0;31948309567.34;;81405;408;1.22;1268868;3480000000.0;30127
2021-04-09;1.22;1.23;1.19;1.20;399000000.0;38640000000.0;31948309423.81;;68829;405;1.2;1274928;4240000000.0;28991
