Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count
2020-11-09;61.09;62.11;57.60;59.50;150000000.0;3960000000.0;66303928.86;440000.0;93999;72;0.77;2622604;106000000.0;80092
2020-11-10;59.39;59.98;57.27;58.08;194000000.0;3880000000.0;66310703.87;390000.0;116056;71;0.77;2627204;122000000.0;80634
2020-11-11;58.10;60.77;57.98;59.71;250000000.0;3960000000.0;66317991.4;430000.0;99719;73;0.77;2626527;99590000.0;76013
2020-11-12;59.56;60.97;57.90;60.94;189000000.0;3910000000.0;66325066.42;420000.0;99969;73;0.77;2628473;96780000.0;79679
2020-11-13;60.85;66.63;60.32;66.06;370000000.0;4230000000.0000005;66331928.93;450000.0;108314;75;0.81;2628396;224000000.0;82977
2020-11-14;66.03;66.38;61.75;63.88;109000000.0;4219999999.9999995;66338753.94;440000.0;93659;72;0.82;2631474;116000000.0;75404
2020-11-15;63.91;64.49;61.20;62.47;122000000.0;4160000000.0;66346241.45;470000.0;93484;72;0.83;2631073;73720000.0;74082
2020-11-16;62.36;74.62;62.22;73.87;308000000.0;4600000000.0;66353516.47;540000.0;109856;84;1.01;2631081;381000000.0;81749
2020-11-17;73.54;77.07;71.44;76.41;358000000.0;4910000000.0;66360416.48;530000.0;125021;85;1;2635904;384000000.0;79243
2020-11-18;76.38;77.18;68.16;73.74;595000000.0;4850000000.0;66367853.99;550000.0;109261;85;1.01;2636052;151000000.0;75083
2020-11-19;73.52;83.48;71.56;81.64;361000000.0;5150000000.0;66375554;630000.0;108914;90;1.06;2637802;535000000.0;77002
2020-11-20;81.59;85.50;80.01;82.50;521000000.0;5460000000.0;66382529.01;580000.0;110812;90;1.05;2642132;410000000.0;76486
2020-11-21;82.55;88.26;80.22;86.92;282000000.0;5600000000.0;66390191.52;660000.0;112817;91;0.99;2642955;498000000.0;72118
2020-11-22;86.95;87.80;77.69;82.89;402000000.0;5550000000.0;66398679.04;710000.0;107792;90;1.01;2646384;219000000.0;69719
2020-11-23;82.92;90.90;80.91;89.03;620000000.0;5760000000.0;66406766.55;710000.0;180489;92;1.03;2583729;313000000.0;72181
2020-11-24;89.08;94.05;85.45;89.22;809000000.0;5960000000.0;66414516.55;690000.0;14042;92;1.02;2582369;271000000.0;75889
2020-11-25;89.28;90.69;78.13;81.77;655000000.0;5750000000.0;66421704.06;590000.0;114051;89;1.07;2579690;197000000.0;66797
2020-11-26;81.65;83.06;64.54;71.08;1410000000.0;4880000000.0;66428504.08;480000.0;112735;80;1.16;2581474;353000000.0;65275
2020-11-27;71.13;73.57;65.34;69.22;416000000.0;4600000000.0;66435354.27;470000.0;105477;77;1.16;2583225;314000000.0;63073
2020-11-28;69.23;74.99;68.40;72.78;195000000.0;4760000000.0;66442179.28;500000.0;92296;79;1.16;2587977;587000000.0;58396
2020-11-29;72.71;81.12;71.62;78.96;400000000.0;5080000000.0;66449654.32;590000.0;94234;83;1.19;2591746;431000000.0;59277
2020-11-30;79.03;88.51;76.71;87.67;609000000.0;5510000000.0;66456679.33;620000.0;112123;92;1.22;2591880;486000000.0;60786
2020-12-01;87.72;93.09;79.79;85.20;1950000000.0;5840000000.0;66464629.81;680000.0;209809;88;1.23;2540684;418000000.0;65981
2020-12-02;85.14;90.64;82.80;89.04;347000000.0;5780000000.0;66472217.31;680000.0;106953;91;1.23;2543662;273000000.0;57909
2020-12-03;88.99;91.48;85.55;89.12;245000000.0;5900000000.0;66479704.82;670000.0;110137;90;1.23;2541326;375000000.0;62791
2020-12-04;89.08;89.87;78.14;79.61;247000000.0;5650000000.0;66487167.32;600000.0;104262;84;1.3;2545313;257000000.0;59106
2020-12-05;79.59;84.30;78.68;83.19;156000000.0;5460000000.0;66494679.83;620000.0;96191;86;1.3;2547386;258000000.0;54675
2020-12-06;83.23;85.19;80.43;83.67;111000000.0;5520000000.0;66501967.34;610000.0;90704;86;1.28;2549495;170000000.0;55288
2020-12-07;83.64;86.92;81.77;83.44;154000000.0;5580000000.0;66509317.35;610000.0;106432;86;1.27;2552890;200000000.0;56087
2020-12-08;83.44;84.85;75.51;76.71;871000000.0;5330000000.0;66516229.85;530000.0;119139;84;1.27;2558082;367000000.0;56678
2020-12-09;76.70;78.13;72.16;77.40;679000000.0;5060000000.0;66523842.37;590000.0;10515;84;1.27;2561298;502000000.0;55152
2020-12-10;77.41;77.65;72.98;74.71;96000000.0;5010000000.0;66531354.88;560000.0;103143;82;1.27;2562454;193000000.0;55979
2020-12-11;74.82;75.08;69.91;72.22;569000000.0;4780000000.0;66538242.4;500000.0;104601;81;1.27;2564986;204000000.0;56655
2020-12-12;72.21;77.60;72.05;76.68;101000000.0;5010000000.0;66545017.41;520000.0;9508;83;1.28;2569674;188000000.0;49234
2020-12-13;76.69;84.35;75.59;82.20;164000000.0;5360000000.0;66552879.91;650000.0;92819;85;1.3;2573389;273000000.0;58226
2020-12-14;82.21;82.99;79.15;82.36;251000000.0;5410000000.0;66560504.92;630000.0;108088;85;1.28;2576880;201000000.0;57992
2020-12-15;82.38;84.93;80.44;81.38;305000000.0;5470000000.0;66567417.43;560000.0;115878;86;1.27;2577361;265000000.0;5148
2020-12-16;81.41;93.32;78.40;93.01;732000000.0;5770000000.0;66574829.94;690000.0;133638;88;1.34;2563233;568000000.0;59318
2020-12-17;92.98;109.82;90.38;101.12;1600000000.0;6670000000.0;66582367.49;770000.0;141902;118;1.23;2559376;694000000.0;71574
2020-12-18;101.08;112.83;99.30;109.44;1070000000.0000001;7160000000.0;66588942.51;710000.0;122401;122;1.26;2560407;837000000.0;59471
2020-12-19;109.39;124.39;105.44;119.97;640000000.0;7700000000.0;66596130.02;870000.0;117954;125;1.28;2562904;1230000000.0;59884
2020-12-20;119.96;123.26;109.83;114.60;1000000000.0;7810000000.0;66603630.03;860000.0;113378;122;1.25;2561523;892000000.0;56845
2020-12-21;114.59;118.63;100.45;104.46;1170000000.0;7240000000.0;66610355.04;710000.0;116607;119;1.3;2560168;943000000.0;54618
2020-12-22;104.59;114.59;98.40;114.38;460000000.0;7110000000.0;66617455.06;810000.0;129771;122;1.32;2564979;1240000000.0;56055
2020-12-23;114.29;117.25;95.26;102.37;1420000000.0;7210000000.0;66624980.08;780000.0;120746;116;1.37;2568979;1490000000.0;61522
2020-12-24;102.34;112.28;98.66;111.14;565000000.0;6990000000.0;66632855.08;870000.0;109159;122;1.37;2570229;749000000.0;57913
2020-12-25;111.25;128.57;108.23;127.65;969000000.0;7910000000.0;66641017.59;1040000.0;110413;129;1.45;2572626;775000000.0;54248
2020-12-26;127.78;135.02;124.89;129.60;1310000000.0;8660000000.0;66648580.1;980000.0;12124;130;1.41;2575325;791000000.0;61146
2020-12-27;129.56;139.34;121.41;127.69;1050000000.0;8790000000.0;66655667.6;910000.0;148985;129;1.31;2550481;1020000000.0;59379
2020-12-28;127.74;137.05;126.28;129.65;1400000000.0;8770000000.0;66662930.12;950000.0;129635;131;1.31;2553897;992000000.0;60559
2020-12-29;129.68;130.70;119.85;128.66;1760000000.0;8390000000.000001;66670117.63;920000.0;138645;127;1.31;2565017;1680000000.0;64009
2020-12-30;128.73;132.95;122.71;130.08;1340000000.0;8529999999.999999;66677055.14;890000.0;128333;127;1.29;2564944;587000000.0;58617
2020-12-31;130.13;130.32;121.99;124.42;353000000.0;8400000000.0;66684380.14;910000.0;119271;126;1.26;2567195;1080000000.0;60065
2021-01-01;124.43;134.14;123.15;126.54;1290000000.0;8570000000.0;66691555.19;910000.0;112007;127;1.25;2570437;414000000.0;52867
2021-01-02;126.50;142.06;123.53;137.06;1440000000.0;8850000000.0;66698817.7;1000000.0;132254;132;1.27;2573238;757000000.0;67196
2021-01-03;137.07;164.93;135.51;161.42;1540000000.0;10000000000.0;66706355.26;1210000.0;147229;141;1.38;2574219;2380000000.0;71801
2021-01-04;162.75;174.22;139.48;155.47;2450000000.0;10450000000.0;66714117.77;1200000.0;150487;140;1.34;2577344;870000000.0;6921
2021-01-05;155.58;163.22;146.59;158.94;916000000.0;10340000000.0;66721517.78;1180000.0;158057;140;1.34;2579185;1190000000.0;62987
2021-01-06;159.01;169.93;155.26;169.33;1500000000.0;10890000000.0;66729030.29;1270000.0;190069;142;1.34;2546733;554000000.0;69126
2021-01-07;169.47;181.44;161.85;169.68;2120000000.0;11390000000.0;66736342.8;1240000.0;168691;144;1.34;2544093;2760000000.0;6628
2021-01-08;169.76;181.82;150.03;172.41;2340000000.0;11240000000.0;66744055.32;1340000.0;16265;147;1.29;2547494;2760000000.0;66621
2021-01-09;172.50;179.51;163.55;177.96;911000000.0;11440000000.0;66751867.83;1390000.0;153409;148;1.29;2552543;3510000000.0;6227
2021-01-10;177.99;186.44;161.40;170.20;3910000000.0;11710000000.0;66759480.36;1300000.0;14119;146;1.29;2556993;2930000000.0;60374
2021-01-11;170.28;170.71;112.20;139.13;6250000000.0;9130000000.0;66767243.36;1080000.0;175244;132;1.47;2569659;2570000000.0;67809
2021-01-12;139.12;146.80;128.02;133.42;1730000000.0;9190000000.0;66774330.89;940000.0;163911;131;1.48;2563932;2220000000.0;58939
2021-01-13;133.35;148.43;125.82;147.49;1210000000.0;9130000000.0;66781480.9;1050000.0;13698;138;1.49;2570966;1530000000.0;5752
2021-01-14;147.55;156.81;143.54;152.36;783000000.0;10000000000.0;66788780.95;1110000.0;145831;139;1.49;2576046;605000000.0;58483
2021-01-15;152.36;155.44;130.25;143.76;2680000000.0;9650000000.0;66795743.46;1000000.0;146953;136;1.51;2580694;524000000.0;55213
2021-01-16;144.32;152.68;139.31;143.58;972000000.0;9760000000.0;66803243.48;1080000.0;144129;135;1.45;2585065;352000000.0;56139
2021-01-17;143.48;146.97;136.31;142.84;520000000.0;9490000000.0;66810580.99;1050000.0;129473;136;1.43;2592156;471000000.0;52162
2021-01-18;142.90;154.95;138.47;152.00;653000000.0;9840000000.0;66817818.5;1100000.0;146008;141;1.42;2596502;1530000000.0;57305
2021-01-19;152.16;166.31;150.30;151.93;1420000000.0;10650000000.0;66824693.51;1070000.0;165344;143;1.39;2603171;783000000.0;6304
2021-01-20;151.73;156.20;138.52;149.82;1150000000.0;9830000000.0;66831956.02;1090000.0;157824;142;1.38;2607302;1320000000.0;76883
2021-01-21;149.86;150.35;125.59;129.69;784000000.0;9100000000.0;66838843.54;900000.0;155743;132;1.42;2611695;1010000000.0;66828
2021-01-22;129.56;141.94;122.69;137.87;1150000000.0;9020000000.0;66845718.55;950000.0;140692;134;1.41;2618818;611000000.0;60435
2021-01-23;137.70;143.62;135.14;137.80;527000000.0;9300000000.0;66853256.06;1040000.0;140937;135;1.35;2625356;348000000.0;62172
2021-01-24;137.74;142.72;133.93;141.21;495000000.0;9310000000.0;66860543.57;1030000.0;138869;138;1.33;2628147;598000000.0;5953
2021-01-25;141.18;147.68;136.68;137.08;788000000.0;9590000000.0;66868318.59;1070000.0;15893;135;1.24;2630715;872000000.0;65976
2021-01-26;136.89;139.78;128.36;134.86;1220000000.0;8970000000.0;66875506.1;970000.0;162545;132;1.24;2634118;820000000.0;61777
2021-01-27;134.92;135.11;118.18;122.67;1270000000.0;8390000000.000001;66882406.11;850000.0;163231;125;1.28;2627744;2200000000.0;69922
2021-01-28;123.04;136.19;120.99;133.62;1360000000.0;8680000000.0;66889218.63;920000.0;166268;132;1.31;2631781;857000000.0;70683
2021-01-29;133.67;145.94;131.68;134.79;2660000000.0;9260000000.0;66895943.65;910000.0;1965;130;1.31;2639433;754000000.0;85377
2021-01-30;134.87;136.31;128.10;133.58;920000000.0;8830000000.0;66903043.66;950000.0;176044;130;1.31;2647442;1040000000.0;78184
2021-01-31;133.48;135.17;125.78;129.51;1010000000.0;8700000000.0;66910756.17;1000000.0;169771;127;1.31;2655643;455000000.0;76018
2021-02-01;129.48;136.66;126.11;132.08;1750000000.0;8800000000.0;66918656.31;1050000.0;179811;129;1.31;2661284;501000000.0;80771
2021-02-02;132.01;145.97;131.92;142.13;1310000000.0;9440000000.0;66925631.36;1000000.0;198821;131;1.3;2668435;802000000.0;79568
2021-02-03;142.17;156.83;142.15;156.14;1370000000.0;10170000000.0;66932568.88;1080000.0;195234;134;1.2;2678523;729000000.0;85838
2021-02-04;156.23;158.91;141.25;145.27;1350000000.0;10010000000.0;66939556.41;1020000.0;200972;131;1.21;2678521;998000000.0;78533
2021-02-05;145.30;157.00;143.64;155.15;1400000000.0;10210000000.0;66946831.42;1120000.0;2199;134;1.23;2668942;1070000000.0000001;81701
2021-02-06;155.18;164.12;149.84;155.76;2350000000.0;10660000000.0;66953781.44;1080000.0;175399;135;1.2;2675051;1440000000.0;80741
2021-02-07;155.72;157.43;145.35;151.04;1780000000.0;10140000000.0;66961231.45;1130000.0;179413;133;1.21;2668134;1310000000.0;70907
2021-02-08;151.06;169.44;147.98;167.55;2850000000.0;10680000000.0;66968593.97;1230000.0;203157;140;1.26;2684157;711000000.0;81409
2021-02-09;168.26;184.58;164.43;181.80;2920000000.0;11510000000.0;66975906.5;1310000.0;23303;144;1.29;2696177;887000000.0;90468
2021-02-10;181.84;195.27;170.36;181.83;2910000000.0;12330000000.0;66983094.04;1310000.0;221775;144;1.28;2702015;1340000000.0;99441
2021-02-11;181.87;193.49;175.91;183.84;2540000000.0;12440000000.0;66989806.56;1250000.0;213418;146;1.11;2701582;905000000.0;83851
2021-02-12;184.17;200.07;176.87;197.04;2520000000.0;12580000000.0;66997144.09;1450000.0;212887;155;1.11;2709676;951000000.0;89113
2021-02-13;197.22;229.18;191.86;226.36;5600000000.0;14040000000.0;67004656.61;1700000.0;226315;175;1.16;2714008;2860000000.0;93543
2021-02-14;226.30;230.79;208.63;213.83;3100000000.0;14720000000.0;67011994.12;1580000.0;207903;173;1.18;2722826;2200000000.0;87155
2021-02-15;214.01;219.99;185.92;207.92;4000000000.0;13740000000.0;67018981.65;1460000.0;208896;168;1.16;2739852;1490000000.0;86822
2021-02-16;208.16;221.96;200.23;210.23;3060000000.0;14190000000.0;67026056.69;1480000.0;209246;171;1.16;2758020;726000000.0;87226
2021-02-17;210.36;237.64;203.50;237.49;4310000000.0;14950000000.0;67033181.7;1680000.0;232206;176;1.24;2765059;1340000000.0;98549
2021-02-18;237.62;239.16;220.85;226.69;5360000000.0;15370000000.0;67040519.25;1660000.0;265855;179;1.24;2756104;2430000000.0;991
2021-02-19;226.79;241.95;220.21;236.68;2720000000.0;15550000000.0;67048181.77;1820000.0;277266;183;1.25;2733601;1270000000.0;102034
2021-02-20;237.27;247.16;215.32;227.07;2710000000.0;15830000000.0;67054956.79;1530000.0;247241;178;1.25;2740409;1430000000.0;103692
2021-02-21;226.94;233.82;220.01;227.47;4090000000.0;15250000000.0;67061394.36;1460000.0;214535;180;1.15;2747854;982000000.0;87662
2021-02-22;227.29;227.64;178.48;208.17;5960000000.0;13940000000.0;67068756.88;1520000.0;242674;171;1.19;2758901;1500000000.0;104159
2021-02-23;208.19;208.73;158.42;177.50;3020000000.0;12020000000.0;67075856.91;1250000.0;245943;149;1.31;2766879;1800000000.0;101224
2021-02-24;177.45;189.60;169.03;181.69;2450000000.0;12180000000.0;67082694.43;1240000.0;230539;151;1.3;2777361;1700000000.0;106788
2021-02-25;181.59;205.32;175.34;179.36;2300000000.0;12830000000.0;67089706.94;1280000.0;231893;149;1.3;2781904;942000000.0;100962
2021-02-26;179.32;182.79;162.71;170.31;2160000000.0;11610000000.0;67097069.5;1250000.0;246935;150;1.31;2784100;837000000.0;11439
2021-02-27;170.28;180.44;167.30;172.00;1130000000.0;11730000000.0;67104382.02;1250000.0;21928;152;1.26;2791190;682000000.0;105215
2021-02-28;171.79;173.10;153.20;165.54;1820000000.0;10820000000.0;67112007.03;1270000.0;209176;147;1.25;2805171;847000000.0;94858
2021-03-01;165.61;176.58;163.52;176.08;1750000000.0;11450000000.0;67119444.76;1310000.0;249888;154;1.26;2795155;1010000000.0;102511
2021-03-02;176.13;185.36;170.82;179.16;1870000000.0;11890000000.0;67126844.79;1310000.0;246596;154;1.26;2796857;926000000.0;100826
2021-03-03;179.06;196.50;177.07;187.70;1560000000.0;12760000000.0;67133719.81;1300000.0;239454;156;1.26;2804664;909000000.0;11785
2021-03-04;187.61;194.50;176.99;180.63;1590000000.0;12470000000.0;67140244.84;1180000.0;242203;156;1.27;2813408;923000000.0;100102
2021-03-05;180.18;183.55;168.69;180.34;1130000000.0;11760000000.0;67147344.86;1280000.0;232928;156;1.25;2826264;1530000000.0;95455
2021-03-06;180.41;184.67;174.76;182.84;1370000000.0;12130000000.0;67155207.39;1440000.0;222546;157;1.22;2836944;610000000.0;95476
2021-03-07;183.08;192.16;182.36;190.72;1380000000.0;12530000000.0;67162882.41;1460000.0;225131;159;1.19;2846630;825000000.0;9103
2021-03-08;190.86;195.23;179.81;191.91;1300000000.0;12550000000.0;67170457.43;1450000.0;251519;162;1.17;2843056;1330000000.0;96533
2021-03-09;192.06;205.12;189.16;203.99;1370000000.0;13320000000.0;67177707.44;1480000.0;259641;174;1.19;2855847;996000000.0;106372
2021-03-10;204.08;208.02;191.53;200.27;1670000000.0;13490000000.0;67184632.47;1390000.0;23911;170;1.18;2862620;1290000000.0;115229
2021-03-11;200.38;203.37;191.08;201.46;1270000000.0;13320000000.0;67191419.99;1370000.0;245957;168;1.14;2874774;1020000000.0;97382
2021-03-12;201.60;224.22;198.56;220.81;1930000000.0;14160000000.0;67197657.53;1380000.0;307815;175;1.15;2858075;1650000000.0;106672
2021-03-13;220.67;230.06;212.70;226.08;1790000000.0;14990000000.0;67204695.04;1600000.0;291091;177;1.15;2867254;901000000.0;109637
2021-03-14;225.90;228.04;213.97;214.08;1080000000.0;14810000000.0;67212407.63;1680000.0;277172;173;1.17;2889650;921000000.0;101038
2021-03-15;214.03;222.43;197.68;200.75;2530000000.0;13930000000.0;67220132.68;1560000.0;313478;168;1.17;2864652;985000000.0;107837
2021-03-16;200.59;205.34;191.26;201.61;1320000000.0;13380000000.0;67227395.2;1450000.0;331906;170;1.05;2854759;1010000000.0;111464
2021-03-17;202.32;206.90;194.30;205.98;1050000000.0;13480000000.0;67234257.73;1410000.0;29289;174;1.04;2868516;1540000000.0;132017
2021-03-18;206.16;208.21;199.20;199.72;1170000000.0;13730000000.0;67241057.74;1360000.0;330316;171;1.04;2873448;1100000000.0;113122
2021-03-19;199.71;204.91;195.83;199.99;508000000.0;13530000000.0;67248132.77;1420000.0;323873;170;1.04;2878609;1230000000.0;115642
2021-03-20;199.84;206.19;198.90;200.13;460000000.0;13630000000.0;67255295.28;1430000.0;291449;174;0.92;2889195;471000000.0;104584
2021-03-21;200.02;201.91;192.34;195.43;510000000.0;13220000000.0;67262970.3;1500000.0;301088;162;0.91;2899704;2000000000.0;109583
2021-03-22;195.46;198.88;184.77;185.71;927000000.0;12950000000.0;67270582.82;1420000.0;317749;158;0.91;2900689;1160000000.0;106043
2021-03-23;185.75;189.45;181.14;185.81;804000000.0;12520000000.0;67277495.35;1290000.0;336016;157;0.9;2902250;1370000000.0;108584
2021-03-24;185.85;197.09;172.41;176.01;1330000000.0;12640000000.0;67284020.38;1160000.0;316562;152;0.91;2916279;1150000000.0;126575
2021-03-25;175.91;178.34;167.80;171.59;1330000000.0;11690000000.0;67291070.41;1210000.0;321414;153;0.88;2919717;1330000000.0;110218
2021-03-26;171.66;183.88;171.59;183.57;1160000000.0;12020000000.0;67297532.93;1180000.0;254162;156;0.76;2933471;1520000000.0;109371
2021-03-27;183.75;186.15;177.85;184.15;535000000.0;12270000000.0;67304395.48;1270000.0;316067;156;0.76;2945728;682000000.0;113357
2021-03-28;184.18;187.31;180.08;184.24;742000000.0;12390000000.0;67312333.01;1460000.0;317537;154;0.76;2958739;465000000.0;116157
2021-03-29;184.32;197.60;182.51;193.68;903000000.0;12970000000.0;67319745.54;1440000.0;346245;154;0.76;2960387;770000000.0;112728
2021-03-30;193.64;200.08;190.23;195.87;576000000.0;13090000000.0;67327270.56;1470000.0;335398;158;0.76;2970865;1110000000.0;111019
2021-03-31;195.81;199.22;187.38;196.84;794000000.0;13020000000.0;67334245.58;1370000.0;220213;161;0.74;2976947;958000000.0;118694
2021-04-01;197.13;204.95;194.32;202.70;1800000000.0;13430000000.0;67340983.11;1370000.0;226364;170;0.72;2977329;1080000000.0;111825
2021-04-02;202.81;213.63;200.82;211.57;1950000000.0;13910000000.0;67348108.13;1510000.0;218112;172;0.73;2979741;914000000.0;111243
2021-04-03;211.55;217.84;195.04;195.26;1350000000.0;14030000000.0;67355533.15;1460000.0;207809;159;0.76;2984066;1150000000.0;110135
2021-04-04;194.93;204.70;192.28;202.31;802000000.0;13500000000.0;67363458.16;1610000.0;184557;168;0.76;2991771;1160000000.0;95642
2021-04-05;202.38;225.18;198.19;221.39;3920000000.0;14250000000.0;67371408.19;1740000.0;246987;174;0.81;2978850;1070000000.0000001;110744
2021-04-06;221.55;244.44;213.08;236.99;5330000000.0;15550000000.0;67378958.66;1800000.0;295953;180;0.84;2959534;2000000000.0;116815
2021-04-07;237.14;243.07;210.98;219.16;4910000000.0;15200000000.0;67386108.68;1580000.0;22275;175;0.88;2969434;1580000000.0;122771
2021-04-08;219.13;228.08;216.95;226.24;2130000000.0;15050000000.0;67393246.2;1610000.0;216349;177;0.89;2984912;1070000000.0000001;105312
2021-04-09;226.26;228.90;218.93;220.99;482000000.0;15150000000.0;67400196.21;1530000.0;233232;175;0.87;2992395;965000000.0;102885
2021-04-10;221.01;256.63;219.15;256.27;1310000000.0;16030000000.000002;67407546.23;1840000.0;24044;193;1.01;3002483;2089999999.9999998;111833
2021-04-11;256.39;263.15;244.57;252.29;4019999999.9999995;17110000000.0;67415146.25;1910000.0;239516;193;1.01;3010948;1860000000.0;102266
2021-04-12;252.64;258.87;240.16;244.44;2430000000.0;16820000000.0;67423021.27;1930000.0;264551;185;0.97;3014361;889000000.0;10998
2021-04-13;244.50;273.44;244.36;267.70;1490000000.0;17690000000.0;67430271.28;1930000.0;29098;208;1.02;3022663;2060000000.0;111996
2021-04-14;267.90;283.06;255.37;278.76;1670000000.0;18300000000.0;67436846.45;1830000.0;312419;214;1;3004680;1670000000.0;127146
2021-04-15;279.16;291.10;266.13;285.98;2380000000.0;18780000000.0;67443471.47;1900000.0;28131;218;0.97;3018084;1280000000.0;113665
2021-04-16;286.18;317.86;266.01;308.76;2770000000.0;19840000000.0;67449996.51;2040000.0;326655;226;1;3015589;2460000000.0;136549
2021-04-17;308.97;335.61;297.38;301.10;2500000000.0;21450000000.0;67457109.05;2170000.0;292224;223;1.01;3031119;1620000000.0;125237
2021-04-18;301.36;304.90;234.09;273.95;2430000000.0;18120000000.0;67465134.06;2210000.0;281494;210;1.06;3037947;1640000000.0;117149
2021-04-19;274.19;282.85;250.73;261.53;2009999999.9999998;18130000000.0;67473009.1;2069999.9999999998;338061;202;1.07;3032239;1880000000.0;125684
2021-04-20;261.75;273.28;234.61;261.03;5190000000.0;17149999999.999998;67480109.25;1870000.0;368233;203;1.07;3028265;2190000000.0;128749
2021-04-21;261.10;276.82;251.17;257.77;1380000000.0;17830000000.0;67487172.19;1830000.0;367658;195;1.07;2985627;1580000000.0;131165
2021-04-22;259.46;289.68;239.56;252.75;3000000000.0;18040000000.0;67493948.09;1730000.0;342076;191;1.05;2962289;1470000000.0;115001
2021-04-23;252.76;257.05;207.33;241.55;1940000000.0;15670000000.0;67501148.92;1730000.0;325826;182;1.07;2952716;1880000000.0;116353
2021-04-24;241.57;241.65;220.88;225.17;782000000.0;15530000000.0;67508274.22;1620000.0;291926;178;1.08;2953323;1190000000.0;109562
2021-04-25;225.23;235.83;211.19;224.11;1250000000.0;15210000000.0;67515874.92;1690000.0;311413;177;1.08;2910071;855000000.0;10073
2021-04-26;224.25;248.39;221.48;247.67;1920000000.0;16230000000.0;67523425.02;1860000.0;273284;185;1.11;2928875;1460000000.0;105968
2021-04-27;247.53;263.51;243.97;260.03;1190000000.0;17200000000.0;67530612.54;1870000.0;334714;193;1.12;2935430;1950000000.0;108497
2021-04-28;260.09;267.03;248.37;258.74;2170000000.0;17310000000.0;67537850.06;1870000.0;300749;192;1.12;2950045;1280000000.0;121534
2021-04-29;258.80;262.92;248.63;255.46;938000000.0;17250000000.0;67545112.57;1850000.0;320592;192;1.11;2946217;1250000000.0;114524
2021-04-30;255.54;273.84;252.86;271.44;1050000000.0;17920000000.0;67552237.59;1940000.0;32462;205;1.13;2959574;2060000000.0;114705
2021-05-01;271.29;278.66;266.04;276.89;1060000000.0;18370000000.0;67559962.61;2140000.0;310024;207;1.13;2962224;1380000000.0;113846
2021-05-02;276.93;277.83;265.01;268.85;551000000.0;18270000000.0;67567925.15;2140000.0;300869;204;1.13;2975030;1030000000.0;98003
2021-05-03;268.90;299.68;268.50;294.93;1170000000.0;19250000000.0;67575687.66;2290000.0;339861;219;1.16;2977040;1460000000.0;117577
2021-05-04;296.68;327.72;271.46;305.41;5020000000.0;20440000000.0;67583250.45;2350000.0;360561;224;1.13;2988448;2680000000.0;124552
2021-05-05;305.04;360.17;301.50;356.44;3380000000.0;23000000000.0;67591200.55;2820000.0;38089;243;1.24;3003870;2940000000.0;144696
2021-05-06;356.43;365.25;318.98;354.60;4030000000.0000005;23170000000.0;67598738.07;2670000.0;360708;242;1.21;3025889;2700000000.0;129432
2021-05-07;354.77;373.03;333.91;345.28;6640000000.0;24100000000.0;67606325.7;2630000.0;37083;240;1.2;3041460;2980000000.0;126521
2021-05-08;345.13;356.88;334.74;347.62;1330000000.0;23400000000.0;67613600.73;2510000.0;32523;242;1.16;3055013;2040000000.0;123587
2021-05-09;347.62;389.34;334.30;388.25;7110000000.0;24390000000.0;67620400.76;2620000.0;239048;251;1.21;3057369;2069999999.9999998;11693
2021-05-10;388.19;413.74;336.03;359.30;3860000000.0;26130000000.0;67627563.4;2590000.0;440452;245;1.24;3080294;3530000000.0;137419
2021-05-11;359.54;380.15;345.46;378.13;1860000000.0;24460000000.0;67634488.42;2600000.0;391273;255;1.15;3103499;3330000000.0;133259
2021-05-12;378.06;394.65;301.62;310.31;3060000000.0;24350000000.0;67641288.44;2190000.0;35833;227;1.32;3117861;2840000000.0;134221
2021-05-13;309.30;332.90;291.60;318.01;2420000000.0;21360000000.0;67647788.46;2029999.9999999998;34905;227;1.31;3131667;27450000000.0;120638
2021-05-14;317.81;339.42;308.44;326.59;1800000000.0;21960000000.0;67654963.48;2350000.0;387134;231;1.28;3140059;27170000000.0;123789
2021-05-15;326.50;332.08;296.94;300.29;1810000000.0;21190000000.0;67662613.49;2300000.0;353579;221;1.31;3150508;1650000000.0;119655
2021-05-16;301.24;324.06;279.86;296.17;2480000000.0;20380000000.0;67669913.52;2150000.0;347743;218;1.31;3156962;1160000000.0;11506
2021-05-17;296.25;296.54;261.56;281.50;1540000000.0;18960000000.0;67677263.55;2069999.9999999998;361641;211;1.29;3166077;1280000000.0;115288
2021-05-18;281.50;318.24;278.83;294.18;2140000000.0000002;20450000000.0;67684076.07;1990000.0;363354;219;1.3;3176750;1660000000.0;113535
2021-05-19;294.04;300.38;148.33;186.63;8350000000.0;15220000000.0;67690651.08;1280000.0;361671;155;1.78;3186037;2380000000.0;131676
2021-05-20;186.85;226.93;167.60;211.11;2330000000.0;13780000000.0;67697876.1;1530000.0;369554;172;1.82;3196230;10250000000.0;112234
2021-05-21;211.41;219.37;157.34;180.29;2330000000.0;12650000000.0;67704676.12;1220000.0;361114;148;1.89;3206563;2340000000.0;114892
2021-05-22;180.41;184.56;162.12;169.54;1540000000.0;11860000000.0;67711301.15;1130000.0;339342;148;1.9;3222932;1300000000.0;101274
