Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count;Price
2020-06-27;230.51;231.34;204.05;216.2;163000000.0;4059999999.9999995;18450987.44;200000.0;64105;37;0.58;17225828;124000000.0;12876;223.355
2020-06-28;216.18;225.25;213.27;222.49;40760000.0;4050000000.0;18451906.2;200000.0;45641;38;0.58;17218943;111000000.0;10904;219.335
2020-06-29;222.56;227.44;218.08;225.16;52100000.0;4099999999.9999995;18452831.2;210000.0;62397;39;0.58;17208169;129000000.0;12717;223.86
2020-06-30;225.23;225.97;220.41;222.06;36540000.0;4110000000.0000005;18453731.2;200000.0;94854;39;0.54;17207016;77590000.0;15455;223.64499999999998
2020-07-01;222.07;226.67;220.63;223.92;52580000.0;4130000000.0;18454656.2;210000.0;67039;39;0.51;17190456;89450000.0;13315;222.995
2020-07-02;223.83;225.71;217.22;219.65;76080000.0;4090000000.0;18455549.95;200000.0;55913;38;0.46;17177568;77620000.0;1199;221.74
2020-07-03;219.65;223.66;219.11;220.75;77650000.0;4090000000.0;18456437.45;200000.0;65444;37;0.46;17164549;106000000.0;14281;220.2
2020-07-04;220.65;226.84;220.18;225.35;65290000.00000001;4120000000.0;18457331.21;200000.0;64833;39;0.47;17151373;59630000.0;13124;223.0
2020-07-05;225.32;225.91;215.6;222.25;47330000.0;4090000000.0;18458212.46;200000.0;60572;39;0.47;17141248;61910000.0;13271;223.785
2020-07-06;222.38;243.43;221.82;242.39;90180000.0;4310000000.0;18459143.71;230000.0;72263;41;0.57;17124900;113000000.0;15287;232.385
2020-07-07;242.37;244.37;234.98;237.78;88070000.0;4400000000.0;18460131.22;230000.0;101977;41;0.57;17117935;112000000.0;19091;240.075
2020-07-08;237.99;246.02;236.02;243.33;61840000.0;4480000000.0;18461012.47;210000.0;65377;41;0.58;17105726;160000000.0;16471;240.66000000000003
2020-07-09;243.39;245.61;233.05;238.13;107000000.0;4430000000.0;18461824.97;190000.0;655;40;0.58;17091986;108000000.0;16408;240.76
2020-07-10;238.15;240.11;232.45;238.33;74290000.0;4370000000.0;18462593.72;180000.0;59873;41;0.58;17081588;132000000.0;1663;238.24
2020-07-11;238.43;239.28;234.6;236.64;63480000.0;4380000000.0;18463474.98;210000.0;65775;41;0.58;17066709;78660000.0;14372;237.535
2020-07-12;236.61;239.18;232.11;237.43;93330000.0;4360000000.0;18464381.23;210000.0;62932;40;0.49;17048848;95100000.0;13313;237.02
2020-07-13;237.6;237.91;223.78;232.06;111000000.0;4310000000.0;18465312.48;220000.0;68541;39;0.49;17031047;238000000.0;1638;234.82999999999998
2020-07-14;231.94;231.97;226.33;230.19;46590000.0;4240000000.0;18466249.98;220000.0;88361;39;0.49;17027279;199000000.0;17047;231.065
2020-07-15;230.13;230.72;225.69;227.18;53880000.0;4210000000.0;18467143.74;200000.0;61461;37;0.49;17010683;110000000.0;14684;228.655
2020-07-16;227.24;228.39;216.55;224.1;46940000.0;4110000000.0000005;18468043.74;200000.0;61881;38;0.49;16993403;99820000.0;14303;225.67000000000002
2020-07-17;224.11;225.36;221.71;222.61;42600000.0;4120000000.0;18468974.99;210000.0;62928;38;0.49;16975068;73600000.0;13765;223.36
2020-07-18;222.51;226.65;222.19;224.4;33750000.0;4150000000.0000005;18469887.49;210000.0;58513;38;0.49;16960826;73120000.0;14633;223.45499999999998
2020-07-19;224.37;228.99;220.19;227.87;49640000.0;4139999999.9999995;18470806.24;210000.0;57449;38;0.49;16948099;108000000.0;16675;226.12
2020-07-20;228.02;228.58;220.82;222.93;31680000.0;4150000000.0000005;18471718.74;200000.0;96195;38;0.5;16945186;74090000.0;16473;225.47500000000002
2020-07-21;222.79;232.64;222.27;230.38;77530000.0;4230000000.0000005;18472618.75;210000.0;71842;39;0.51;16921973;101000000.0;18163;226.58499999999998
2020-07-22;230.51;240.36;227.71;240.23;58270000.0;4300000000.0;18473543.75;220000.0;68531;39;0.53;16904165;159000000.0;17272;235.37
2020-07-23;240.32;243.51;235.07;238.53;61270000.0;4420000000.0;18474362.5;200000.0;70469;39;0.5;16884828;162000000.0;17522;239.425
2020-07-24;238.58;239.34;232.67;235.38;51640000.0;4360000000.0;18475287.51;220000.0;7105;38;0.51;16867349;198000000.0;18058;236.98000000000002
2020-07-25;235.44;253.86;235.13;251.47;88640000.0;4520000000.0;18476193.76;230000.0;71249;42;0.54;16852307;452000000.0;1899;243.45499999999998
2020-07-26;251.5;257.82;244.45;247.56;80200000.0;4630000000.0;18477106.27;230000.0;71787;41;0.55;16837021;316000000.0;19157;249.53
2020-07-27;247.65;275.86;247.45;268.93;201000000.0;4820000000.0;18477975.03;230000.0;106083;44;0.61;16837476;265000000.0;21918;258.29
2020-07-28;269.48;297.84;264.64;289.62;976000000.0;5220000000.0;18478931.29;280000.0;89277;49;0.61;16809166;291000000.0;21529;279.55
2020-07-29;289.63;294.52;285.48;288.15;285000000.0;5360000000.0;18479775.04;240000.0;66979;49;0.61;16791052;175000000.0;1678;288.89
2020-07-30;287.88;300.78;280.89;291.97;290000000.0;5330000000.0;18480481.29;210000.0;72732;52;0.61;16773010;343000000.0;17298;289.925
2020-07-31;292.11;306.8;287.45;301.1;122000000.0;5490000000.0;18481443.8;290000.0;93368;52;0.61;16751352;322000000.0;17941;296.605
2020-08-01;301.34;321.9;298.43;319.73;392000000.0;5750000000.0;18482325.06;280000.0;95297;54;0.63;16731262;282000000.0;18765;310.53499999999997
2020-08-02;319.71;338.35;240.96;283.94;600000000.0;5420000000.0;18483225.06;260000.0;8057;46;0.75;16715422;361000000.0;19654;301.825
2020-08-03;283.97;304.91;279.62;297.05;287000000.0;5430000000.0;18484150.07;270000.0;78809;49;0.76;16697643;268000000.0;17433;290.51
2020-08-04;297.07;302.79;281.64;288.29;120000000.0;5400000000.0;18485062.58;260000.0;100978;47;0.77;16692133;264000000.0;1824;292.68
2020-08-05;288.21;298.67;284.18;293.24;135000000.0;5420000000.0;18485937.58;260000.0;80641;50;0.77;16676007;156000000.0;18271;290.725
2020-08-06;293.73;319.63;287.64;309.22;309000000.0;5620000000.0;18486875.1;290000.0;69918;52;0.73;16661416;245000000.0;1675;301.475
2020-08-07;309.23;326.53;276.53;302.59;237000000.0;5760000000.0;18487706.36;250000.0;64685;54;0.73;16651627;297000000.0;16925;305.90999999999997
2020-08-08;302.54;309.79;297.71;305.51;143000000.0;5610000000.0;18488618.87;280000.0;62202;55;0.73;16638255;166000000.0;14829;304.025
2020-08-09;305.37;309.33;293.0;300.08;99540000.0;5590000000.0;18489512.63;270000.0;63818;55;0.73;16626594;236000000.0;16422;302.725
2020-08-10;300.21;309.81;286.87;302.6;197000000.0;5600000000.0;18490437.63;280000.0;78702;55;0.73;16613143;180000000.0;18005;301.405
2020-08-11;302.56;305.99;269.68;281.66;400000000.0;5340000000.0;18491293.89;240000.0;104873;50;0.77;16601825;200000000.0;17508;292.11
2020-08-12;281.69;290.43;270.68;284.73;239000000.0;5220000000.0;18492218.9;260000.0;88901;52;0.77;16578863;426000000.0;15977;283.21000000000004
2020-08-13;284.24;297.5;274.45;296.18;106000000.0;5260000000.0;18493118.9;270000.0;93162;53;0.77;16553698;329000000.0;17515;290.21000000000004
2020-08-14;296.32;298.45;287.5;293.65;160000000.0;5430000000.0;18494056.41;280000.0;89906;54;0.77;16529895;192000000.0;18304;294.985
2020-08-15;293.75;308.79;290.81;302.37;315000000.0;5560000000.0;18495006.42;290000.0;9443;55;0.77;16504459;195000000.0;15898;298.06
2020-08-16;302.51;313.98;294.05;308.39;229000000.0;5650000000.0;18495893.92;270000.0;81513;55;0.77;16487011;227000000.0;14805;305.45
2020-08-17;308.5;325.49;301.29;318.44;807000000.0;5810000000.0;18496812.68;290000.0;72433;57;0.77;16485456;267000000.0;18043;313.47
2020-08-18;318.32;324.72;300.87;303.49;205000000.0;5800000000.0;18497731.43;280000.0;113322;55;0.79;16477827;225000000.0;18592;310.905
2020-08-19;303.67;309.18;281.21;292.85;121000000.0;5450000000.0;18498662.68;270000.0;8602;52;0.81;16454996;173000000.0;18195;298.26
2020-08-20;292.87;296.41;288.75;294.85;101000000.0;5420000000.0;18499518.94;250000.0;80188;54;0.8;16437834;146000000.0;16397;293.86
2020-08-21;294.86;305.46;281.75;282.7;123000000.0;5430000000.0;18500406.45;250000.0;82227;52;0.81;16421062;159000000.0;16421;288.78
2020-08-22;282.94;287.85;276.02;286.8;94220000.0;5230000000.0;18501362.71;270000.0;86193;52;0.8;16400422;188000000.0;15284;284.87
2020-08-23;286.71;288.27;278.91;284.74;73870000.0;5250000000.0;18502231.46;250000.0;7583;53;0.8;16388001;115000000.0;14445;285.725
2020-08-24;284.75;295.0;282.21;290.89;89650000.0;5360000000.0;18503112.71;260000.0;77523;53;0.8;16371349;145000000.0;1475;287.82
2020-08-25;291.36;291.66;268.46;275.72;148000000.0;5160000000.0;18503918.97;220000.0;93797;50;0.8;16367262;218000000.0;17257;283.54
2020-08-26;275.71;279.18;271.15;274.89;92220000.0;5090000000.0;18504787.72;240000.0;70853;50;0.8;16351759;200000000.0;20789;275.29999999999995
2020-08-27;274.94;277.3;258.35;264.76;321000000.0;4960000000.0;18505693.98;240000.0;78442;46;0.75;16330713;217000000.0;16815;269.85
2020-08-28;264.72;272.08;261.24;268.81;51270000.0;4960000000.0;18506637.73;250000.0;80962;47;0.71;16312201;226000000.0;18495;266.765
2020-08-29;268.77;272.93;266.03;268.29;40940000.0;4990000000.0;18507587.74;260000.0;74621;47;0.71;16291307;191000000.0;17089;268.53
2020-08-30;268.09;279.63;267.81;279.46;93230000.0;5070000000.0;18508500.24;250000.0;66887;49;0.72;16275246;131000000.0;15103;273.775
2020-08-31;279.43;281.5;272.92;273.71;80230000.0;5130000000.0;18509362.75;240000.0;65808;47;0.72;16259527;178000000.0;14885;276.57
2020-09-01;273.69;297.15;268.76;292.27;118000000.0;5220000000.0;18510262.76;260000.0;102779;51;0.73;16254665;290000000.0;19914;282.98
2020-09-02;292.11;295.17;244.7;264.13;169000000.0;5100000000.0;18511169.02;240000.0;756;45;0.7;16235413;244000000.0;21751;278.12
2020-09-03;264.25;266.52;202.73;218.56;82260000.0;4510000000.0;18512012.78;190000.0;71766;41;0.92;16219907;539000000.0;20866;241.405
2020-09-04;219.53;240.1;213.93;230.37;612000000.0;4210000000.0;18512931.54;210000.0;75528;43;0.93;16205287;326000000.0;20481;224.95
2020-09-05;230.27;234.7;214.39;225.69;187000000.0;4179999999.9999995;18513862.79;210000.0;71613;41;0.93;16191986;96080000.0;14614;227.98000000000002
2020-09-06;225.23;233.13;219.3;227.74;27300000.0;4210000000.0;18514775.3;210000.0;79605;42;0.91;16178367;76150000.0;15756;226.485
2020-09-07;227.77;229.97;215.5;228.82;81210000.0;4139999999.9999995;18515644.05;200000.0;67953;43;0.91;16162807;105000000.0;15714;228.29500000000002
2020-09-08;228.87;230.51;215.8;222.11;50420000.0;4150000000.0000005;18516550.31;200000.0;98201;41;0.91;16159412;91230000.0;16723;225.49
2020-09-09;222.46;228.36;218.59;224.22;35720000.0;4150000000.0000005;18517331.56;180000.0;67671;42;0.91;16145361;70540000.0;16473;223.34
2020-09-10;224.12;230.77;223.91;227.51;115000000.0;4200000000.0;18518256.57;210000.0;80424;42;0.91;16122047;83390000.0;18786;225.815
2020-09-11;227.46;228.47;220.5;225.35;64459999.99999999;4160000000.0;18519162.83;200000.0;67335;42;0.89;16104353;85960000.0;18862;226.405
2020-09-12;225.32;230.31;222.6;230.24;107000000.0;4179999999.9999995;18520087.83;210000.0;63826;44;0.89;16088246;62870000.0;17729;227.78
2020-09-13;230.35;234.72;219.39;222.2;55280000.0;4190000000.0000005;18520975.33;200000.0;63556;42;0.88;16069899;68670000.0;16142;226.27499999999998
2020-09-14;222.17;228.87;218.98;225.87;127000000.0;4170000000.0;18521844.09;200000.0;71204;41;0.89;16051074;79720000.0;18061;224.01999999999998
2020-09-15;225.75;241.88;224.95;235.28;183000000.0;4370000000.0;18522800.35;220000.0;9399;43;0.89;16044514;114000000.0;18893;230.515
2020-09-16;235.17;235.59;226.49;230.86;92570000.0;4290000000.0;18523669.18;200000.0;6032;42;0.89;16022418;95230000.0;15234;233.015
2020-09-17;230.84;239.36;229.74;232.99;44030000.0;4340000000.0;18524544.19;200000.0;48339;44;0.88;16013989;110000000.0;16803;231.91500000000002
2020-09-18;232.73;238.94;230.13;234.02;64950000.0;4350000000.0;18525469.19;220000.0;49852;44;0.87;16005867;103000000.0;17326;233.375
2020-09-19;233.97;237.75;231.62;233.18;98270000.0;4350000000.0;18526425.44;220000.0;45014;45;0.87;15996768;53650000.0;14686;233.575
2020-09-20;233.13;233.46;222.16;226.31;32830000.0;4210000000.0;18527337.95;210000.0;48564;42;0.87;15991096;61340000.0;18436;229.72
2020-09-21;226.13;229.03;207.7;212.44;60920000.0;4050000000.0;18528231.71;190000.0;48486;41;0.88;15981328;81280000.0;17218;219.285
2020-09-22;212.49;220.28;210.49;220.17;33369999.999999996;3970000000.0;18529125.46;200000.0;78013;41;0.89;15985655;75800000.0;18669;216.32999999999998
2020-09-23;220.07;220.09;203.31;207.83;72890000.0;3940000000.0;18530031.71;190000.0;48405;41;0.9;15976218;89260000.0;18184;213.95
2020-09-24;207.89;218.58;206.31;216.3;64879999.99999999;3950000000.0;18530875.47;180000.0;61283;41;0.91;15965937;79810000.0;18119;212.095
2020-09-25;216.26;218.12;210.95;216.64;37080000.0;3980000000.0;18531744.22;190000.0;57735;41;0.9;15958195;121000000.0;18868;216.45
2020-09-26;216.7;224.42;212.63;221.4;54500000.0;4040000000.0;18532681.73;210000.0;5819;41;0.91;15949063;85460000.0;16128;219.05
2020-09-27;221.41;231.94;216.36;229.43;100000000.0;4150000000.0000005;18533675.48;230000.0;4312;43;0.91;15943930;107000000.0;17951;225.42000000000002
2020-09-28;229.55;234.7;224.04;225.75;139000000.0;4269999999.9999995;18534556.74;200000.0;43569;43;0.91;15937737;94570000.0;22553;227.65
2020-09-29;225.63;230.31;224.37;229.1;199000000.0;4210000000.0;18535400.49;190000.0;77312;43;0.91;15938795;94670000.0;224;227.365
2020-09-30;229.1;231.47;225.01;228.02;34390000.0;4230000000.0000005;18536306.75;210000.0;48342;43;0.9;15928678;110000000.0;2195;228.56
2020-10-01;228.08;234.28;221.75;228.07;141000000.0;4230000000.0000005;18537225.5;210000.0;45129;43;0.9;15919668;109000000.0;22861;228.075
2020-10-02;227.98;228.43;212.43;219.75;42720000.0;4059999999.9999995;18538094.26;190000.0;40852;41;0.86;15916971;106000000.0;18647;223.865
2020-10-03;219.77;221.48;217.74;218.57;35150000.0;4080000000.0;18538988.02;200000.0;42881;41;0.81;15913258;57580000.0;17694;219.17000000000002
2020-10-04;218.6;223.0;216.52;221.12;41310000.0;4080000000.0;18539819.27;190000.0;37411;41;0.5;15908666;75000000.0;15613;219.86
2020-10-05;220.92;222.84;218.23;221.77;61660000.0;4090000000.0;18540700.53;200000.0;44201;41;0.49;15900133;86250000.0;18846;221.345
2020-10-06;222.0;230.29;215.38;219.81;194000000.0;4120000000.0;18541638.07;210000.0;75474;41;0.48;15902798;80550000.0;21866;220.905
2020-10-07;219.62;224.64;216.26;223.19;53380000.0;4070000000.0000005;18542569.32;210000.0;46514;42;0.48;15896319;122000000.0;20126;221.405
2020-10-08;223.09;236.46;221.32;233.98;105000000.0;4260000000.0;18543463.08;210000.0;4624;44;0.51;15889031;102000000.0;19608;228.535
2020-10-09;234.12;240.27;232.0;237.32;193000000.0;4390000000.0;18544363.09;220000.0;45083;45;0.5;15883253;97090000.0;2189;235.72
2020-10-10;237.32;246.49;236.11;237.38;54960000.0;4480000000.0;18545294.34;220000.0;42262;44;0.5;15877376;148000000.0;18226;237.35
2020-10-11;237.37;243.77;236.13;239.18;77230000.0;4440000000.0;18546194.35;220000.0;36226;45;0.5;15874579;88000000.0;21426;238.275
2020-10-12;238.86;244.1;232.97;239.92;86210000.0;4440000000.0;18547056.86;210000.0;39145;45;0.5;15869067;117000000.0;18532;239.39
2020-10-13;239.99;255.34;237.57;253.61;234000000.0;4570000000.0;18547956.88;230000.0;78049;48;0.53;15870950;117000000.0;22055;246.8
2020-10-14;253.63;260.58;250.18;259.15;281000000.0;4720000000.0;18548850.64;230000.0;58941;48;0.51;15862558;182000000.0;22668;256.39
2020-10-15;259.21;265.37;255.69;262.32;213000000.0;4840000000.0;18549725.65;230000.0;53588;48;0.51;15859923;188000000.0;21994;260.765
2020-10-16;262.37;266.66;242.7;250.43;265000000.0;4710000000.0;18550600.66;220000.0;52535;47;0.52;15854845;332000000.0;20521;256.4
2020-10-17;250.47;252.6;241.1;244.76;72550000.0;4590000000.0;18551613.17;250000.0;44816;45;0.53;15848253;117000000.0;18785;247.615
2020-10-18;244.67;250.92;243.72;249.37;77340000.0;4590000000.0;18552663.18;260000.0;43643;45;0.53;15841455;119000000.0;15566;247.01999999999998
2020-10-19;249.38;252.57;244.86;249.74;71200000.0;4620000000.0;18553306.93;160000.0;49345;43;0.53;15840166;155000000.0;18124;249.56
2020-10-20;249.9;250.04;237.53;240.84;93270000.0;4530000000.0;18554164.27;210000.0;78726;42;0.55;15844856;154000000.0;21795;245.37
2020-10-21;240.88;264.2;240.23;258.71;150000000.0;4740000000.0;18555052.15;230000.0;53856;46;0.59;15836519;290000000.0;21089;249.795
2020-10-22;258.73;274.8;258.67;268.38;73580000.0;4990000000.0;18556002.24;260000.0;5618;46;0.55;15829967;239000000.0;23758;263.555
2020-10-23;267.49;276.1;263.71;270.71;150000000.0;5020000000.0;18556896.02;240000.0;53346;47;0.54;15826116;170000000.0;18603;269.1
2020-10-24;270.63;278.57;267.85;276.05;42130000.0;5070000000.0;18557802.3;250000.0;56723;48;0.5;15820725;130000000.0;18987;273.34000000000003
2020-10-25;275.3;275.93;267.74;271.2;73850000.0;5050000000.0;18558727.31;250000.0;60444;46;0.49;15812576;117000000.0;18837;273.25
2020-10-26;271.12;273.15;253.14;259.83;65310000.0;4920000000.0;18559552.33;210000.0;55219;45;0.52;15809029;223000000.0;18651;265.475
2020-10-27;259.49;268.42;256.61;264.38;58410000.0;4880000000.0;18560446.1;240000.0;77904;45;0.52;15807335;409000000.0;19363;261.935
2020-10-28;264.12;281.06;258.15;268.34;217000000.0;5030000000.0;18561346.14;240000.0;5524;46;0.51;15800422;252000000.0;2046;266.23
2020-10-29;268.33;271.64;257.12;267.66;64620000.00000001;4950000000.0;18562046.15;190000.0;48298;48;0.51;15792940;220000000.0;21589;267.995
2020-10-30;266.99;270.77;255.12;262.16;73610000.0;4880000000.0;18562971.16;240000.0;51033;47;0.51;15786397;243000000.0;25313;264.57500000000005
2020-10-31;261.77;265.68;259.45;261.28;129000000.0;4890000000.0;18563871.17;240000.0;49474;46;0.51;15781953;137000000.0;21029;261.525
2020-11-01;260.73;269.93;258.36;267.17;59900000.0;4910000000.0;18564821.18;250000.0;52657;49;0.52;15775928;89790000.0;20978;263.95000000000005
2020-11-02;266.97;271.66;253.32;257.62;61740000.0;4840000000.0;18565746.25;240000.0;55603;46;0.52;15766567;411000000.0;17216;262.295
2020-11-03;256.42;258.25;230.03;244.12;489000000.0;4510000000.0;18566508.76;190000.0;8087;45;0.55;15767752;282000000.0;19278;250.27
2020-11-04;243.61;243.93;230.51;241.4;62570000.0;4420000000.0;18567427.53;220000.0;57403;43;0.55;15756516;216000000.0;20259;242.505
2020-11-05;241.58;252.12;240.06;249.41;124000000.0;4570000000.0;18568352.55;230000.0;5092;46;0.57;15751395;222000000.0;2107;245.495
2020-11-06;249.73;259.62;247.98;257.87;142000000.0;4720000000.0;18569165.06;210000.0;5222;46;0.57;15743023;253000000.0;21405;253.8
2020-11-07;257.95;277.0;244.78;254.1;168000000.0;4890000000.0;18570090.07;240000.0;59956;46;0.58;15734552;402000000.0;24471;256.025
2020-11-08;254.26;278.15;251.53;270.82;63410000.0;4930000000.0;18570371.33;250000.0;67397;47;0.59;15720178;148000000.0;1896;262.53999999999996
2020-11-09;270.66;273.97;257.01;264.23;124000000.0;4950000000.0;18571246.37;230000.0;54584;44;0.6;15713897;241000000.0;19834;267.44500000000005
2020-11-10;264.32;266.51;254.48;256.42;191000000.0;4830000000.0;18572152.64;230000.0;97355;40;0.61;15713027;198000000.0;23042;260.37
2020-11-11;256.64;261.72;255.07;256.59;216000000.0;4800000000.0;18573077.65;240000.0;59239;39;0.61;15701931;222000000.0;2123;256.615
2020-11-12;256.59;264.14;251.03;259.13;185000000.0;4780000000.0;18573996.42;240000.0;54898;39;0.61;15695192;290000000.0;22398;257.86
2020-11-13;259.04;264.28;246.64;258.53;152000000.0;4750000000.0;18574852.68;220000.0;57464;35;0.58;15686825;642000000.0;22582;258.78499999999997
2020-11-14;258.43;261.4;253.65;255.34;39240000.0;4780000000.0;18575677.69;210000.0;50449;36;0.58;15680657;257000000.0;20606;256.885
2020-11-15;255.41;261.66;240.18;244.81;47580000.0;4620000000.0;18576233.94;220000.0;34399;35;0.59;15675157;77990000.0;11866;250.11
2020-11-16;245.71;260.79;237.52;250.51;62330000.0;4600000000.0;18576233.94;230000.0;39967;35;0.57;15674907;44900000.0;13595;248.11
2020-11-17;248.06;258.53;248.03;255.4;61750000.0;4710000000.0;18576233.94;210000.0;57828;36;0.57;15668699;439000000.0;15208;251.73000000000002
2020-11-18;253.68;258.17;240.51;245.36;138000000.0;4630000000.0;18576233.94;190000.0;87123;35;0.6;15686883;279000000.0;18716;249.52
2020-11-19;245.33;249.88;241.29;246.29;47780000.0;4740000000.0;19199583.91;250000.0;59445;35;0.6;15683919;120000000.0;19136;245.81
2020-11-20;245.75;260.28;245.43;259.37;141000000.0;4910000000.0;19200221.42;260000.0;58634;36;0.62;15678296;324000000.0;21626;252.56
2020-11-21;259.36;308.11;256.06;304.4;169000000.0;5460000000.0;19201546.43;400000.0;58592;47;0.8;15678947;2470000000.0;20115;281.88
2020-11-22;304.57;312.04;273.65;288.75;369000000.0;5570000000.0;19202415.18;260000.0;51924;42;0.82;15683316;630000000.0;22913;296.65999999999997
2020-11-23;288.67;326.69;282.7;322.9;379000000.0;5830000000.0;19203577.69;370000.0;52704;51;0.91;15683721;810000000.0;20744;305.78499999999997
2020-11-24;322.78;371.06;322.63;347.23;764000000.0;6600000000.0;19204440.21;300000.0;10663;74;0.94;15694161;742000000.0;36166;335.005
2020-11-25;347.1;361.85;297.69;312.65;575000000.0;6520000000.0;19205277.83;260000.0;57837;53;1.01;15692218;1370000000.0;23599;329.875
2020-11-26;312.37;320.39;251.24;271.55;1170000000.0;5370000000.0;19205877.84;160000.0;48461;41;1.09;15691945;777000000.0;17644;291.96000000000004
2020-11-27;271.63;279.3;255.71;265.64;239000000.0;5110000000.0;19206771.61;240000.0;44253;41;1.1;15693710;1680000000.0;17668;268.635
2020-11-28;265.56;285.06;260.99;276.36;110000000.0;5260000000.0;19207759.19;270000.0;40698;45;1.1;15695765;3160000000.0;16954;270.96000000000004
2020-11-29;276.26;289.13;272.19;285.54;188000000.0;5390000000.0;19208902.95;330000.0;39391;47;1.11;15697183;1840000000.0;18016;280.9
2020-11-30;285.93;322.3;280.26;317.46;389000000.0;5770000000.0;19209765.48;270000.0;54718;58;1.16;15698473;2150000000.0;20492;301.695
2020-12-01;317.64;321.16;272.37;287.89;828000000.0;5780000000.0;19210396.74;180000.0;81085;50;1.21;15709409;2200000000.0;19558;302.765
2020-12-02;287.72;297.88;280.45;294.6;96620000.0;5580000000.0;19211309.25;270000.0;55035;54;1.21;15701695;1920000000.0;2089;291.16
2020-12-03;294.44;297.53;285.83;292.54;76900000.0;5600000000.0;19212171.78;250000.0;45278;51;1.2;15702602;2029999999.9999998;38477;293.49
2020-12-04;292.4;307.37;277.4;279.84;148000000.0;5590000000.0;19213134.29;270000.0;6168;52;1.2;15687562;1650000000.0;41283;286.12
2020-12-05;279.7;290.01;274.6;289.75;57420000.0;5440000000.0;19214134.3;290000.0;40359;52;1.2;15688721;1850000000.0;15825;284.725
2020-12-06;289.78;293.74;279.45;286.56;58890000.0;5500000000.0;19215046.8;260000.0;38783;51;1.2;15689354;2320000000.0;15854;288.16999999999996
2020-12-07;286.56;290.86;281.19;284.01;56060000.0;5490000000.0;19215909.31;250000.0;47877;54;1.19;15684039;2470000000.0;17123;285.28499999999997
2020-12-08;284.07;285.02;262.68;267.52;424000000.0;5280000000.0;19216734.33;220000.0;84984;54;1.21;15684534;2470000000.0;21562;275.79499999999996
2020-12-09;267.45;271.07;254.82;268.88;352000000.0;5080000000.0;19217621.84;240000.0;4183;57;1.19;15683478;1830000000.0;16545;268.16499999999996
2020-12-10;268.72;269.42;261.39;265.69;47740000.0;5100000000.0;19218534.35;240000.0;3889;56;1.19;15683510;1540000000.0;17333;267.20500000000004
2020-12-11;266.0;266.85;256.03;259.2;256000000.0;4990000000.0;19219384.36;220000.0;47708;52;1.19;15685855;2500000000.0;19315;262.6
2020-12-12;259.1;269.94;258.08;267.92;50680000.0;5110000000.0;19220334.37;250000.0;42217;53;1.19;15687421;1940000000.0;17855;263.51
2020-12-13;267.93;282.63;265.97;275.78;56410000.0;5280000000.0;19221321.88;270000.0;39964;55;1.19;15689600;2680000000.0;18404;271.855
2020-12-14;275.67;280.37;265.13;277.0;108000000.0;5230000000.0;19222078.13;210000.0;41627;55;1.19;15690039;2640000000.0;16054;276.33500000000004
2020-12-15;277.06;299.14;270.46;288.94;275000000.0;5510000000.0;19223040.65;280000.0;73383;59;1.2;15700377;2930000000.0;18878;283.0
2020-12-16;289.03;314.6;281.79;312.35;283000000.0;5680000000.0;19223871.92;260000.0;44622;65;1.22;15698601;3700000000.0;18931;300.69
2020-12-17;312.3;331.65;301.31;310.94;527000000.0;6090000000.0;19224596.96;230000.0;57346;64;1.22;15698062;4240000000.0;21842;311.62
2020-12-18;310.8;323.09;304.9;313.63;257000000.0;6010000000.0;19225365.72;240000.0;51258;62;1.21;15699719;2960000000.0;19436;312.21500000000003
2020-12-19;313.47;325.98;309.64;318.27;146000000.0;6130000000.0;19226334.49;310000.0;48013;62;1.2;15702219;2250000000.0;2028;315.87
2020-12-20;318.28;368.32;310.3;349.23;687000000.0;6710000000.0;19227547.01;420000.0;50638;87;1.23;15700350;2550000000.0;19819;333.755
2020-12-21;348.91;380.35;307.18;313.42;798000000.0;6550000000.0;19228365.77;260000.0;46892;67;1.28;15699110;2660000000.0;21715;331.165
2020-12-22;313.71;324.78;298.28;323.14;236000000.0;6000000000.0;19229234.57;280000.0;70777;67;1.15;15707518;3040000000.0;20729;318.42499999999995
2020-12-23;322.76;326.4;266.65;275.29;405000000.0;5700000000.0;19229984.59;210000.0;47044;55;1.25;15709964;2870000000.0;2255;299.025
2020-12-24;275.15;299.53;270.69;296.91;190000000.0;5430000000.0;19230634.61;190000.0;42868;58;1.21;15711342;2840000000.0;21067;286.03
2020-12-25;296.99;324.86;292.9;319.09;452000000.0;5970000000.0;19231684.62;340000.0;39859;67;1.21;15710523;2990000000.0;28422;308.03999999999996
2020-12-26;319.18;330.26;309.71;323.27;432000000.0;6170000000.0;19232565.88;280000.0;46883;68;1.16;15713207;2940000000.0;36168;321.225
2020-12-27;323.5;366.36;308.19;337.63;240000000.0;6550000000.0;19233434.66;300000.0;49395;82;1.07;15716193;2780000000.0;42136;330.565
2020-12-28;337.85;376.62;334.22;360.13;873000000.0;6910000000.0;19234434.68;360000.0;73096;90;1.09;15721476;4590000000.0;58201;348.99
2020-12-29;360.14;366.38;330.25;352.42;1150000000.0;6640000000.0;19235203.45;270000.0;91882;86;1.09;15729153;4040000000.0;61534;356.28
