Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count;Price
2019-07-19;10644.03;10783.35;10119.73;10529.01;1980000000.0;186000000000.0;17832503.96;15530000.0;732618;2112;1.26;26500064;8430000000.0;295703;10586.52
2019-07-20;10529.62;11107.93;10364.95;10757.18;1670000000.0;191000000000.0;17834719.06;24030000.0;702633;2161;1.26;26475498;6250000000.0;316713;10643.400000000001
2019-07-21;10759.51;10833.05;10302.21;10587.85;1290000000.0;189000000000.0;17836582.88;19720000.0;558672;2122;1.26;26492444;5140000000.0;290166;10673.68
2019-07-22;10591.16;10685.58;10061.05;10325.98;1490000000.0;185000000000.0;17838559.63;20380000.0;708667;207;1.25;26522407;6270000000.0;319856;10458.57
2019-07-23;10324.69;10326.73;9806.93;9848.42;1530000000.0;179000000000.0;17840348.81;17640000.0;702928;1506;1.25;26544524;6620000000.0;318384;10086.555
2019-07-24;9850.69;9922.44;9512.54;9768.62;1470000000.0;173000000000.0;17842088.24;17010000.0;733358;1504;1.25;26491403;7320000000.0;297882;9809.655
2019-07-25;9774.42;10187.93;9733.59;9883.11;1240000000.0;179000000000.0;17843965.15;18560000.0;764542;1507;1.25;26496819;6340000000.0;332671;9828.765
2019-07-26;9876.76;9898.97;9646.58;9840.05;952000000.0;174000000000.0;17846041.63;20410000.0;750605;1511;1.22;26532473;5850000000.0;321796;9858.404999999999
2019-07-27;9841.21;10202.74;9299.02;9471.82;1660000000.0;173000000000.0;17847942.77;17950000.0;58741;1466;1.17;26561874;4230000000.0000005;285151;9656.515
2019-07-28;9468.72;9619.78;9120.2;9532.25;1050000000.0;169000000000.0;17850131.38;20850000.0;521206;1478;1.09;26570677;3230000000.0;270123;9500.485
2019-07-29;9535.25;9721.04;9372.96;9496.32;1080000000.0;170000000000.0;17852233.08;19960000.0;738306;1504;1.02;26563977;11730000000.0;336634;9515.785
2019-07-30;9497.32;9748.81;9382.7;9587.48;977000000.0;171000000000.0;17854010.09;17020000.0;737831;1516;1.02;26579307;5470000000.0;325262;9542.4
2019-07-31;9590.98;10126.49;9569.03;10088.5;1280000000.0;177000000000.0;17856149.52;21500000.0;786236;2064;0.99;26586672;5320000000.0;365194;9839.74
2019-08-01;10092.3;10492.99;9878.29;10403.79;1280000000.0;181000000000.0;17857926.06;18460000.0;752575;2128;0.99;26584174;5790000000.0;333913;10248.045
2019-08-02;10404.51;10669.14;10316.27;10525.8;3320000000.0;187000000000.0;17860039.97;22240000.0;775949;2158;0.99;26597052;6130000000.0;351743;10465.154999999999
2019-08-03;10526.84;10917.34;10507.06;10820.38;2570000000.0;192000000000.0;17862203.63;23380000.0;612854;2196;0.93;26618439;3870000000.0;321871;10673.61
2019-08-04;10819.74;11078.74;10560.93;10975.52;2320000000.0;193000000000.0;17864292.35;22930000.0;5833;2224;0.9;26625431;4040000000.0;298741;10897.630000000001
2019-08-05;10973.72;11949.31;10972.63;11810.54;3830000000.0;208000000000.0;17866081.6;21070000.0;807955;2374;0.94;26642001;8539999999.999999;339296;11392.130000000001
2019-08-06;11815.72;12318.84;11212.36;11466.47;4350000000.0;211000000000.0;17868095.86;22990000.0;85055;2326;0.94;26649138;8810000000.0;371039;11641.095
2019-08-07;11439.69;12146.35;11378.25;11973.5;9320000000.0;210000000000.0;17870019.11;22890000.0;819832;2408;0.95;26655390;7870000000.0;370946;11706.595000000001
2019-08-08;11979.08;12060.9;11479.83;11990.41;1720000000.0;211000000000.0;17871796.44;21190000.0;815367;24;0.92;26619157;6480000000.0;337539;11984.744999999999
2019-08-09;11988.82;12041.81;11665.18;11862.12;1360000000.0;211000000000.0;17873635.65;21790000.0;749568;2384;0.92;26638245;6630000000.0;340632;11925.470000000001
2019-08-10;11865.91;11978.2;11216.98;11283.18;4320000000.0;206000000000.0;17875524.63;21340000.0;596821;2304;0.92;26649204;5080000000.0;296009;11574.545
2019-08-11;11284.67;11594.93;11095.74;11540.76;1640000000.0;203000000000.0;17877438.6;22050000.0;550565;2333;0.9;26675706;4090000000.0;273676;11412.715
2019-08-12;11536.98;11563.55;11220.84;11383.54;665000000.0;204000000000.0;17879108.32;18930000.0;660039;2326;0.89;26681010;5830000000.0;303296;11460.26
2019-08-13;11388.16;11443.65;10747.57;10863.36;2930000000.0;198000000000.0;17881077.22;21330000.0;873566;2241;0.9;26605300;6280000000.0;372239;11125.76
2019-08-14;10864.79;10867.3;9902.32;10027.03;2000000000.0;186000000000.0;17882978.22;19050000.0;750768;2116;0.86;26595980;5970000000.0;36014;10445.91
2019-08-15;10027.07;10450.88;9482.08;10303.03;7630000000.0;179000000000.0;17884942.15;20230000.0;701215;2162;0.84;26612998;7970000000.0;347508;10165.05
2019-08-16;10299.57;10546.78;9747.13;10351.33;6710000000.0;182000000000.0;17886781.04;19060000.0;706459;2169;0.7;26644463;5350000000.0;329465;10325.45
2019-08-17;10347.15;10476.54;9990.17;10216.97;849000000.0;184000000000.0;17888382.46;16329999.999999998;565674;2131;0.7;26685429;5790000000.0;28873;10282.06
2019-08-18;10215.71;10515.48;10073.06;10319.49;1570000000.0;185000000000.0;17889958.79;16270000.0;52673;2149;0.61;26713313;4320000000.0;272544;10267.599999999999
2019-08-19;10312.85;10942.2;10268.19;10924.25;1210000000.0;191000000000.0;17891997.94;22180000.0;711022;223;0.64;26731133;5180000000.0;33384;10618.55
2019-08-20;10926.36;10960.31;10566.68;10765.58;983000000.0;192000000000.0;17893912.56;20600000.0;743636;2211;0.64;26746768;5170000000.0;32988;10845.970000000001
2019-08-21;10767.8;10809.86;9846.7;10131.15;2720000000.0;182000000000.0;17895614.61;17160000.0;784357;2102;0.66;26797108;4950000000.0;31011;10449.474999999999
2019-08-22;10127.7;10247.17;9777.44;10110.31;1780000000.0;179000000000.0;17897378.84;17840000.0;808723;2111;0.66;26810373;3900000000.0;321501;10119.005000000001
2019-08-23;10108.14;10468.72;10036.86;10405.69;1540000000.0;184000000000.0;17899292.99;19920000.0;791057;2141;0.65;26819580;5530000000.0;341649;10256.915
2019-08-24;10405.9;10430.64;9889.84;10147.38;857000000.0;181000000000.0;17901294.26;20290000.0;700721;21;0.65;26739977;3340000000.0;302706;10276.64
2019-08-25;10145.15;10359.02;9901.95;10137.13;787000000.0;181000000000.0;17903232.83;19570000.0;513916;2093;0.65;26772249;3060000000.0;288354;10141.14
2019-08-26;10139.24;10665.52;10138.27;10361.56;7190000000.0;186000000000.0;17904946.93;17750000.0;75947;2134;0.65;26783470;5690000000.0;32047;10250.4
2019-08-27;10361.52;10381.88;10030.87;10174.47;809000000.0;182000000000.0;17906636.09;17160000.0;726784;2103;0.64;26789403;5670000000.0;324695;10267.994999999999
2019-08-28;10174.73;10299.07;9522.12;9717.83;2069999999.9999998;179000000000.0;17908525.05;18360000.0;705437;1517;0.66;26795793;4730000000.0;339895;9946.279999999999
2019-08-29;9716.17;9717.62;9324.78;9492.56;1820000000.0;170000000000.0;17910588.72;19560000.0;735396;1485;0.67;26805571;6640000000.0;346467;9604.365
2019-08-30;9494.31;9701.49;9344.54;9583.85;1690000000.0;171000000000.0;17912589.91;19160000.0;734849;15;0.67;26815342;6090000000.0;353926;9539.08
2019-08-31;9582.64;9700.05;9437.22;9603.41;862000000.0;172000000000.0;17914666.07;19930000.0;596235;1503;0.64;26842236;3770000000.0;334787;9593.025
2019-09-01;9601.03;9849.03;9536.11;9760.47;449000000.0;173000000000.0;17916454.39;17450000.0;574358;1519;0.64;26861247;4120000000.0;286147;9680.75
2019-09-02;9758.53;10466.99;9749.38;10378.94;1270000000.0;180000000000.0;17918318.18;19330000.0;728155;2141;0.67;26866823;5690000000.0;332061;10068.735
2019-09-03;10377.41;10780.61;10283.49;10627.51;3640000000.0;189000000000.0;17920369.5;21770000.0;799532;2181;0.67;26896144;6140000000.0;370996;10502.46
2019-09-04;10629.17;10833.31;10378.94;10581.28;1310000000.0;189000000000.0;17922070.72;17980000.0;75062;2184;0.67;26898040;5830000000.0;32465;10605.225
2019-09-05;10581.2;10702.86;10456.11;10575.85;1330000000.0;189000000000.0;17924134.41;21820000.0;744004;2178;0.61;26918855;6960000000.0;354399;10578.525000000001
2019-09-06;10574.08;10941.56;10180.31;10309.04;2820000000.0;190000000000.0;17926110.76;20400000.0;775304;2131;0.61;26945427;8000000000.0;361399;10441.560000000001
2019-09-07;10308.69;10580.29;10303.24;10485.08;1000000000.0;187000000000.0;17927987.01;19680000.0;617013;2153;0.59;26974210;4870000000.0;31305;10396.885
2019-09-08;10484.68;10602.63;10231.52;10404.7;594000000.0;187000000000.0;17930200.52;23030000.0;567664;2138;0.59;27010288;4030000000.0000005;288498;10444.69
2019-09-09;10401.06;10523.53;10069.27;10311.72;2330000000.0;184000000000.0;17932027.4;18860000.0;769573;2137;0.59;26978024;5290000000.0;31663;10356.39
2019-09-10;10311.73;10388.03;9936.8;10102.08;1760000000.0;183000000000.0;17934304.26;22950000.0;807975;2093;0.57;26945917;6670000000.0;338913;10206.904999999999
2019-09-11;10098.18;10274.7;9863.22;10162.01;845000000.0;180000000000.0;17936605.75;23330000.0;78395;2108;0.57;26924206;5480000000.0;335304;10130.095000000001
2019-09-12;10170.61;10467.1;10037.1;10427.33;801000000.0;184000000000.0;17938581.87;20550000.0;757805;2142;0.57;26957201;5950000000.0;339021;10298.970000000001
2019-09-13;10430.44;10456.47;10124.73;10366.17;780000000.0;185000000000.0;17940457.79;19400000.0;759154;2143;0.55;26944912;4790000000.0;304604;10398.305
2019-09-14;10369.66;10445.34;10229.35;10366.49;1120000000.0;186000000000.0;17942396.2;20080000.0;652357;2148;0.49;26978493;5100000000.0;305924;10368.075
2019-09-15;10359.62;10385.4;10270.8;10312.15;394000000.0;185000000000.0;17944234.62;18940000.0;554317;2134;0.48;27002685;3430000000.0;269747;10335.885
2019-09-16;10312.35;10381.63;10074.57;10270.03;1730000000.0;184000000000.0;17946273.43;20900000.0;779631;2121;0.48;27001622;5510000000.0;349425;10291.19
2019-09-17;10266.22;10283.59;10138.04;10193.59;926000000.0;183000000000.0;17948124.76;18860000.0;777701;2107;0.48;27003470;5860000000.0;34433;10229.904999999999
2019-09-18;10188.44;10263.41;10092.91;10160.14;2660000000.0;183000000000.0;17950300.92;22100000.0;855706;2103;0.48;26931997;6300000000.0;360321;10174.29
2019-09-19;10161.56;10375.47;9625.97;10277.6;2330000000.0;179000000000.0;17952152.32;19000000.0;733322;2128;0.43;26964856;5760000000.0;347535;10219.58
2019-09-20;10275.69;10311.78;10061.05;10170.19;626000000.0;183000000000.0;17954040.98;19200000.0;742828;211;0.43;26998317;6540000000.0;346533;10222.94
2019-09-21;10169.55;10176.74;9908.81;9984.43;525000000.0;180000000000.0;17956116.76;20720000.0;625288;1554;0.39;27024018;5580000000.0;327703;10076.99
2019-09-22;9981.51;10089.49;9849.06;10028.95;517000000.0;179000000000.0;17958192.54;20850000.0;606415;2091;0.39;27072157;3730000000.0;320368;10005.23
2019-09-23;10030.11;10051.34;9609.66;9693.7;2140000000.0000002;177000000000.0;17959618.66;13810000.0;735518;1512;0.39;27094807;4290000000.0;291156;9861.905
2019-09-24;9687.3;9779.62;7983.55;8534.37;6980000000.0;162000000000.0;17961582.49;16900000.0;840208;1393;0.55;27079892;8480000000.0;354704;9110.835
2019-09-25;8532.76;8751.1;8228.1;8439.88;3400000000.0;152000000000.0;17963533.76;16430000.0;783948;1347;0.55;27051512;6690000000.0;344325;8486.32
2019-09-26;8441.28;8467.49;7729.53;8065.98;1580000000.0;146000000000.0;17965672.37;17300000.0;739854;1312;0.56;27057258;4980000000.0;351788;8253.630000000001
2019-09-27;8065.37;8286.53;7862.24;8194.81;1020000000.0;145000000000.0;17967323.49;13510000.0;714047;132;0.56;27077213;5130000000.0;30794;8130.09
2019-09-28;8193.89;8350.07;8017.48;8216.93;747000000.0;147000000000.0;17969311.87;16300000.0;619808;1319;0.55;27100521;3610000000.0;314444;8205.41
2019-09-29;8216.34;8242.2;7904.93;8059.52;639000000.0;145000000000.0;17971012.93;13710000.0;564381;1305;0.54;27137742;3340000000.0;288605;8137.93
2019-09-30;8059.0;8360.17;7710.92;8308.64;1200000000.0;145000000000.0;17972639.43;13460000.0;750859;1328;0.56;27144595;5060000000.0;310433;8183.82
2019-10-01;8311.86;8527.42;8197.8;8318.28;979000000.0;151000000000.0;17974428.55;14860000.0;750562;1332;0.56;27157535;4560000000.0;331458;8315.07
2019-10-02;8320.68;8393.62;8173.42;8383.12;547000000.0;149000000000.0;17976279.65;15470000.0;717573;1342;0.55;27183538;3710000000.0;329482;8351.900000000001
2019-10-03;8382.7;8416.22;8071.95;8240.17;1420000000.0;148000000000.0;17978118.13;15170000.0;708956;1322;0.5;27206012;4430000000.0;327406;8311.435000000001
2019-10-04;8243.16;8246.94;8007.6;8153.98;1270000000.0;146000000000.0;17979956.38;15000000.0;7129;1313;0.49;27243086;4150000000.0000005;336945;8198.57
2019-10-05;8155.38;8203.23;8023.26;8143.72;980000000.0;146000000000.0;17981932.29;16079999.999999998;636638;1307;0.49;27273731;2890000000.0;327164;8149.55
2019-10-06;8154.78;8181.78;7789.76;7862.68;1190000000.0;143000000000.0;17983795.56;14630000.0;555377;1286;0.5;27307483;2960000000.0;271853;8008.73
2019-10-07;7863.47;8314.66;7769.54;8209.43;1010000000.0;145000000000.0;17985734.23;15940000.0;734959;1317;0.52;27311102;4040000000.0;32943;8036.450000000001
2019-10-08;8210.87;8344.62;8102.44;8181.37;616000000.0;148000000000.0;17987760.57;16579999.999999998;715311;131;0.52;27322714;4090000000.0;332738;8196.12
2019-10-09;8180.82;8692.57;8118.33;8584.77;1120000000.0;152000000000.0;17989486.96;14830000.0;70169;1363;0.55;27354038;5020000000.0;313118;8382.795
2019-10-10;8585.18;8661.35;8444.76;8584.85;796000000.0;154000000000.0;17991513.2;17370000.0;743456;1362;0.55;27377534;4880000000.0;349406;8585.015
2019-10-11;8583.63;8819.43;8226.22;8266.78;1060000000.0;152000000000.0;17993464.39;16170000.000000002;72682;1317;0.56;27403842;4240000000.0;346995;8425.205
2019-10-12;8266.78;8416.32;8259.78;8306.87;344000000.0;150000000000.0;17995127.89;13840000.0;578474;132;0.56;27442739;2760000000.0;294174;8286.825
2019-10-13;8309.4;8469.34;8151.14;8282.13;1120000000.0;150000000000.0;17996903.75;14720000.0;555407;1317;0.55;27487864;2570000000.0;286586;8295.765
2019-10-14;8282.26;8406.0;8214.12;8354.51;777000000.0;150000000000.0;17998592.44;14080000.0;694167;133;0.55;27511425;5480000000.0;304204;8318.385
2019-10-15;8353.34;8413.16;8076.39;8161.72;990000000.0;149000000000.0;18000506.14;15610000.0;712296;1297;0.56;27538946;3860000000.0;343443;8257.53
2019-10-16;8155.34;8209.66;7920.28;7995.98;78510000.0;144000000000.0;18002294.82;14310000.0;73322;1284;0.56;27545249;5720000000.0;333799;8075.66
2019-10-17;7998.21;8135.33;7935.2;8078.52;439000000.0;145000000000.0;18004170.97;15140000.0;730671;1291;0.56;27537128;5270000000.0;335681;8038.365
2019-10-18;8073.47;8118.28;7822.01;7957.73;1990000000.0;143000000000.0;18006171.9;15920000.0;67365;1278;0.56;27573475;4170000000.0;336621;8015.6
2019-10-19;7958.51;8108.02;7880.03;7966.54;408000000.0;144000000000.0;18007947.73;14110000.0;643714;1279;0.56;27623443;2430000000.0;309836;7962.525
2019-10-20;7962.53;8312.82;7881.81;8239.39;1570000000.0;145000000000.0;18009773.81;14990000.0;546144;1305;0.57;27658814;2280000000.0;281555;8100.959999999999
2019-10-21;8239.15;8351.66;8157.05;8218.92;850000000.0;148000000000.0;18011762.44;16320000.0;749935;1307;0.57;27688382;3600000000.0;356016;8229.035
2019-10-22;8213.97;8314.75;8005.25;8027.58;616000000.0;148000000000.0;18013876.15;16960000.0;732596;129;0.57;27708906;3840000000.0;343436;8120.775
2019-10-23;8027.15;8054.64;7311.03;7475.24;2300000000.0;139000000000.0;18015977.76;15660000.0;736263;1224;0.61;27704248;4660000000.0;342228;7751.195
2019-10-24;7477.09;7512.88;7360.72;7429.91;605000000.0;134000000000.0;18017641.54;12390000.0;719988;1205;0.61;27720492;4760000000.0;308626;7453.5
2019-10-25;7429.03;8815.03;7391.13;8667.13;4400000000.0;147000000000.0;18019367.9;14930000.0;78668;1352;0.74;27724935;5920000000.0;329616;8048.08
2019-10-26;8673.02;10466.23;8649.47;9254.54;9880000000.0;170000000000.0;18021119.19;16190000.000000002;761194;1518;0.77;27724882;5110000000.0;303527;8963.78
2019-10-27;9258.09;9816.2;9101.22;9553.5;3440000000.0;171000000000.0;18022557.66;13740000.0;598714;1572;0.75;27757513;4050000000.0;259835;9405.795
2019-10-28;9552.41;9935.14;9185.69;9223.39;1730000000.0;171000000000.0;18024233.99;15610000.0;753434;1535;0.76;27757063;5830000000.0;305938;9387.9
2019-10-29;9220.12;9561.66;9071.56;9430.48;2000000000.0;169000000000.0;18025897.91;15680000.0;728736;1548;0.77;27771416;4600000000.0;309538;9325.3
2019-10-30;9431.69;9434.02;9001.41;9164.57;1100000000.0;166000000000.0;18027574.28;15380000.0;711325;1511;0.77;27797348;3870000000.0;308902;9298.130000000001
2019-10-31;9164.65;9426.06;8941.94;9156.34;1130000000.0;165000000000.0;18029225.79;15110000.0;721957;1501;0.77;27806658;5050000000.0;300632;9160.494999999999
2019-11-01;9154.15;9302.73;9052.34;9249.39;1880000000.0;165000000000.0;18030851.97;15030000.0;790414;1531;0.77;27801224;6330000000.0;315875;9201.77
2019-11-02;9248.46;9395.11;9205.55;9305.65;541000000.0;167000000000.0;18032527.93;15580000.0;634816;1542;0.77;27831665;3820000000.0;284358;9277.055
2019-11-03;9306.39;9378.35;9074.11;9204.71;536000000.0;166000000000.0;18034253.93;15890000.0;610943;1518;0.76;27858152;3780000000.0;288785;9255.55
2019-11-04;9206.0;9574.38;9125.81;9417.83;2950000000.0;168000000000.0;18035905.07;15540000.0;757129;1558;0.76;27879923;5520000000.0;310329;9311.915
2019-11-05;9417.72;9481.79;9179.19;9317.67;2000000000.0;168000000000.0;18037706.32;16800000.0;782184;1548;0.77;27894775;7520000000.0;335704;9367.695
2019-11-06;9318.52;9449.01;9249.97;9342.06;1360000000.0;169000000000.0;18039357.43;15440000.0;831199;1549;0.75;27841838;4720000000.0;310101;9330.29
2019-11-07;9343.24;9372.88;9079.3;9203.94;1270000000.0;166000000000.0;18041046.07;15540000.0;799136;1519;0.74;27827108;5330000000.0;331125;9273.59
2019-11-08;9204.75;9247.0;8664.16;8768.55;2480000000.0;161000000000.0;18042647.3;14070000.0;728522;1386;0.76;27857455;5710000000.0;31284;8986.65
2019-11-09;8766.96;8879.59;8721.8;8807.45;1140000000.0;159000000000.0;18044448.11;15860000.0;709807;139;0.75;27854086;4340000000.0;296119;8787.205
2019-11-10;8808.38;9142.91;8747.5;9040.54;668000000.0;161000000000.0;18046524.23;18760000.0;594556;1429;0.75;27882827;3010000000.0;305653;8924.46
2019-11-11;9044.51;9072.94;8600.83;8721.93;2140000000.0000002;159000000000.0;18048412.91;16450000.0;70418;1373;0.75;27899577;3490000000.0;327772;8883.220000000001
2019-11-12;8722.18;8872.4;8554.53;8814.63;707000000.0;157000000000.0;18050101.64;14830000.0;682025;1393;0.75;27928497;4310000000.0;301363;8768.404999999999
2019-11-13;8815.22;8838.57;8707.37;8764.01;465000000.0;158000000000.0;18051790.15;14790000.0;74614;1394;0.75;27941079;4640000000.0;31669;8789.615
2019-11-14;8762.64;8785.19;8559.5;8630.83;572000000.0;156000000000.0;18053903.62;18260000.0;746968;1371;0.75;27936447;4700000000.0;346544;8696.735
2019-11-15;8632.28;8771.48;8379.82;8464.7;861000000.0;154000000000.0;18055880.23;16719999.999999998;779428;1351;0.75;27987902;5730000000.0;328438;8548.490000000002
2019-11-16;8462.07;8540.42;8411.26;8484.24;562000000.0;153000000000.0;18057731.92;15680000.0;666406;1354;0.75;28014053;3030000000.0;280324;8473.154999999999
2019-11-17;8485.57;8634.14;8359.94;8503.65;709000000.0;154000000000.0;18059658.42;16370000.000000002;59814;1355;0.75;28026821;2650000000.0;267492;8494.61
2019-11-18;8502.01;8502.81;8033.84;8173.68;751000000.0;150000000000.0;18061409.51;14320000.0;696269;1308;0.76;28060708;4640000000.0;306782;8337.845000000001
2019-11-19;8173.59;8202.16;7994.48;8123.64;713000000.0;146000000000.0;18063248.3;14910000.0;823018;1304;0.76;28005785;3940000000.0;325197;8148.615
2019-11-20;8125.7;8240.07;8029.92;8083.24;555000000.0;146000000000.0;18065024.44;14340000.0;702168;1301;0.75;28042805;3460000000.0;320826;8104.469999999999
2019-11-21;8084.1;8119.44;7412.58;7621.17;1090000000.0;140000000000.0;18066738.22;13040000.0;803455;1243;0.77;28052492;4580000000.0;326131;7852.635
2019-11-22;7621.27;7739.14;6822.92;7281.7;1840000000.0;131000000000.0;18068389.64;12010000.0;790198;1204;0.79;28073622;6470000000.0;303688;7451.485000000001
2019-11-23;7291.19;7353.43;7100.82;7322.83;764000000.0;131000000000.0;18070553.12;15840000.0;681817;1207;0.75;28105100;5340000000.0;312324;7307.01
2019-11-24;7324.79;7342.78;6871.17;6911.43;1050000000.0;128000000000.0;18072191.54;11370000.0;557217;1149;0.77;28157524;3880000000.0;264419;7118.110000000001
2019-11-25;6911.65;7386.72;6534.51;7122.96;2049999999.9999998;126000000000.0;18073755.47;11150000.0;678695;1171;0.51;28190995;5820000000.0;283328;7017.305
2019-11-26;7123.8;7342.84;7020.76;7164.02;1010000000.0;129000000000.0;18075281.9;10930000.0;784964;1179;0.45;28207782;4830000000.0;319461;7143.91
2019-11-27;7163.76;7670.36;6852.78;7520.72;1530000000.0;131000000000.0;18077020.23;13080000.0;81254;1209;0.48;28166814;5290000000.0;31256;7342.24
2019-11-28;7519.99;7653.85;7374.55;7432.14;862000000.0;136000000000.0;18079058.68;15150000.0;716192;1202;0.47;28200580;3690000000.0;316;7476.0650000000005
2019-11-29;7431.63;7864.53;7392.51;7753.94;999000000.0;138000000000.0;18080759.76;13170000.0;730014;1248;0.49;28218440;4850000000.0;305085;7592.785
2019-11-30;7753.68;7818.11;7452.23;7553.87;714000000.0;138000000000.0;18082335.59;11900000.0;683831;1215;0.49;28249668;4340000000.0;284912;7653.775
2019-12-01;7555.5;7556.24;7227.25;7403.2;909000000.0;133000000000.0;18084073.71;12890000.0;593329;12;0.49;28298703;3350000000.0;268135;7479.35
2019-12-02;7404.91;7430.61;7157.5;7310.45;734000000.0;132000000000.0;18085887.08;13260000.0;74906;1189;0.49;28323152;4380000000.0;318601;7357.68
2019-12-03;7306.93;7413.25;7242.19;7301.93;1050000000.0;132000000000.0;18087863.11;14430000.0;744688;1187;0.49;28354568;4210000000.0;333969;7304.43
2019-12-04;7306.8;7785.95;7078.82;7197.78;1440000000.0;133000000000.0;18089952.92;15060000.0;749562;1182;0.49;28382088;12770000000.0;332204;7252.29
2019-12-05;7192.42;7490.37;7154.02;7395.96;932000000.0;133000000000.0;18091766.29;13420000.0;746859;1197;0.49;28393045;3860000000.0;319133;7294.1900000000005
2019-12-06;7397.46;7601.31;7308.16;7543.44;1270000000.0;134000000000.0;18093579.72;13660000.0;748047;1221;0.49;28372329;13440000000.0;311069;7470.45
2019-12-07;7550.91;7634.96;7485.3;7505.89;1050000000.0;136000000000.0;18095517.96;14550000.0;64235;1221;0.49;28368275;2720000000.0;282629;7528.4
2019-12-08;7505.02;7579.93;7391.0;7521.42;736000000.0;136000000000.0;18097368.7;13930000.0;587017;1221;0.49;28384216;2160000000.0;278763;7513.22
2019-12-09;7526.71;7664.49;7279.23;7342.87;1350000000.0;135000000000.0;18099219.68;13580000.0;803439;1202;0.48;28347849;4210000000.0;316995;7434.79
2019-12-10;7342.42;7408.41;7160.31;7225.17;1280000000.0;132000000000.0;18101070.51;13380000.0;803226;1196;0.48;28304892;4850000000.0;321466;7283.795
2019-12-11;7228.6;7274.22;7126.98;7205.12;797000000.0;130000000000.0;18102721.3;11880000.0;771631;119;0.46;28241768;3750000000.0;288155;7216.860000000001
2019-12-12;7206.88;7294.05;7080.69;7189.69;698000000.0;130000000000.0;18104384.58;11960000.0;722853;1186;0.45;28253335;4160000000.0;310072;7198.285
2019-12-13;7192.35;7305.47;7185.58;7253.19;725000000.0;131000000000.0;18106285.46;13770000.0;746512;1193;0.45;28279651;3550000000.0;329512;7222.77
2019-12-14;7252.91;7269.7;7010.69;7063.69;449000000.0;129000000000.0;18108173.41;13350000.0;623464;1171;0.46;28299066;2250000000.0;291279;7158.299999999999
2019-12-15;7065.3;7203.34;7008.72;7116.58;411000000.0;128000000000.0;18109724.13;11020000.0;657604;1175;0.46;28234325;2240000000.0;258366;7090.9400000000005
2019-12-16;7116.91;7145.03;6836.2;6885.67;1360000000.0;127000000000.0;18111687.5;13510000.0;777556;1142;0.46;28219296;3290000000.0;330126;7001.29
2019-12-17;6881.0;6936.44;6567.31;6624.12;3490000000.0;122000000000.0;18113450.78;11650000.0;875713;1081;0.48;28093981;7340000000.0;314849;6752.5599999999995
2019-12-18;6624.74;7455.22;6439.66;7290.85;2450000000.0;124000000000.0;18115126.68;12200000.0;751472;1192;0.6;28118841;5430000000.0;3182;6957.795
2019-12-19;7291.42;7378.4;7047.13;7148.28;1800000000.0;130000000000.0;18117090.13;14020000.0;725702;1173;0.59;28133570;4600000000.0;319162;7219.85
2019-12-20;7151.01;7219.95;7079.64;7191.4;559000000.0;130000000000.0;18119040.92;14010000.0;708265;1173;0.59;28174125;4500000000.0;332107;7171.205
2019-12-21;7191.41;7192.96;7112.18;7142.15;829000000.0;130000000000.0;18121241.59;15710000.0;610208;1167;0.59;28219430;3060000000.0;305042;7166.78
2019-12-22;7141.29;7520.86;7127.51;7511.88;660000000.0;132000000000.0;18123354.68;15800000.0;58925;1207;0.59;28238798;3060000000.0;282133;7326.585
2019-12-23;7512.73;7690.73;7264.98;7318.45;1810000000.0;136000000000.0;18125143.11;13090000.0;727796;1192;0.57;28248058;4260000000.0;313917;7415.59
2019-12-24;7316.62;7428.4;7156.77;7252.02;720000000.0;132000000000.0;18126706.43;11310000.0;649535;1183;0.57;28265318;3230000000.0;28375;7284.32
2019-12-25;7251.71;7263.76;7118.72;7195.63;414000000.0;131000000000.0;18128307.24;11510000.0;537049;1178;0.55;28273909;2800000000.0;241535;7223.67
2019-12-26;7195.89;7431.08;7150.65;7195.37;566000000.0;131000000000.0;18130395.59;15020000.0;653003;1174;0.54;28292626;3460000000.0;302825;7195.63
2019-12-27;7195.5;7258.59;7054.99;7246.79;1400000000.0;130000000000.0;18132208.96;13120000.0;721861;1181;0.54;28322964;3950000000.0;325259;7221.145
2019-12-28;7248.6;7351.03;7235.84;7304.51;425000000.0;132000000000.0;18134072.2;13610000.0;611206;1187;0.51;28360619;2990000000.0;291276;7276.555
2019-12-29;7301.66;7516.98;7277.59;7385.05;485000000.0;134000000000.0;18136010.28;14320000.0;589993;1196;0.51;28391445;2500000000.0;28144;7343.355
2019-12-30;7383.52;7390.1;7203.94;7223.63;520000000.0;132000000000.0;18138086.19;15000000.0;735877;1184;0.49;28404806;4160000000.0;326626;7303.575000000001
2019-12-31;7223.85;7305.05;7115.84;7171.63;430000000.0;131000000000.0;18139899.45;12990000.0;657164;1177;0.48;28404831;3290000000.0;289968;7197.74
2020-01-01;7172.85;7241.52;7152.14;7182.34;390000000.0;131000000000.0;18142074.98;15600000.0;52436;1176;0.48;28431860;1980000000.0;251867;7177.595
2020-01-02;7181.66;7194.09;6911.2;6948.2;569000000.0;128000000000.0;18143838.15;12240000.0;671016;1152;0.49;28405730;3360000000.0;291935;7064.93
