Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume
2021-12-29;149.68;151.45;140.97;146.62;88690000.0;1790000000.0;11954690.95;520000.0;30214;24;0.96;838858;622000000.0
2021-12-30;146.70;154.49;143.91;153.75;97100000.0;1750000000.0;11958281.57;550000.0;29394;23;0.97;840043;731000000.0
2021-12-31;153.77;157.13;143.16;146.49;161000000.0;1840000000.0;11961840.95;520000.0;2799;21;0.92;840354;323000000.0
2022-01-01;146.68;151.01;145.64;150.33;32310000.000000004;1760000000.0;11965394.07;540000.0;26451;23;0.92;840474;299000000.0
2022-01-02;150.35;155.58;147.25;153.04;43390000.0;1800000000.0;11968956.57;550000.0;26487;24;0.93;840655;70570000.0
2022-01-03;153.01;154.18;146.85;150.53;55960000.0;1830000000.0;11972603.45;540000.0;37827;24;0.89;841132;242000000.0
2022-01-04;150.60;156.10;147.22;147.30;66750000.0;1800000000.0;11975906.57;540000.0;36217;24;0.85;842998;206000000.0
2022-01-05;147.32;151.29;127.70;136.78;81420000.0;1760000000.0;11979609.7;490000.0;30572;21;0.85;842325;198000000.0
2022-01-06;136.82;138.78;129.76;137.33;88840000.0;1640000000.0;11983356.57;500000.0;27823;20;0.87;843246;131000000.0
2022-01-07;137.26;143.43;130.70;139.59;128000000.0;1650000000.0;11986862.82;500000.0;2814;20;0.87;84346;321000000.0
2022-01-08;139.65;156.06;136.09;143.59;163000000.0;1670000000.0;11990434.7;520000.0;27442;21;0.86;844133;325000000.0
2022-01-09;143.56;146.98;133.37;144.13;145000000.0;1720000000.0;11994081.57;510000.0;28256;20;0.83;844336;323000000.0
2022-01-10;144.19;148.82;136.37;141.30;151000000.0;1730000000.0;11997656.57;510000.0;34532;20;0.83;845942;94490000.0
2022-01-11;141.32;145.59;137.89;141.37;82730000.0;1700000000.0;12001187.82;510000.0;9656;21;0.8;844803;141000000.0
2022-01-12;141.42;147.94;140.82;144.55;66720000.0;1700000000.0;12004828.45;510000.0;34154;22;0.8;846766;40210000.0
2022-01-13;144.16;149.99;140.70;143.31;201000000.0;1730000000.0;12008359.7;520000.0;26427;22;0.68;847314;45730000.0
2022-01-14;143.25;144.91;136.78;142.52;138000000.0;1720000000.0;12011940.95;510000.0;25935;21;0.67;84646;24440000.0
2022-01-15;142.58;146.74;141.10;144.43;47590000.0;1710000000.0;12015612.82;520000.0;24832;22;0.65;846861;23900000.0
2022-01-16;144.46;145.95;140.23;141.30;26570000.0;1740000000.0;12019187.82;510000.0;25292;21;0.64;84729;13740000.0
2022-01-17;141.35;143.04;134.69;138.92;47120000.0;1700000000.0;12022747.2;500000.0;38439;20;0.64;848811;15260000.0
2022-01-18;138.87;140.72;128.63;131.85;64010000.00000001;1670000000.0;12026303.45;480000.0;24746;21;0.66;848245;53340000.0
2022-01-19;131.80;132.34;125.67;125.94;51110000.0;1590000000.0;12029912.82;450000.0;23261;19;0.64;849497;40270000.0
2022-01-20;125.87;131.92;118.78;118.83;68490000.0;1510000000.0;12033487.82;430000.0;36211;18;0.66;851545;184000000.0
2022-01-21;118.77;120.54;100.38;102.29;207000000.0;1430000000.0;12037075.32;360000.0;27916;13;0.66;850435;207000000.0
2022-01-22;102.26;104.46;83.02;94.57;139000000.0;1230000000.0;12040647.2;340000.0;27412;10;0.85;851058;799000000.0
2022-01-23;94.54;98.16;90.81;97.54;56500000.0;1140000000.0;12044253.45;350000.0;25925;12;0.8;851398;16830000.0
2022-01-24;97.46;97.96;81.46;94.43;89520000.0;1170000000.0;12047822.2;340000.0;49781;11;0.84;854246;165000000.0
2022-01-25;94.18;96.59;89.05;90.38;204000000.0;1140000000.0;12051403.45;320000.0;29826;11;0.8;853446;132000000.0
2022-01-26;90.44;100.26;86.49;89.85;161000000.0;1090000000.0;12054981.57;320000.0;29269;11;0.81;85411;41630000.0
2022-01-27;89.82;90.68;82.55;88.78;97200000.0;1080000000.0;12058550.32;320000.0;25505;11;0.8;854143;22550000.0
2022-01-28;88.78;91.82;86.23;91.28;41290000.0;1070000000.0000001;12062112.82;330000.0;24406;11;0.72;854922;17940000.0
2022-01-29;91.24;97.12;90.71;96.34;45940000.0;1100000000.0;12065712.82;340000.0;2435;12;0.76;855419;174000000.0
2022-01-30;96.30;98.05;91.47;93.08;90590000.0;1160000000.0;12069272.2;330000.0;25288;12;0.74;855821;39460000.0
2022-01-31;93.04;94.92;88.27;94.54;98130000.0;1120000000.0;12072834.7;340000.0;66078;13;0.74;862095;21140000.0
2022-02-01;94.55;99.73;94.12;98.95;30380000.0;1140000000.0;12076437.81;350000.0;28419;13;0.75;858876;30030000.0
2022-02-02;98.96;103.79;97.49;98.35;61480000.0;1200000000.0;12080025.26;350000.0;25489;13;0.76;858879;16520000.0
2022-02-03;98.36;102.24;94.99;100.94;56540000.0;1190000000.0;12083618.96;360000.0;29587;13;0.75;859672;139000000.0
2022-02-04;100.86;107.66;99.57;107.18;96850000.0;1220000000.0;12087178.32;380000.0;27472;14;0.78;860265;22220000.0
2022-02-05;107.18;123.04;106.22;116.09;731000000.0;1300000000.0;12090762.67;420000.0;28234;16;0.85;859963;153000000.0
2022-02-06;116.35;126.18;116.00;124.46;81420000.0;1410000000.0;12094343.92;450000.0;26246;17;0.84;860181;14810000.0
2022-02-07;124.49;130.92;121.31;128.88;87960000.0;1510000000.0;12097909.54;460000.0;44392;16;0.87;856133;24070000.0
2022-02-08;128.90;135.07;121.65;133.19;106000000.0;1560000000.0;12101490.79;480000.0;26138;18;0.87;855253;29140000.0
2022-02-09;133.25;135.05;125.83;126.07;76450000.0;1610000000.0;12105112.67;450000.0;2471;17;0.89;855723;17510000.0
2022-02-10;125.97;129.07;119.97;124.87;86100000.0;1530000000.0;12108681.42;460000.0;34349;16;0.89;856656;30540000.0
2022-02-11;124.86;131.06;115.14;116.57;99490000.0;1510000000.0;12112253.29;420000.0;26199;15;0.89;856443;45480000.0
2022-02-12;116.53;123.52;113.50;117.86;64930000.00000001;1410000000.0;12115862.67;420000.0;25423;16;0.94;857181;34780000.0
2022-02-13;117.97;118.78;114.94;117.08;31900000.0;1430000000.0;12119406.42;410000.0;25186;17;0.91;857384;20900000.0
2022-02-14;117.12;122.14;112.57;120.54;52510000.0;1420000000.0;12123006.42;440000.0;36519;17;0.92;859034;23020000.0
2022-02-15;120.58;130.08;120.21;125.99;52920000.0;1460000000.0;12126600.17;450000.0;29103;18;0.93;85862;50630000.0
2022-02-16;126.00;126.71;119.70;125.45;49140000.0;1530000000.0;12130168.92;460000.0;28924;17;0.94;856417;26900000.0
2022-02-17;125.52;127.47;111.74;113.63;74180000.0;1520000000.0;12133750.17;410000.0;26171;16;0.95;856727;19170000.0
2022-02-18;113.49;118.06;107.80;109.10;51610000.0;1380000000.0;12137340.79;390000.0;24817;14;0.98;857294;16399999.999999998
2022-02-19;109.16;116.04;107.02;112.20;50590000.0;1330000000.0;12140934.54;400000.0;24993;14;0.98;85766;27130000.0
2022-02-20;112.21;112.36;103.66;107.99;46250000.0;1360000000.0;12144475.17;380000.0;24589;14;0.97;857715;40850000.0
2022-02-21;108.00;115.24;99.80;100.41;82940000.0;1310000000.0;12148090.79;360000.0;37066;14;0.83;85845;32060000.000000004
2022-02-22;100.40;103.35;94.90;103.03;63410000.0;1220000000.0;12151656.42;370000.0;29042;14;0.83;859029;30220000.0
2022-02-23;103.05;106.22;97.03;97.50;147000000.0;1250000000.0;12155259.54;350000.0;28056;13;0.82;860076;34140000.0
2022-02-24;97.50;105.07;84.78;102.68;241000000.0;1190000000.0;12158797.04;370000.0;26436;14;0.85;859767;43720000.0
2022-02-25;102.70;109.92;98.47;106.84;54540000.0;1250000000.0;12162372.04;380000.0;24195;14;0.85;859804;61410000.0
2022-02-26;106.94;110.61;105.49;107.84;36330000.0;1300000000.0;12165968.92;390000.0;18527;14;0.85;860062;26210000.0
2022-02-27;107.94;110.59;99.10;102.64;43150000.0;1310000000.0;12169547.04;370000.0;26773;14;0.85;860981;39450000.0
2022-02-28;102.55;119.35;100.14;118.75;106000000.0;1250000000.0;12173112.67;420000.0;29399;16;0.94;861697;28060000.0
2022-03-01;118.74;121.64;115.33;119.06;88570000.0;1450000000.0;12176678.29;430000.0;29764;16;1;862572;27910000.0
