Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume;Transactions Count;Price
2019-06-30;3.74;4.22;3.2;3.37;323000000.0;1350000000.0;349999999.75;4782;11;2.88;44391;60120000.0;6305;3.555
2019-07-01;3.37;3.86;2.9;3.63;259000000.0;1190000000.0;350000000.47;5638;15;2.88;43522;215000000.0;7412;3.5
2019-07-02;3.63;3.98;3.17;3.74;300000000.0;1280000000.0;349999999.58;3401;16;2.85;44414;76280000.0;4975;3.685
2019-07-03;3.75;3.89;3.49;3.5;147000000.0;1290000000.0;349999999.78;266;16;2.88;4501;26010000.0;3763;3.625
2019-07-04;3.5;3.63;3.22;3.46;120000000.0;1200000000.0;350000000.08;2205;16;2.84;45501;21200000.0;3146;3.48
2019-07-05;3.45;3.75;3.45;3.65;177000000.0;1260000000.0;349999999.65;2146;16;2.83;45918;27400000.0;3107;3.55
2019-07-06;3.64;3.68;3.44;3.47;80020000.0;1240000000.0;350000000.46;1578;16;2.77;46267;15720000.0;2323;3.555
2019-07-07;3.47;3.51;3.26;3.3;63330000.0;1180000000.0;349999999.8;1579;14;2.78;46586;24910000.0;248;3.385
2019-07-08;3.3;3.59;3.26;3.35;73360000.0;1190000000.0;349999999.55;1921;14;2.78;46948;27410000.0;2632;3.325
2019-07-09;3.35;3.4;2.97;3.07;120000000.0;1100000000.0;350000000.49;2326;15;2.8;47321;310000000.0;3744;3.21
2019-07-10;3.07;3.26;2.86;3.12;123000000.0;1080000000.0;350000000.25;1978;15;2.78;4775;32850000.0;2929;3.0949999999999998
2019-07-11;3.11;3.15;2.71;2.79;79530000.0;1030000000.0;349999999.94;174;15;2.79;48095;20570000.0;2438;2.95
2019-07-12;2.78;3.34;2.6;3.18;129000000.0;1060000000.0;350000000.01;1892;15;2.79;48494;19660000.0;2769;2.98
2019-07-13;3.18;3.31;3.05;3.17;145000000.0;1120000000.0;349999999.95;1515;15;2.8;48854;9710000.0;2242;3.175
2019-07-14;3.17;3.24;2.76;2.79;89090000.0;1050000000.0;349999999.6;18;15;1.94;49134;25620000.0;231;2.98
2019-07-15;2.78;2.85;2.59;2.7;60820000.0;957000000.0;349999999.56;1558;15;1.89;49399;30100000.0;2331;2.74
2019-07-16;2.7;2.78;2.16;2.19;62900000.0;868000000.0;350000000.35;1731;11;2.01;49617;17480000.0;2718;2.4450000000000003
2019-07-17;2.19;2.61;2.06;2.4;84740000.0;821000000.0;350000000.39;1774;11;2.03;49939;18920000.0;2736;2.295
2019-07-18;2.41;2.82;2.36;2.67;105000000.0;917000000.0;349999999.66;1814;15;1.98;50325;18140000.0;2604;2.54
2019-07-19;2.68;2.76;2.5;2.61;41300000.0;911000000.0;349999999.72;1309;16;1.96;50609;8760000.0;183;2.645
2019-07-20;2.61;2.74;2.59;2.64;39990000.0;932000000.0;350000000.07;1196;16;1.96;50839;19270000.0;1651;2.625
2019-07-21;2.64;2.67;2.46;2.53;25670000.0;894000000.0;349999999.95;975;13;1.96;51038;6770000.0;139;2.585
2019-07-22;2.54;2.59;2.36;2.4;27450000.0;865000000.0;350000000.07;1153;11;1.96;51246;8230000.0;1665;2.4699999999999998
2019-07-23;2.4;2.52;2.25;2.35;40930000.0;829000000.0;350000000.24;1198;11;1.95;51461;16559999.999999998;1994;2.375
2019-07-24;2.35;2.51;2.27;2.4;45350000.0;836000000.0;350000000.19;1127;11;1.95;51708;15290000.0;169;2.375
2019-07-25;2.4;2.52;2.36;2.36;33060000.000000004;857000000.0;350000000.63;1147;11;1.94;5192;13700000.0;1564;2.38
2019-07-26;2.36;2.42;2.32;2.4;17340000.0;833000000.0;350000000;1081;11;1.94;52108;10450000.0;1559;2.38
2019-07-27;2.4;2.46;2.2;2.24;29850000.0;814000000.0;350000000.18;989;10;1.96;52293;19530000.0;1473;2.3200000000000003
2019-07-28;2.24;2.27;2.1;2.21;15610000.0;774000000.0;349999999.58;1294;10;1.96;52449;5760000.0;129;2.225
2019-07-29;2.22;2.25;2.1;2.13;18270000.0;758000000.0;350000000.31;1053;10;1.56;52615;7180000.0;1604;2.175
2019-07-30;2.12;2.19;1.97;2.07;33090000.000000004;728000000.0;350000000.4;127;10;1.32;5283;10230000.0;2008;2.0949999999999998
2019-07-31;2.07;2.24;2.06;2.21;32700000.000000004;762000000.0;350000000.33;1243;10;1.31;53064;12640000.0;1737;2.1399999999999997
2019-08-01;2.22;2.23;2.11;2.17;20790000.0;755000000.0;350000000.58;1049;10;1.28;53278;4320000.0;1447;2.1950000000000003
2019-08-02;2.17;2.49;2.13;2.42;61650000.0;812000000.0;349999999.49;1429;10;1.35;53416;11230000.0;2372;2.295
2019-08-03;2.43;2.74;2.36;2.42;133000000.0;902000000.0;349999999.6;1774;10;1.33;53796;25860000.0;2898;2.425
2019-08-04;2.42;2.61;2.39;2.52;62690000.0;877000000.0;350000000.16;1118;13;1.34;54009;8570000.0;1765;2.4699999999999998
2019-08-05;2.52;2.66;2.45;2.45;55250000.0;891000000.0;350000000.07;147;10;1.33;54104;7070000.0;2005;2.4850000000000003
2019-08-06;2.45;2.51;2.31;2.47;60770000.0;850000000.0;350000000.09;1434;10;1.32;54409;8160000.0;1985;2.46
2019-08-07;2.47;2.5;2.35;2.38;58540000.0;846000000.0;349999999.87;1386;10;1.32;54632;13130000.0;1859;2.425
2019-08-08;2.39;2.4;2.26;2.27;28540000.0;814000000.0;350000000.06;1357;10;1.32;54914;7230000.0;1768;2.33
2019-08-09;2.28;2.29;2.15;2.17;23440000.0;777000000.0;350000000.29;1321;10;1.3;55182;6100000.0;185;2.2249999999999996
2019-08-10;2.17;2.41;2.14;2.33;61090000.0;805000000.0;349999999.8;1165;10;1.33;55434;7980000.0;1797;2.25
2019-08-11;2.33;2.48;2.28;2.42;42590000.0;837000000.0;350000000.71;1617;10;1.29;55688;5080000.0;169;2.375
2019-08-12;2.41;2.47;2.33;2.39;24250000.0;842000000.0;350000000.58;1124;10;1.19;55886;5620000.0;1582;2.4000000000000004
2019-08-13;2.39;2.47;2.3;2.42;39320000.0;833000000.0;349999999.39;1166;10;1.19;56045;7500000.0;1617;2.4050000000000002
2019-08-14;2.42;2.59;2.16;2.28;64370000.00000001;846000000.0;350000000.12;1555;10;1.14;56371;14020000.0;2355;2.3499999999999996
2019-08-15;2.29;2.45;2.17;2.42;54980000.0;820000000.0;349999999.66;151;10;1.15;56525;14650000.0;2072;2.355
2019-08-16;2.42;2.46;2.23;2.31;52750000.0;816000000.0;350000000.38;1227;10;0.96;56684;10940000.0;1904;2.365
2019-08-17;2.31;2.42;2.29;2.41;19870000.0;825000000.0;350000000.04;846;10;0.91;56851;5310000.0;1203;2.3600000000000003
2019-08-18;2.4;2.57;2.37;2.51;47080000.0;864000000.0;350000000.71;1158;10;0.84;57095;11090000.0;1763;2.455
2019-08-19;2.51;2.6;2.45;2.49;40770000.0;886000000.0;349999999.32;1305;13;0.84;57351;21330000.0;1886;2.5
2019-08-20;2.5;2.54;2.34;2.36;30850000.0;848000000.0;349999999.79;1165;10;0.86;57555;10170000.0;1689;2.4299999999999997
2019-08-21;2.36;2.37;2.15;2.2;44140000.0;785000000.0;350000000.03;1253;10;0.88;57779;14820000.0;2143;2.2800000000000002
2019-08-22;2.2;2.29;2.14;2.22;26690000.0;779000000.0;349999999.76;1086;10;0.86;57953;7230000.0;1585;2.21
2019-08-23;2.22;2.31;2.18;2.24;36250000.0;787000000.0;350000000.23;1687;10;0.86;57749;20840000.0;2942;2.2300000000000004
2019-08-24;2.24;2.26;2.16;2.17;14220000.0;769000000.0;350000000.78;972;10;0.86;57931;12260000.0;1568;2.205
2019-08-25;2.17;2.18;2.03;2.08;20880000.0;740000000.0;350000000.75;1017;10;0.87;5806;11730000.0;2045;2.125
2019-08-26;2.08;2.16;2.05;2.07;39040000.0;734000000.0;350000000.08;1492;10;0.87;58287;6880000.0;1634;2.075
2019-08-27;2.07;2.17;2.01;2.11;22940000.0;734000000.0;350000000.24;1135;10;0.84;58524;11070000.0;1604;2.09
2019-08-28;2.11;2.11;1.87;1.9;26520000.0;699000000.0;349999999.35;1095;10;0.91;58737;7040000.0;167;2.005
2019-08-29;1.89;1.9;1.73;1.78;31380000.0;633000000.0;349999999.66;139;10;0.92;58867;16559999.999999998;221;1.835
2019-08-30;1.78;1.9;1.74;1.8;20200000.0;638000000.0;349999999.38;932;10;0.92;59029;5500000.0;1324;1.79
2019-08-31;1.8;1.86;1.74;1.78;16239999.999999998;627000000.0;349999999.38;791;10;0.88;59209;5070000.0;1133;1.79
2019-09-01;1.78;1.8;1.72;1.78;7880000.0;616000000.0;349999999.57;751;10;0.88;59379;9020000.0;1098;1.78
2019-09-02;1.77;1.9;1.73;1.83;16660000.0;635000000.0;349999999.84;868;10;0.78;59574;7850000.0;1324;1.8
2019-09-03;1.84;1.94;1.82;1.85;22810000.0;656000000.0;349999999.89;1034;10;0.78;59767;6010000.0;1487;1.8450000000000002
2019-09-04;1.85;1.86;1.73;1.78;18310000.0;626000000.0;350000000.68;949;10;0.77;59951;7540000.0;1384;1.815
2019-09-05;1.78;1.87;1.77;1.79;19180000.0;636000000.0;349999999.81;957;10;0.77;60169;3880000.0;1344;1.7850000000000001
2019-09-06;1.79;1.84;1.68;1.72;19980000.0;622000000.0;350000000.57;1006;10;0.77;60309;7960000.0;135;1.755
2019-09-07;1.72;1.81;1.71;1.77;13170000.0;617000000.0;350000000.35;762;10;0.78;60493;3070000.0;1015;1.745
2019-09-08;1.77;1.91;1.77;1.83;19280000.0;644000000.0;350000000.32;913;10;0.78;60724;4840000.0;1324;1.8
2019-09-09;1.83;1.88;1.76;1.79;22470000.0;636000000.0;349999999.67;1093;10;0.77;61092;8260000.0;1488;1.81
2019-09-10;1.79;1.83;1.78;1.8;14220000.0;631000000.0;350000000.64;1038;10;0.72;61405;6470000.0;1465;1.795
2019-09-11;1.8;1.83;1.71;1.73;12170000.0;617000000.0;349999999.9;135;10;0.71;61795;11450000.0;1806;1.7650000000000001
2019-09-12;1.73;1.74;1.7;1.71;10900000.0;601000000.0;350000000.72;1789;10;0.71;62231;15880000.0;1806;1.72
2019-09-13;1.71;1.71;1.5;1.58;36190000.0;558000000.0;349999999.53;1891;9;0.74;61939;27440000.0;2812;1.645
2019-09-14;1.58;1.64;1.53;1.57;29310000.0;557000000.0;350000000.57;957;9;0.72;62087;6760000.0;1421;1.5750000000000002
2019-09-15;1.57;1.65;1.56;1.61;14940000.0;562000000.0;349999999.17;785;9;0.7;62209;5210000.0;1183;1.59
2019-09-16;1.61;1.64;1.55;1.59;16300000.0;556000000.0;350000000.45;950;9;0.69;62409;4960000.0;1334;1.6
2019-09-17;1.58;1.68;1.56;1.63;24140000.0;566000000.0;350000000.75;886;9;0.67;62545;5750000.0;136;1.605
2019-09-18;1.62;1.9;1.62;1.81;79820000.0;611000000.0;349999999.73;1281;10;0.77;6279;12960000.0;2058;1.715
2019-09-19;1.81;1.92;1.74;1.88;61300000.0;642000000.0;350000000.76;1894;10;0.79;63411;19680000.0;3207;1.845
2019-09-20;1.88;1.88;1.76;1.82;19950000.0;635000000.0;350000000.21;1368;10;0.77;63778;8240000.0;2035;1.85
2019-09-21;1.82;1.89;1.79;1.88;15710000.0;645000000.0;349999999.05;126;10;0.76;64102;7940000.0;1755;1.85
2019-09-22;1.88;1.89;1.77;1.82;12480000.0;638000000.0;350000000.75;1467;10;0.76;64371;3300000.0;1308;1.85
2019-09-23;1.82;1.88;1.78;1.8;25570000.0;642000000.0;349999999.72;1093;10;0.76;64637;5950000.0;1496;1.81
2019-09-24;1.8;2.06;1.5;1.72;112000000.0;657000000.0;349999999.62;4624;10;0.77;62462;25940000.0;5852;1.76
2019-09-25;1.72;1.93;1.63;1.75;62980000.0;615000000.0;349999999.37;1641;10;0.76;62791;10980000.0;2421;1.7349999999999999
2019-09-26;1.75;1.77;1.53;1.66;28180000.0;582000000.0;350000000.2;1618;9;0.78;62881;13780000.0;212;1.705
2019-09-27;1.65;1.67;1.57;1.66;19410000.0;566000000.0;350000000.96;1207;9;0.77;63072;5800000.0;1555;1.6549999999999998
2019-09-28;1.66;1.76;1.63;1.68;11040000.0;585000000.0;349999999.6;977;10;0.7;63258;3580000.0;123;1.67
2019-09-29;1.68;1.75;1.65;1.7;16900000.0;597000000.0;349999999.62;1166;10;0.68;63517;3880000.0;1504;1.69
2019-09-30;1.7;1.78;1.65;1.77;16350000.000000002;599000000.0;350000000.48;1211;10;0.69;63786;6460000.0;1511;1.7349999999999999
2019-10-01;1.77;1.89;1.76;1.83;21900000.0;639000000.0;349999999.99;1509;10;0.7;63973;6360000.0;1988;1.8
2019-10-02;1.83;2.03;1.82;2.02;32009999.999999996;675000000.0;350000000.63;1661;10;0.78;64345;9560000.0;2381;1.925
2019-10-03;2.02;2.04;1.89;1.95;44220000.0;689000000.0;350000000.75;1813;10;0.79;64412;19290000.0;2493;1.9849999999999999
2019-10-04;1.95;2.0;1.89;1.97;23730000.0;679000000.0;349999999.2;1333;10;0.79;64626;5170000.0;171;1.96
2019-10-05;1.97;1.98;1.91;1.97;19250000.0;684000000.0;349999999.52;112;10;0.77;64802;4590000.0;141;1.97
2019-10-06;1.97;2.27;1.95;2.17;64879999.99999999;746000000.0;349999999.94;2408;10;0.85;65219;12720000.0;286;2.07
2019-10-07;2.17;2.49;2.1;2.4;74310000.0;819000000.0;350000000.38;2263;10;0.9;65597;12070000.0;3168;2.285
2019-10-08;2.4;2.65;2.27;2.58;93930000.0;870000000.0;350000000.41;2205;18;0.93;66027;15890000.0;3282;2.49
2019-10-09;2.58;2.95;2.5;2.81;151000000.0;965000000.0;349999999.77;3127;20;0.96;66624;41290000.0;4968;2.6950000000000003
2019-10-10;2.81;2.82;2.48;2.64;107000000.0;922000000.0;349999999.96;2242;20;0.99;6699;24020000.0;343;2.725
2019-10-11;2.64;2.8;2.56;2.75;83750000.0;947000000.0;349999999.72;1811;20;0.99;67358;16219999.999999998;2819;2.6950000000000003
2019-10-12;2.75;2.76;2.56;2.6;43790000.0;927000000.0;350000000.27;1701;20;1;67658;11540000.0;2381;2.675
2019-10-13;2.6;2.65;2.45;2.49;53660000.0;889000000.0;350000000.43;1445;10;1.02;67928;9600000.0;2048;2.545
2019-10-14;2.49;2.68;2.45;2.53;49390000.0;897000000.0;350000000.54;145;15;0.97;6819;7490000.0;2058;2.51
2019-10-15;2.53;2.6;2.33;2.4;46750000.0;869000000.0;350000000.42;1603;10;0.99;68427;8010000.0;2161;2.465
2019-10-16;2.4;2.41;2.19;2.38;11870000.0;817000000.0;349999999.95;1696;10;0.99;68736;16850000.0;3083;2.3899999999999997
2019-10-17;2.37;2.49;2.28;2.42;56480000.0;841000000.0;349999999.52;1496;10;0.99;68999;8420000.0;2228;2.395
2019-10-18;2.42;2.5;2.32;2.35;64670000.0;840000000.0;350000000.29;1355;10;1;69252;8070000.0;1889;2.385
2019-10-19;2.35;2.39;2.3;2.36;20940000.0;820000000.0;349999999.46;1093;10;0.94;69454;4570000.0;1456;2.355
2019-10-20;2.35;2.46;2.28;2.44;42500000.0;827000000.0;350000000.23;1705;10;0.94;69655;5890000.0;1644;2.395
2019-10-21;2.44;2.68;2.44;2.63;90250000.0;905000000.0;350000000.26;174;20;0.95;7004;14390000.0;2633;2.535
2019-10-22;2.63;2.82;2.56;2.61;72380000.0;951000000.0;349999999.91;1916;20;0.95;70359;13440000.0;2886;2.62
2019-10-23;2.61;2.95;2.39;2.61;89180000.0;902000000.0;350000000.52;1824;20;0.94;70482;14380000.0;2711;2.61
2019-10-24;2.61;2.78;2.61;2.73;66239999.99999999;944000000.0;349999999.45;2022;20;0.94;70789;19700000.0;3067;2.67
2019-10-25;2.73;3.0;2.62;2.84;112000000.0;979000000.0;350000000.04;203;19;0.92;71166;33590000.0;3036;2.785
2019-10-26;2.84;3.04;2.67;2.74;136000000.0;989000000.0;350000000.32;2129;19;0.94;71583;30650000.0;3241;2.79
2019-10-27;2.74;2.77;2.66;2.68;56020000.0;947000000.0;349999999.49;1695;19;0.92;71863;11110000.0;2402;2.71
2019-10-28;2.68;2.9;2.67;2.7;55310000.0;973000000.0;349999999.69;1603;19;0.92;72103;9760000.0;2337;2.6900000000000004
2019-10-29;2.67;2.77;2.64;2.67;32130000.000000004;945000000.0;349999999.38;1428;19;0.92;72377;12540000.0;1956;2.67
2019-10-30;2.67;2.68;2.51;2.61;24570000.0;908000000.0;349999999.84;1404;19;0.93;7263;5540000.0;1838;2.6399999999999997
2019-10-31;2.61;2.76;2.54;2.72;29770000.0;933000000.0;350000000.44;1365;19;0.93;72847;7000000.0;1866;2.665
2019-11-01;2.73;2.8;2.65;2.71;34880000.0;949000000.0;350000000.45;1402;19;0.93;73109;7680000.0;1851;2.7199999999999998
2019-11-02;2.72;2.75;2.68;2.7;14750000.0;950000000.0;350000000.23;1079;19;0.88;73321;4940000.0;142;2.71
2019-11-03;2.71;2.71;2.63;2.66;12480000.0;934000000.0;350000000.11;1537;19;0.87;73514;2110000.0;1418;2.685
2019-11-04;2.66;2.73;2.63;2.68;29230000.0;939000000.0;350000000.57;1128;19;0.87;73755;6550000.0;1533;2.67
2019-11-05;2.68;2.7;2.63;2.68;25230000.0;934000000.0;350000000.42;1247;19;0.86;73946;6590000.0;1697;2.68
2019-11-06;2.68;2.82;2.65;2.75;29360000.0;954000000.0;350000000.51;1227;19;0.8;74144;5940000.0;1629;2.715
2019-11-07;2.75;2.76;2.61;2.67;28440000.0;939000000.0;349999999.45;1976;19;0.72;73626;9590000.0;2364;2.71
2019-11-08;2.67;2.73;2.62;2.71;29760000.0;939000000.0;349999999.41;1165;19;0.68;73838;8380000.000000001;1741;2.69
2019-11-09;2.71;2.85;2.7;2.8;55230000.0;973000000.0;349999999.83;1283;19;0.62;74104;8870000.0;1929;2.755
2019-11-10;2.8;2.84;2.72;2.78;19640000.0;977000000.0;349999999.79;1158;19;0.58;74324;4980000.0;1502;2.79
2019-11-11;2.78;2.78;2.66;2.74;22800000.0;953000000.0;349999999.81;113;19;0.57;74487;5530000.0;1643;2.76
2019-11-12;2.74;2.87;2.73;2.81;25460000.0;978000000.0;350000000.38;1276;19;0.54;74732;6170000.0;1765;2.7750000000000004
2019-11-13;2.82;3.08;2.78;3.02;52840000.0;1040000000.0;349999999.57;1821;20;0.56;74911;12810000.0;2609;2.92
2019-11-14;3.02;3.15;2.96;3.04;61060000.0;1080000000.0;349999999.59;1982;20;0.56;75308;24160000.0;3005;3.0300000000000002
2019-11-15;3.03;3.06;2.79;3.04;44870000.0;1040000000.0;349999999.57;1725;20;0.52;75486;17560000.0;2527;3.035
2019-11-16;3.04;3.04;2.91;2.99;22580000.0;1040000000.0;350000000.07;1257;20;0.53;757;6180000.0;1754;3.015
2019-11-17;2.99;2.99;2.87;2.91;17780000.0;1020000000.0;350000000.08;1659;20;0.54;75911;8850000.0;1596;2.95
2019-11-18;2.91;2.96;2.69;2.78;25000000.0;995000000.0;350000000.02;1369;20;0.55;76174;10180000.0;19;2.8449999999999998
2019-11-19;2.78;2.8;2.59;2.72;31730000.0;941000000.0;350000000.31;147;19;0.56;76428;12550000.0;223;2.75
2019-11-20;2.72;2.79;2.63;2.69;29590000.0;954000000.0;349999999.54;1293;19;0.55;76624;10340000.0;1916;2.705
2019-11-21;2.69;2.71;2.47;2.54;26190000.0;905000000.0;349999999.37;1593;16;0.52;76766;10090000.0;2181;2.615
2019-11-22;2.54;2.59;2.12;2.35;55630000.0;819000000.0;350000000.37;2104;9;0.58;77068;27140000.0;3613;2.4450000000000003
2019-11-23;2.35;2.46;2.26;2.43;26640000.0;827000000.0;349999999.56;1404;9;0.59;77337;7900000.0;2159;2.39
2019-11-24;2.43;2.46;2.21;2.23;25440000.0;810000000.0;349999999.49;1153;9;0.63;77545;6800000.0;177;2.33
2019-11-25;2.22;2.4;2.03;2.26;39170000.0;775000000.0;349999999.73;1642;9;0.61;77791;20680000.0;2678;2.24
2019-11-26;2.26;2.36;2.15;2.25;35590000.0;786000000.0;349999999.3;1335;9;0.61;78024;13720000.0;2069;2.255
2019-11-27;2.24;2.29;2.11;2.23;36030000.0;779000000.0;350000000.38;1395;9;0.6;78284;30260000.0;2105;2.2350000000000003
2019-11-28;2.23;2.33;2.17;2.28;25790000.0;785000000.0;349999999.8;1666;9;0.61;78042;7820000.0;2288;2.255
2019-11-29;2.27;2.37;2.27;2.34;20490000.0;812000000.0;350000000.47;132;9;0.62;78202;7510000.0;1845;2.3049999999999997
2019-11-30;2.34;2.35;2.2;2.24;13250000.0;794000000.0;350000000.5;1028;9;0.63;78338;5290000.0;138;2.29
2019-12-01;2.24;2.24;2.13;2.17;15680000.0;759000000.0;349999999.61;1571;9;0.62;78517;5690000.0;1614;2.205
2019-12-02;2.17;2.17;2.06;2.1;18020000.0;737000000.0;350000000.7;1448;9;0.63;78724;7140000.0;2097;2.135
2019-12-03;2.09;2.19;2.06;2.12;24640000.0;745000000.0;350000000.11;1266;9;0.63;78921;5630000.0;1804;2.105
2019-12-04;2.13;2.17;2.0;2.03;28490000.0;724000000.0;349999999.42;1237;9;0.64;79065;6260000.0;1731;2.08
2019-12-05;2.03;2.07;1.96;2.01;26170000.0;703000000.0;349999999.28;1354;9;0.64;79253;5740000.0;2006;2.0199999999999996
2019-12-06;2.01;2.11;1.97;2.09;23410000.0;716000000.0;350000000.53;1211;9;0.66;79439;4740000.0;1689;2.05
2019-12-07;2.1;2.12;2.04;2.05;20640000.0;726000000.0;349999999.47;1069;9;0.65;79633;3890000.0;1562;2.075
2019-12-08;2.05;2.09;2.0;2.06;13590000.0;717000000.0;350000000.79;1007;9;0.65;79785;4410000.0;1471;2.0549999999999997
2019-12-09;2.05;2.1;2.02;2.1;16629999.999999998;719000000.0;349999999.51;970;9;0.65;79959;4290000.0;155;2.075
2019-12-10;2.1;2.28;2.06;2.26;88930000.0;770000000.0;349999999.53;1681;9;0.7;80123;11690000.0;3052;2.1799999999999997
2019-12-11;2.26;2.3;2.15;2.18;33770000.0;778000000.0;350000000.67;1169;9;0.71;80298;4870000.0;1951;2.2199999999999998
2019-12-12;2.19;2.2;2.02;2.1;25560000.0;733000000.0;350000000.4;1184;9;0.72;80474;8220000.000000001;1854;2.145
2019-12-13;2.1;2.12;2.06;2.07;14980000.0;731000000.0;350000000.5;1217;9;0.71;80584;2810000.0;1717;2.085
2019-12-14;2.07;2.09;1.97;2.0;9700000.0;711000000.0;350000000.03;1067;9;0.65;80755;5370000.0;1597;2.035
2019-12-15;1.99;2.11;1.96;2.07;13890000.0;719000000.0;350000000.6;1924;9;0.67;80527;5960000.0;2109;2.03
2019-12-16;2.07;2.08;1.95;1.97;16629999.999999998;704000000.0;349999999.97;1083;9;0.68;80658;4430000.0;1696;2.02
2019-12-17;1.97;2.0;1.71;1.76;68710000.0;638000000.0;349999999.95;1675;9;0.75;80836;11980000.0;2922;1.865
2019-12-18;1.76;1.9;1.63;1.87;39360000.0;623000000.0;350000000.28;1478;9;0.79;81085;8000000.0;2554;1.815
2019-12-19;1.87;1.89;1.75;1.8;29710000.0;633000000.0;349999999.66;1241;9;0.79;81235;5760000.0;1962;1.835
2019-12-20;1.8;1.93;1.78;1.92;17130000.0;649000000.0;350000000.56;1238;9;0.83;81374;6170000.0;1926;1.8599999999999999
2019-12-21;1.92;1.92;1.86;1.86;18750000.0;664000000.0;350000000.27;960;9;0.83;81526;3270000.0;1511;1.8900000000000001
2019-12-22;1.86;1.94;1.85;1.92;11000000.0;667000000.0;349999999.4;955;9;0.82;81676;4210000.0;1524;1.8900000000000001
2019-12-23;1.92;1.95;1.84;1.86;14270000.0;672000000.0;349999999.61;1248;9;0.79;81746;5930000.0;2006;1.8900000000000001
2019-12-24;1.86;1.88;1.81;1.84;8550000.0;647000000.0;349999999.1;995;9;0.78;81858;4059999.9999999995;1644;1.85
2019-12-25;1.84;1.84;1.76;1.78;6440000.0;630000000.0;350000000.92;863;9;0.74;81995;2069999.9999999998;15;1.81
2019-12-26;1.78;1.96;1.77;1.85;11220000.0;651000000.0;349999999.46;949;9;0.75;82137;3750000.0;1621;1.815
2019-12-27;1.85;1.92;1.84;1.88;15480000.0;658000000.0;349999999.94;1072;9;0.75;82273;3120000.0;1661;1.865
2019-12-28;1.88;1.89;1.85;1.87;5630000.0;656000000.0;350000000.28;977;9;0.76;82424;8770000.0;1525;1.875
2019-12-29;1.87;2.06;1.84;1.9;6620000.0;653000000.0;350000000.35;1413;9;0.75;826;2850000.0;1517;1.885
2019-12-30;1.9;1.9;1.8;1.82;4860000.0;647000000.0;350000000.67;960;9;0.75;82749;2400000.0;1527;1.8599999999999999
2019-12-31;1.82;1.82;1.72;1.76;7940000.0;625000000.0;350000000.21;115;9;0.74;82932;3490000.0;1991;1.79
2020-01-01;1.76;1.85;1.76;1.81;7470000.0;633000000.0;349999999.22;970;9;0.75;8307;2100000.0;1645;1.7850000000000001
2020-01-02;1.8;1.81;1.7;1.73;6600000.0;615000000.0;350000000.85;1042;9;0.75;8327;3020000.0;1712;1.7650000000000001
2020-01-03;1.73;1.83;1.7;1.8;7950000.0;623000000.0;350000000.15;1251;9;0.76;83427;2280000.0;1849;1.7650000000000001
2020-01-04;1.8;1.84;1.78;1.82;7230000.0;635000000.0;349999999.43;939;9;0.75;83554;1880000.0;1459;1.81
2020-01-05;1.82;1.84;1.78;1.79;9300000.0;636000000.0;349999999.79;1033;9;0.75;8375;3160000.0;1608;1.8050000000000002
2020-01-06;1.8;1.94;1.79;1.94;18390000.0;659000000.0;349999999.55;1252;9;0.79;83927;4780000.0;2129;1.87
2020-01-07;1.94;2.14;1.9;2.1;35890000.0;713000000.0;350000000.13;1528;9;0.84;84165;9880000.0;2803;2.02
2020-01-08;2.1;2.35;2.1;2.19;88890000.0;779000000.0;350000000.65;2135;9;0.85;84479;15080000.0;3954;2.145
2020-01-09;2.19;2.23;2.1;2.19;31510000.0;758000000.0;349999999.59;1619;9;0.85;84616;12280000.0;2469;2.19
2020-01-10;2.19;2.25;2.14;2.22;27110000.0;772000000.0;350000000.37;1563;9;0.81;84901;8670000.0;3025;2.205
2020-01-11;2.23;2.34;2.22;2.27;25650000.0;801000000.0;350000000.53;1473;9;0.8;85123;10330000.0;2811;2.25
2020-01-12;2.27;2.32;2.21;2.24;23450000.0;791000000.0;350000000.04;1747;9;0.79;85373;4990000.0;2184;2.255
2020-01-13;2.24;2.24;2.16;2.19;16149999.999999998;764000000.0;349999999.61;1173;9;0.79;85566;5380000.0;201;2.215
2020-01-14;2.19;2.47;2.18;2.38;72280000.0;818000000.0;349999999.85;1926;10;0.83;8591;12730000.0;3595;2.285
2020-01-15;2.37;2.56;2.34;2.4;40710000.0;858000000.0;350000000.5;2002;10;0.82;86211;14150000.0;3706;2.385
2020-01-16;2.4;2.5;2.29;2.49;30880000.0;846000000.0;350000000.15;1684;10;0.81;8646;8600000.0;2876;2.4450000000000003
2020-01-17;2.49;2.86;2.46;2.7;79990000.0;941000000.0;350000000.69;2655;22;0.75;86697;23310000.0;4908;2.595
2020-01-18;2.69;2.78;2.58;2.77;31110000.0;947000000.0;350000000.38;1795;22;0.73;87017;13870000.0;318;2.73
2020-01-19;2.77;2.85;2.54;2.62;37930000.0;936000000.0;350000000.09;1675;22;0.74;87325;9260000.0;2896;2.6950000000000003
2020-01-20;2.62;2.74;2.54;2.69;24450000.0;927000000.0;350000000.04;143;22;0.72;87569;9830000.0;2403;2.6550000000000002
2020-01-21;2.69;2.74;2.58;2.67;20650000.0;937000000.0;350000000.18;1701;22;0.71;87498;7520000.0;2665;2.6799999999999997
